circuit_index,noisy_counts,ideal_counts
86,"{""01000"": 13, ""00000"": 436, ""10100"": 2, ""00010"": 438, ""00110"": 6, ""01001"": 8, ""10000"": 22, ""10010"": 13, ""00001"": 9, ""01010"": 10, ""10011"": 1, ""00011"": 17, ""10110"": 3, ""11010"": 2, ""11000"": 6, ""01011"": 5, ""00100"": 4, ""00101"": 1, ""11001"": 3, ""10001"": 1}","{""00000"": 493, ""00010"": 507}"
87,"{""00001"": 12, ""01001"": 741, ""00010"": 8, ""01011"": 50, ""11001"": 7, ""01000"": 21, ""00000"": 149, ""01101"": 6, ""00100"": 1, ""11011"": 1, ""10000"": 2, ""10010"": 1, ""01111"": 1}","{""01001"": 819, ""00000"": 181}"
89,"{""100"": 465, ""000"": 455, ""011"": 1, ""001"": 34, ""101"": 32, ""110"": 8, ""010"": 5}","{""100"": 509, ""000"": 491}"
93,"{""00"": 113, ""11"": 458, ""01"": 182, ""10"": 247}","{""11"": 415, ""01"": 233, ""10"": 246, ""00"": 106}"
94,"{""00"": 477, ""01"": 515, ""10"": 6, ""11"": 2}","{""00"": 512, ""01"": 488}"
97,"{""01000"": 33, ""00000"": 766, ""10100"": 9, ""00101"": 8, ""00100"": 40, ""00010"": 33, ""10000"": 31, ""00110"": 20, ""00001"": 31, ""01010"": 5, ""10101"": 1, ""10011"": 3, ""10001"": 5, ""11000"": 3, ""10010"": 7, ""00011"": 2, ""11001"": 1, ""01101"": 1, ""01111"": 1}","{""00000"": 1000}"
100,"{""10010"": 12, ""11011"": 8, ""00011"": 663, ""01011"": 17, ""00010"": 26, ""10011"": 219, ""00111"": 12, ""10111"": 9, ""00000"": 10, ""01110"": 2, ""00001"": 3, ""00110"": 1, ""01010"": 3, ""11010"": 1, ""10000"": 10, ""01001"": 1, ""11000"": 1, ""01100"": 1, ""10001"": 1}","{""00011"": 723, ""10011"": 256, ""00000"": 17, ""10000"": 4}"
105,"{""1001"": 10, ""0001"": 448, ""1000"": 11, ""0000"": 467, ""0100"": 14, ""0101"": 17, ""0111"": 6, ""0011"": 12, ""1111"": 1, ""0010"": 6, ""0110"": 6, ""1100"": 2}","{""0000"": 511, ""0001"": 489}"
106,"{""0000"": 496, ""1000"": 448, ""0001"": 10, ""1001"": 22, ""0100"": 3, ""1100"": 5, ""1011"": 3, ""0010"": 6, ""0011"": 4, ""1010"": 3}","{""1000"": 507, ""0000"": 493}"
108,"{""1010"": 2, ""1001"": 16, ""0001"": 912, ""0000"": 8, ""1000"": 33, ""0011"": 19, ""0101"": 6, ""0111"": 4}","{""0001"": 971, ""1000"": 29}"
110,"{""000"": 944, ""001"": 5, ""101"": 7, ""100"": 14, ""010"": 28, ""011"": 2}","{""000"": 1000}"
112,"{""00"": 982, ""10"": 5, ""01"": 7, ""11"": 6}","{""00"": 1000}"
113,"{""1001"": 7, ""0001"": 917, ""0011"": 52, ""0101"": 13, ""0000"": 5, ""1011"": 3, ""0111"": 2, ""1101"": 1}","{""0001"": 1000}"
118,"{""000"": 951, ""010"": 29, ""001"": 6, ""100"": 9, ""101"": 5}","{""000"": 1000}"
119,"{""1000"": 36, ""0000"": 928, ""0100"": 13, ""1100"": 7, ""1010"": 1, ""0001"": 6, ""0010"": 7, ""0110"": 2}","{""0000"": 1000}"
120,"{""110"": 824, ""111"": 74, ""100"": 19, ""010"": 36, ""000"": 4, ""001"": 31, ""011"": 6, ""101"": 6}","{""110"": 891, ""111"": 87, ""001"": 20, ""011"": 2}"
121,"{""01"": 488, ""00"": 505, ""10"": 4, ""11"": 3}","{""01"": 467, ""00"": 533}"
122,"{""0000"": 815, ""1000"": 40, ""0100"": 28, ""0010"": 36, ""1001"": 2, ""0001"": 29, ""1100"": 15, ""0101"": 6, ""0110"": 13, ""1010"": 3, ""0011"": 4, ""0111"": 1, ""1111"": 1, ""1110"": 6, ""1101"": 1}","{""0000"": 1000}"
123,"{""01000"": 410, ""00000"": 447, ""01001"": 29, ""10000"": 22, ""00001"": 21, ""11100"": 1, ""00010"": 15, ""00100"": 8, ""01010"": 19, ""10001"": 1, ""11000"": 10, ""01100"": 6, ""00011"": 3, ""10010"": 1, ""01011"": 1, ""10100"": 2, ""11001"": 2, ""01110"": 2}","{""00000"": 496, ""01000"": 504}"
125,"{""01"": 987, ""11"": 6, ""00"": 7}","{""01"": 1000}"
127,"{""1000"": 14, ""0000"": 848, ""0101"": 8, ""0100"": 78, ""0010"": 24, ""1010"": 2, ""0001"": 12, ""0110"": 11, ""0111"": 1, ""1101"": 1, ""1100"": 1}","{""0000"": 1000}"
129,"{""01"": 519, ""00"": 477, ""11"": 1, ""10"": 3}","{""00"": 476, ""01"": 524}"
132,"{""00"": 970, ""10"": 16, ""11"": 2, ""01"": 12}","{""00"": 1000}"
135,"{""000"": 902, ""100"": 16, ""001"": 47, ""101"": 10, ""011"": 6, ""010"": 18, ""110"": 1}","{""000"": 1000}"
137,"{""00100"": 652, ""00000"": 229, ""00101"": 30, ""10100"": 13, ""10000"": 11, ""00011"": 2, ""01100"": 6, ""00110"": 18, ""00111"": 4, ""10010"": 9, ""01101"": 1, ""01000"": 4, ""11100"": 1, ""00010"": 10, ""00001"": 6, ""10110"": 2, ""01110"": 1, ""10101"": 1}","{""00100"": 748, ""00000"": 252}"
139,"{""1000"": 40, ""0000"": 872, ""0001"": 26, ""1001"": 3, ""0010"": 24, ""0100"": 12, ""0101"": 3, ""0110"": 1, ""0111"": 2, ""0011"": 16, ""1100"": 1}","{""0000"": 1000}"
141,"{""100"": 226, ""000"": 229, ""110"": 259, ""010"": 261, ""101"": 6, ""001"": 7, ""111"": 7, ""011"": 5}","{""110"": 240, ""010"": 264, ""000"": 256, ""100"": 240}"
142,"{""000"": 892, ""010"": 56, ""100"": 11, ""110"": 16, ""001"": 16, ""011"": 3, ""111"": 3, ""101"": 3}","{""000"": 1000}"
156,"{""00"": 309, ""10"": 434, ""01"": 128, ""11"": 129}","{""10"": 422, ""01"": 123, ""00"": 331, ""11"": 124}"
157,"{""10"": 495, ""11"": 493, ""01"": 7, ""00"": 5}","{""11"": 519, ""10"": 481}"
158,"{""11"": 351, ""00"": 614, ""10"": 18, ""01"": 17}","{""11"": 413, ""00"": 587}"
161,"{""00"": 481, ""10"": 513, ""01"": 3, ""11"": 3}","{""10"": 508, ""00"": 492}"
163,"{""00"": 972, ""01"": 12, ""10"": 11, ""11"": 5}","{""00"": 999, ""11"": 1}"
165,"{""1000"": 14, ""0000"": 860, ""0010"": 26, ""0100"": 52, ""0101"": 4, ""0110"": 13, ""0001"": 19, ""0011"": 6, ""1010"": 2, ""1001"": 1, ""0111"": 1, ""1100"": 2}","{""0000"": 1000}"
167,"{""000"": 330, ""010"": 637, ""011"": 8, ""111"": 10, ""101"": 6, ""100"": 3, ""110"": 6}","{""010"": 684, ""000"": 299, ""111"": 11, ""101"": 6}"
168,"{""101"": 462, ""111"": 497, ""110"": 16, ""011"": 5, ""100"": 12, ""001"": 8}","{""111"": 498, ""101"": 495, ""011"": 3, ""001"": 4}"
169,"{""01000"": 13, ""00000"": 914, ""00100"": 16, ""00010"": 14, ""01010"": 4, ""00001"": 7, ""10000"": 24, ""10010"": 3, ""11010"": 1, ""00011"": 1, ""01100"": 1, ""00110"": 2}","{""00000"": 1000}"
170,"{""000"": 910, ""010"": 41, ""101"": 7, ""100"": 19, ""011"": 1, ""001"": 14, ""110"": 6, ""111"": 2}","{""000"": 1000}"
175,"{""01"": 520, ""10"": 438, ""11"": 22, ""00"": 20}","{""10"": 483, ""01"": 488, ""11"": 9, ""00"": 20}"
176,"{""01101"": 21, ""10001"": 4, ""01000"": 9, ""11010"": 1, ""00000"": 700, ""00001"": 151, ""00011"": 10, ""01100"": 47, ""10000"": 12, ""00100"": 19, ""00010"": 15, ""01111"": 1, ""01001"": 3, ""10010"": 3, ""00101"": 2, ""00110"": 1, ""11110"": 1}","{""00000"": 773, ""00001"": 166, ""01100"": 48, ""01101"": 13}"
177,"{""0011"": 282, ""1001"": 8, ""0001"": 170, ""0010"": 263, ""0000"": 180, ""0110"": 22, ""1110"": 3, ""0111"": 14, ""0100"": 17, ""1000"": 7, ""1010"": 11, ""1011"": 3, ""0101"": 13, ""1100"": 4, ""1101"": 3}","{""0001"": 213, ""0011"": 301, ""0000"": 201, ""0010"": 285}"
182,"{""00"": 908, ""10"": 83, ""11"": 6, ""01"": 3}","{""00"": 927, ""10"": 73}"
185,"{""1000"": 19, ""0000"": 857, ""1001"": 6, ""0001"": 20, ""0100"": 64, ""0011"": 7, ""0010"": 16, ""0101"": 5, ""1100"": 4, ""0110"": 2}","{""0000"": 1000}"
189,"{""000"": 922, ""111"": 1, ""010"": 44, ""100"": 12, ""001"": 17, ""011"": 1, ""101"": 1, ""110"": 2}","{""000"": 1000}"
191,"{""010"": 498, ""110"": 491, ""111"": 1, ""011"": 2, ""000"": 4, ""100"": 4}","{""010"": 484, ""110"": 516}"
192,"{""00000"": 685, ""00100"": 213, ""01010"": 1, ""10000"": 14, ""00001"": 30, ""00010"": 14, ""10010"": 5, ""10100"": 2, ""01000"": 15, ""01100"": 3, ""00011"": 3, ""00101"": 9, ""00110"": 3, ""11100"": 2, ""11000"": 1}","{""00000"": 789, ""00100"": 211}"
194,"{""1000"": 248, ""0000"": 636, ""0100"": 5, ""1010"": 1, ""1001"": 27, ""0001"": 71, ""0111"": 1, ""1100"": 3, ""1101"": 2, ""0101"": 2, ""0010"": 4}","{""1000"": 260, ""0000"": 740}"
195,"{""10100"": 633, ""10101"": 15, ""00100"": 16, ""11110"": 3, ""00000"": 263, ""10110"": 24, ""10000"": 16, ""00011"": 1, ""11100"": 11, ""11000"": 1, ""00010"": 5, ""00110"": 2, ""01000"": 2, ""11111"": 1, ""01100"": 2, ""00001"": 3, ""01001"": 1, ""10111"": 1}","{""10100"": 699, ""00000"": 301}"
196,"{""010"": 227, ""011"": 231, ""111"": 251, ""110"": 246, ""000"": 14, ""101"": 12, ""100"": 7, ""001"": 12}","{""111"": 238, ""011"": 238, ""010"": 255, ""110"": 269}"
197,"{""00"": 47, ""11"": 442, ""10"": 462, ""01"": 49}","{""10"": 492, ""11"": 416, ""00"": 42, ""01"": 50}"
198,"{""01000"": 43, ""00000"": 838, ""10010"": 4, ""00100"": 20, ""00010"": 48, ""00001"": 9, ""11000"": 9, ""10000"": 16, ""00101"": 2, ""01001"": 1, ""01100"": 4, ""01110"": 1, ""00011"": 1, ""10100"": 3, ""01101"": 1}","{""00000"": 1000}"
202,"{""10"": 680, ""00"": 308, ""01"": 6, ""11"": 6}","{""00"": 299, ""10"": 701}"
205,"{""11000"": 31, ""00001"": 19, ""01001"": 9, ""10000"": 87, ""00000"": 659, ""01000"": 146, ""00100"": 9, ""01100"": 2, ""01111"": 2, ""00010"": 10, ""00101"": 6, ""11001"": 2, ""00110"": 9, ""01010"": 3, ""00011"": 1, ""11010"": 1, ""10001"": 2, ""01110"": 1, ""10010"": 1}","{""00000"": 831, ""01000"": 169}"
210,"{""01"": 978, ""00"": 12, ""11"": 10}","{""01"": 999, ""00"": 1}"
211,"{""011"": 458, ""001"": 485, ""101"": 16, ""010"": 8, ""111"": 20, ""100"": 1, ""000"": 10, ""110"": 2}","{""011"": 502, ""001"": 498}"
212,"{""01100"": 4, ""01000"": 24, ""00000"": 788, ""10000"": 42, ""01010"": 7, ""11000"": 3, ""00010"": 47, ""00100"": 37, ""00001"": 14, ""10001"": 3, ""00110"": 11, ""10110"": 2, ""01110"": 2, ""10100"": 4, ""10010"": 3, ""00101"": 2, ""01001"": 3, ""01011"": 1, ""01101"": 1, ""10011"": 1, ""10111"": 1}","{""00000"": 1000}"
213,"{""11"": 334, ""10"": 340, ""01"": 166, ""00"": 160}","{""10"": 353, ""11"": 340, ""00"": 157, ""01"": 150}"
214,"{""01000"": 9, ""00000"": 860, ""10000"": 32, ""00001"": 33, ""00010"": 18, ""00100"": 19, ""00101"": 7, ""00110"": 6, ""10010"": 3, ""10110"": 1, ""10100"": 1, ""10001"": 2, ""00011"": 7, ""10011"": 1, ""01001"": 1}","{""00000"": 1000}"
218,"{""11001"": 19, ""10001"": 840, ""01001"": 8, ""00001"": 20, ""10101"": 18, ""10011"": 69, ""00101"": 3, ""11101"": 3, ""10000"": 4, ""11011"": 5, ""00011"": 5, ""10111"": 5, ""11111"": 1}","{""10001"": 989, ""10011"": 11}"
219,"{""10000"": 20, ""00001"": 451, ""10101"": 3, ""00100"": 4, ""00000"": 473, ""10001"": 17, ""00101"": 8, ""00010"": 7, ""00011"": 4, ""00111"": 2, ""10011"": 1, ""01001"": 3, ""00110"": 1, ""11101"": 1, ""01000"": 4, ""10100"": 1}","{""00000"": 520, ""00001"": 480}"
220,"{""000"": 918, ""010"": 18, ""100"": 18, ""001"": 33, ""101"": 4, ""111"": 1, ""011"": 5, ""110"": 3}","{""000"": 1000}"
221,"{""100"": 982, ""000"": 6, ""110"": 8, ""101"": 4}","{""100"": 1000}"
224,"{""00"": 985, ""01"": 8, ""11"": 2, ""10"": 5}","{""00"": 1000}"
225,"{""10"": 260, ""00"": 239, ""11"": 255, ""01"": 246}","{""11"": 251, ""00"": 237, ""01"": 263, ""10"": 249}"
226,"{""1000"": 23, ""0000"": 856, ""0010"": 24, ""1100"": 4, ""0011"": 3, ""0100"": 58, ""1001"": 2, ""0001"": 20, ""0101"": 4, ""1010"": 2, ""0110"": 3, ""1101"": 1}","{""0000"": 1000}"
228,"{""00"": 975, ""10"": 14, ""01"": 9, ""11"": 2}","{""00"": 1000}"
230,"{""000"": 954, ""100"": 7, ""010"": 7, ""001"": 26, ""101"": 5, ""011"": 1}","{""000"": 1000}"
231,"{""00"": 460, ""01"": 509, ""11"": 12, ""10"": 19}","{""00"": 491, ""01"": 477, ""10"": 21, ""11"": 11}"
232,"{""10"": 434, ""01"": 12, ""00"": 552, ""11"": 2}","{""10"": 438, ""00"": 562}"
233,"{""001"": 509, ""000"": 478, ""101"": 4, ""011"": 2, ""100"": 5, ""010"": 2}","{""000"": 503, ""001"": 497}"
234,"{""00"": 956, ""10"": 30, ""01"": 13, ""11"": 1}","{""00"": 976, ""10"": 24}"
235,"{""00"": 975, ""10"": 15, ""01"": 10}","{""00"": 1000}"
237,"{""10101"": 4, ""00100"": 512, ""01000"": 11, ""10001"": 1, ""00000"": 417, ""01100"": 14, ""01010"": 6, ""10000"": 4, ""00010"": 3, ""01011"": 1, ""11100"": 1, ""00001"": 6, ""00101"": 6, ""11010"": 1, ""00110"": 8, ""10100"": 2, ""01110"": 3}","{""00000"": 434, ""00100"": 566}"
238,"{""11"": 33, ""00"": 513, ""01"": 426, ""10"": 28}","{""00"": 505, ""01"": 451, ""11"": 22, ""10"": 22}"
242,"{""00010"": 483, ""00110"": 449, ""01110"": 3, ""00000"": 5, ""00011"": 20, ""00111"": 19, ""00001"": 1, ""00100"": 7, ""10010"": 2, ""10110"": 5, ""01010"": 5, ""10111"": 1}","{""00110"": 465, ""00010"": 535}"
243,"{""0000"": 453, ""1000"": 444, ""1001"": 8, ""0001"": 8, ""1010"": 18, ""0010"": 15, ""1101"": 2, ""0100"": 19, ""1100"": 16, ""0101"": 6, ""1111"": 2, ""1110"": 2, ""0110"": 5, ""1011"": 1, ""0011"": 1}","{""1000"": 500, ""0000"": 500}"
246,"{""1000"": 11, ""0000"": 645, ""0010"": 305, ""0001"": 8, ""1010"": 4, ""0110"": 8, ""0111"": 1, ""0011"": 9, ""0100"": 7, ""1011"": 1, ""1001"": 1}","{""0000"": 665, ""0010"": 335}"
247,"{""000"": 937, ""001"": 5, ""100"": 35, ""111"": 2, ""010"": 17, ""011"": 2, ""110"": 2}","{""000"": 1000}"
253,"{""1100"": 191, ""1000"": 61, ""1110"": 8, ""0101"": 197, ""1001"": 61, ""0001"": 51, ""0100"": 191, ""1101"": 172, ""0000"": 54, ""0111"": 5, ""1011"": 2, ""1010"": 3, ""0011"": 2, ""0110"": 2}","{""1101"": 198, ""0100"": 161, ""1100"": 199, ""0000"": 58, ""1000"": 54, ""0101"": 210, ""0001"": 57, ""1001"": 63}"
255,"{""00"": 985, ""10"": 4, ""01"": 10, ""11"": 1}","{""00"": 1000}"
256,"{""00100"": 898, ""00110"": 17, ""00010"": 9, ""00000"": 21, ""10100"": 5, ""00101"": 45, ""00001"": 3, ""00011"": 1, ""01100"": 1}","{""00100"": 1000}"
258,"{""00"": 977, ""11"": 4, ""10"": 13, ""01"": 6}","{""00"": 1000}"
262,"{""0101"": 186, ""1000"": 16, ""0000"": 279, ""0111"": 171, ""0011"": 16, ""0010"": 289, ""1111"": 6, ""1010"": 11, ""0001"": 9, ""0110"": 6, ""1101"": 5, ""0100"": 4, ""1110"": 1, ""1011"": 1}","{""0000"": 298, ""0010"": 319, ""0111"": 187, ""0101"": 196}"
263,"{""00"": 188, ""10"": 810, ""11"": 2}","{""10"": 825, ""00"": 175}"
267,"{""110"": 664, ""000"": 301, ""011"": 2, ""010"": 15, ""100"": 10, ""101"": 2, ""111"": 4, ""001"": 2}","{""000"": 307, ""110"": 693}"
269,"{""1101"": 2, ""0100"": 883, ""0101"": 33, ""1110"": 6, ""1100"": 14, ""1111"": 4, ""0110"": 9, ""0000"": 43, ""0111"": 3, ""0001"": 2, ""1000"": 1}","{""0100"": 965, ""0000"": 35}"
270,"{""01"": 464, ""00"": 501, ""11"": 18, ""10"": 17}","{""01"": 512, ""00"": 465, ""10"": 7, ""11"": 16}"
273,"{""000"": 947, ""010"": 29, ""001"": 14, ""100"": 7, ""101"": 2, ""110"": 1}","{""000"": 1000}"
275,"{""10"": 399, ""00"": 598, ""01"": 2, ""11"": 1}","{""00"": 615, ""10"": 385}"
276,"{""00"": 992, ""01"": 3, ""10"": 5}","{""00"": 1000}"
279,"{""1001"": 24, ""0001"": 876, ""0011"": 16, ""0101"": 37, ""1000"": 1, ""0000"": 30, ""0100"": 1, ""1101"": 10, ""0111"": 3, ""1011"": 1, ""1111"": 1}","{""0001"": 1000}"
280,"{""000"": 399, ""001"": 394, ""100"": 99, ""101"": 103, ""010"": 2, ""011"": 3}","{""001"": 396, ""000"": 362, ""101"": 113, ""100"": 129}"
282,"{""010"": 185, ""100"": 173, ""101"": 61, ""000"": 184, ""110"": 199, ""011"": 89, ""001"": 54, ""111"": 55}","{""110"": 190, ""100"": 198, ""000"": 184, ""010"": 198, ""111"": 61, ""011"": 51, ""001"": 54, ""101"": 64}"
