circuit_index,noisy_counts,ideal_counts
1523,"{""01100"": 319, ""00100"": 293, ""00000"": 89, ""00110"": 42, ""01000"": 94, ""01001"": 8, ""11100"": 26, ""10000"": 9, ""01101"": 15, ""00101"": 19, ""11000"": 3, ""11110"": 5, ""00010"": 11, ""01110"": 9, ""00001"": 6, ""00111"": 4, ""10001"": 2, ""10100"": 20, ""01111"": 7, ""10101"": 3, ""10111"": 3, ""10110"": 4, ""01010"": 4, ""11101"": 1, ""01011"": 2, ""00011"": 2}","{""01100"": 409, ""00100"": 349, ""00000"": 124, ""01000"": 118}"
2750,"{""01"": 494, ""11"": 336, ""00"": 89, ""10"": 81}","{""00"": 102, ""10"": 66, ""01"": 468, ""11"": 364}"
3143,"{""1000"": 50, ""0000"": 600, ""0001"": 185, ""0110"": 14, ""0100"": 30, ""0010"": 73, ""0101"": 8, ""1001"": 9, ""0011"": 13, ""0111"": 7, ""1010"": 5, ""1011"": 3, ""1111"": 2, ""1100"": 1}","{""0011"": 31, ""0000"": 691, ""0001"": 127, ""0010"": 151}"
748,"{""10"": 522, ""00"": 467, ""01"": 8, ""11"": 3}","{""10"": 508, ""00"": 492}"
3406,"{""10"": 435, ""01"": 504, ""00"": 53, ""11"": 8}","{""01"": 506, ""10"": 441, ""00"": 53}"
2247,"{""000"": 331, ""100"": 264, ""101"": 362, ""001"": 20, ""010"": 2, ""111"": 10, ""110"": 6, ""011"": 5}","{""100"": 334, ""000"": 331, ""101"": 324, ""111"": 4, ""110"": 4, ""011"": 3}"
1168,"{""0010"": 535, ""0000"": 166, ""1110"": 10, ""1000"": 9, ""0011"": 210, ""0110"": 8, ""1010"": 16, ""0100"": 4, ""1100"": 1, ""1001"": 4, ""1011"": 13, ""0001"": 11, ""1111"": 3, ""0111"": 6, ""0101"": 3, ""1101"": 1}","{""0011"": 344, ""0010"": 485, ""0000"": 171}"
1461,"{""01000"": 90, ""10101"": 36, ""11000"": 93, ""11101"": 109, ""00100"": 30, ""00000"": 39, ""11100"": 62, ""11001"": 83, ""00001"": 49, ""10100"": 30, ""00101"": 39, ""10000"": 35, ""01001"": 95, ""01101"": 102, ""01100"": 74, ""10001"": 26, ""11110"": 1, ""10110"": 1, ""11011"": 1, ""11111"": 2, ""00011"": 2, ""01111"": 1}","{""01001"": 94, ""10000"": 29, ""00001"": 25, ""01000"": 89, ""11001"": 95, ""01100"": 80, ""10100"": 31, ""11100"": 96, ""10001"": 34, ""11101"": 89, ""01101"": 114, ""11000"": 101, ""00100"": 30, ""00101"": 33, ""10101"": 34, ""00000"": 26}"
3846,"{""100"": 257, ""101"": 18, ""111"": 254, ""110"": 30, ""000"": 385, ""001"": 25, ""011"": 14, ""010"": 17}","{""100"": 255, ""000"": 495, ""111"": 250}"
3647,"{""111"": 206, ""101"": 214, ""000"": 66, ""001"": 177, ""011"": 191, ""100"": 65, ""010"": 36, ""110"": 45}","{""101"": 217, ""111"": 189, ""001"": 203, ""011"": 188, ""000"": 57, ""100"": 59, ""010"": 44, ""110"": 43}"
92,"{""00"": 962, ""01"": 6, ""11"": 18, ""10"": 14}","{""00"": 1000}"
22,"{""00001"": 703, ""10001"": 262, ""00011"": 12, ""00000"": 3, ""01101"": 2, ""00101"": 5, ""11001"": 1, ""01001"": 4, ""10011"": 3, ""10000"": 4, ""10101"": 1}","{""00001"": 689, ""10001"": 311}"
1596,"{""011"": 303, ""000"": 100, ""010"": 441, ""001"": 126, ""100"": 5, ""101"": 12, ""111"": 7, ""110"": 6}","{""010"": 400, ""011"": 368, ""000"": 122, ""001"": 110}"
506,"{""0000"": 148, ""1000"": 226, ""0011"": 54, ""1001"": 223, ""0001"": 123, ""1011"": 75, ""1010"": 82, ""1100"": 3, ""1101"": 1, ""0010"": 58, ""1110"": 3, ""0110"": 1, ""0111"": 1, ""0101"": 2}","{""0010"": 63, ""1011"": 80, ""0001"": 137, ""1001"": 215, ""1010"": 95, ""0000"": 146, ""1000"": 207, ""0011"": 57}"
2890,"{""10"": 38, ""01"": 623, ""00"": 239, ""11"": 100}","{""00"": 210, ""01"": 633, ""11"": 113, ""10"": 44}"
990,"{""0100"": 496, ""0000"": 389, ""0001"": 23, ""0110"": 10, ""1100"": 11, ""0011"": 1, ""0101"": 41, ""1101"": 4, ""0010"": 10, ""1111"": 5, ""1110"": 2, ""1000"": 5, ""1010"": 1, ""0111"": 1, ""1011"": 1}","{""0100"": 476, ""0000"": 524}"
2353,"{""00001"": 202, ""01011"": 19, ""01001"": 603, ""11000"": 4, ""01010"": 6, ""01000"": 70, ""00011"": 14, ""11001"": 17, ""01111"": 13, ""00010"": 8, ""10101"": 1, ""10001"": 5, ""00111"": 8, ""00000"": 9, ""11110"": 3, ""00110"": 2, ""10000"": 1, ""01101"": 2, ""10110"": 3, ""11011"": 4, ""01110"": 1, ""11111"": 2, ""10011"": 1, ""11101"": 1, ""11010"": 1}","{""01001"": 798, ""00001"": 180, ""00000"": 5, ""01000"": 17}"
1393,"{""0000"": 443, ""0001"": 522, ""1001"": 18, ""0100"": 3, ""1000"": 7, ""1101"": 3, ""0011"": 2, ""0101"": 2}","{""0001"": 511, ""0000"": 489}"
2902,"{""100"": 353, ""101"": 292, ""001"": 142, ""110"": 12, ""000"": 177, ""111"": 10, ""011"": 11, ""010"": 3}","{""100"": 447, ""101"": 348, ""001"": 87, ""000"": 118}"
1978,"{""0000"": 880, ""1000"": 29, ""1001"": 7, ""0010"": 24, ""0101"": 10, ""1101"": 4, ""0011"": 3, ""0100"": 12, ""0111"": 2, ""0110"": 3, ""0001"": 13, ""1011"": 4, ""1100"": 1, ""1111"": 3, ""1110"": 4, ""1010"": 1}","{""0000"": 1000}"
1612,"{""0100"": 756, ""0000"": 112, ""0110"": 23, ""0001"": 4, ""1100"": 30, ""0101"": 14, ""1110"": 7, ""1010"": 1, ""1000"": 16, ""1001"": 6, ""0010"": 19, ""1101"": 5, ""0111"": 3, ""0011"": 4}","{""0100"": 1000}"
99,"{""00010"": 785, ""00000"": 149, ""01011"": 3, ""01000"": 3, ""01010"": 38, ""10010"": 3, ""00011"": 5, ""00100"": 3, ""00110"": 9, ""01110"": 1, ""11000"": 1}","{""00010"": 882, ""00000"": 118}"
850,"{""100"": 493, ""000"": 484, ""111"": 2, ""101"": 5, ""011"": 10, ""010"": 3, ""110"": 1, ""001"": 2}","{""100"": 509, ""000"": 491}"
1530,"{""1011"": 195, ""0010"": 31, ""0110"": 46, ""1010"": 219, ""1110"": 201, ""1111"": 131, ""0011"": 30, ""1101"": 23, ""1000"": 28, ""1100"": 37, ""0111"": 18, ""0000"": 4, ""0100"": 10, ""1001"": 13, ""0101"": 9, ""0001"": 5}","{""0110"": 19, ""1111"": 234, ""0011"": 20, ""1010"": 220, ""0111"": 18, ""0010"": 15, ""1011"": 246, ""1110"": 228}"
1651,"{""01010"": 486, ""01000"": 280, ""00000"": 43, ""11010"": 19, ""11001"": 3, ""01001"": 11, ""01011"": 25, ""00010"": 54, ""01110"": 11, ""00111"": 4, ""00110"": 2, ""11000"": 10, ""11100"": 3, ""01111"": 10, ""10111"": 2, ""10000"": 2, ""10010"": 1, ""01100"": 8, ""11111"": 3, ""00101"": 1, ""01101"": 2, ""10110"": 2, ""11110"": 6, ""00011"": 6, ""11011"": 2, ""10001"": 2, ""10011"": 1, ""00001"": 1}","{""01010"": 593, ""00000"": 29, ""01000"": 335, ""00010"": 43}"
153,"{""00"": 984, ""11"": 7, ""10"": 5, ""01"": 4}","{""00"": 1000}"
1217,"{""101"": 911, ""111"": 10, ""100"": 18, ""011"": 17, ""010"": 8, ""000"": 9, ""001"": 24, ""110"": 3}","{""101"": 1000}"
3971,"{""1100"": 105, ""0110"": 126, ""1110"": 144, ""1111"": 90, ""0111"": 104, ""1101"": 113, ""0101"": 117, ""1010"": 14, ""0001"": 11, ""0100"": 117, ""0010"": 7, ""1001"": 10, ""0011"": 13, ""1011"": 12, ""0000"": 11, ""1000"": 6}","{""1101"": 100, ""0100"": 151, ""1111"": 101, ""0110"": 137, ""0101"": 138, ""1110"": 111, ""0111"": 170, ""1100"": 90, ""1000"": 1, ""0010"": 1}"
3127,"{""011"": 423, ""101"": 392, ""111"": 24, ""001"": 29, ""000"": 50, ""100"": 51, ""110"": 15, ""010"": 16}","{""101"": 519, ""011"": 435, ""100"": 27, ""000"": 19}"
2651,"{""11"": 479, ""01"": 462, ""00"": 26, ""10"": 33}","{""01"": 457, ""00"": 46, ""11"": 463, ""10"": 34}"
2360,"{""10"": 939, ""01"": 46, ""11"": 2, ""00"": 13}","{""10"": 971, ""01"": 29}"
710,"{""00"": 977, ""10"": 8, ""01"": 6, ""11"": 9}","{""00"": 1000}"
641,"{""10000"": 450, ""10100"": 30, ""00000"": 418, ""00100"": 39, ""01000"": 11, ""00001"": 8, ""10001"": 12, ""00010"": 5, ""10101"": 2, ""10110"": 1, ""11100"": 4, ""00101"": 1, ""10010"": 2, ""01100"": 3, ""11000"": 3, ""01011"": 1, ""01001"": 3, ""11010"": 1, ""10111"": 1, ""11001"": 2, ""10011"": 1, ""11101"": 1, ""00011"": 1}","{""00000"": 504, ""10000"": 496}"
3134,"{""1011"": 265, ""1111"": 8, ""1001"": 311, ""0111"": 189, ""1000"": 47, ""0000"": 10, ""0110"": 13, ""0011"": 30, ""1110"": 6, ""0001"": 23, ""1101"": 22, ""0101"": 22, ""1010"": 34, ""0010"": 8, ""1100"": 10, ""0100"": 2}","{""0111"": 236, ""0001"": 14, ""1001"": 492, ""1011"": 245, ""0011"": 13}"
24,"{""0010"": 480, ""0000"": 460, ""0011"": 12, ""0110"": 6, ""1011"": 2, ""0100"": 6, ""1000"": 14, ""1001"": 3, ""1010"": 9, ""0001"": 7, ""0101"": 1}","{""0000"": 508, ""0010"": 492}"
2308,"{""10"": 158, ""01"": 284, ""00"": 462, ""11"": 96}","{""01"": 284, ""00"": 441, ""11"": 115, ""10"": 160}"
2359,"{""00010"": 323, ""10010"": 299, ""01100"": 3, ""00110"": 103, ""10110"": 68, ""00011"": 22, ""00001"": 8, ""10000"": 24, ""01000"": 12, ""11010"": 11, ""11000"": 6, ""10101"": 9, ""10100"": 12, ""00111"": 12, ""00000"": 24, ""01011"": 2, ""01110"": 4, ""10011"": 19, ""00100"": 9, ""01010"": 4, ""01001"": 1, ""10111"": 10, ""00101"": 1, ""11100"": 3, ""11110"": 5, ""10001"": 3, ""01101"": 1, ""11111"": 1, ""01111"": 1}","{""00110"": 158, ""00010"": 315, ""10010"": 351, ""10110"": 175, ""00100"": 1}"
3572,"{""111"": 259, ""100"": 188, ""011"": 196, ""101"": 187, ""001"": 37, ""000"": 32, ""110"": 40, ""010"": 61}","{""101"": 227, ""011"": 216, ""100"": 229, ""111"": 206, ""110"": 37, ""000"": 31, ""001"": 32, ""010"": 22}"
1057,"{""010"": 456, ""000"": 471, ""001"": 12, ""100"": 12, ""111"": 12, ""110"": 18, ""011"": 9, ""101"": 10}","{""000"": 520, ""010"": 480}"
3095,"{""01"": 511, ""00"": 383, ""11"": 93, ""10"": 13}","{""00"": 433, ""01"": 490, ""11"": 73, ""10"": 4}"
3430,"{""1001"": 257, ""1110"": 55, ""1111"": 363, ""0111"": 30, ""0101"": 106, ""1100"": 43, ""1000"": 14, ""0000"": 37, ""1011"": 10, ""1101"": 28, ""0001"": 8, ""0011"": 16, ""1010"": 12, ""0100"": 9, ""0010"": 9, ""0110"": 3}","{""0101"": 121, ""1110"": 59, ""1111"": 352, ""1001"": 358, ""0111"": 24, ""0010"": 3, ""1100"": 71, ""0000"": 12}"
215,"{""0000"": 939, ""1100"": 6, ""0010"": 22, ""0011"": 6, ""0001"": 11, ""0100"": 10, ""1000"": 5, ""1010"": 1}","{""0000"": 1000}"
3902,"{""000"": 252, ""001"": 97, ""100"": 276, ""110"": 142, ""111"": 72, ""011"": 51, ""101"": 65, ""010"": 45}","{""011"": 44, ""100"": 264, ""000"": 224, ""110"": 167, ""001"": 141, ""101"": 51, ""010"": 64, ""111"": 45}"
2889,"{""1111"": 376, ""0110"": 397, ""0010"": 6, ""1001"": 89, ""0000"": 56, ""0001"": 3, ""0111"": 15, ""1101"": 7, ""0100"": 8, ""1011"": 5, ""1100"": 7, ""1110"": 20, ""0101"": 4, ""1010"": 4, ""0011"": 1, ""1000"": 2}","{""0000"": 78, ""1111"": 423, ""0110"": 430, ""1001"": 69}"
2549,"{""001"": 846, ""100"": 16, ""000"": 51, ""010"": 13, ""101"": 30, ""110"": 18, ""011"": 15, ""111"": 11}","{""001"": 1000}"
2,"{""1000"": 811, ""0000"": 121, ""1011"": 10, ""1010"": 28, ""1001"": 12, ""0010"": 4, ""0100"": 1, ""1100"": 4, ""0001"": 7, ""0011"": 1, ""1110"": 1}","{""0000"": 95, ""1000"": 905}"
3906,"{""001"": 133, ""111"": 198, ""110"": 43, ""011"": 205, ""100"": 188, ""010"": 61, ""000"": 91, ""101"": 81}","{""111"": 210, ""001"": 147, ""010"": 31, ""011"": 221, ""100"": 163, ""000"": 115, ""101"": 84, ""110"": 29}"
2156,"{""00"": 874, ""10"": 107, ""01"": 13, ""11"": 6}","{""00"": 922, ""10"": 78}"
866,"{""111"": 503, ""101"": 436, ""011"": 11, ""110"": 23, ""100"": 19, ""000"": 2, ""001"": 5, ""010"": 1}","{""101"": 497, ""111"": 503}"
478,"{""00000"": 743, ""01000"": 39, ""00100"": 120, ""10100"": 5, ""00001"": 26, ""11010"": 2, ""11000"": 12, ""00011"": 3, ""11011"": 3, ""10000"": 8, ""01001"": 9, ""00101"": 3, ""01111"": 1, ""01100"": 6, ""01011"": 4, ""10011"": 2, ""10110"": 1, ""00010"": 7, ""10001"": 2, ""11001"": 2, ""01010"": 2}","{""00000"": 857, ""00100"": 143}"
896,"{""00000"": 287, ""00100"": 223, ""00001"": 20, ""00110"": 166, ""01000"": 5, ""11111"": 3, ""00010"": 229, ""01111"": 9, ""00101"": 6, ""01011"": 9, ""01010"": 5, ""10101"": 1, ""01100"": 3, ""10111"": 2, ""01101"": 2, ""10010"": 4, ""10001"": 1, ""01110"": 5, ""10011"": 1, ""11011"": 2, ""10100"": 6, ""10000"": 2, ""11000"": 2, ""11001"": 2, ""11010"": 2, ""10110"": 2, ""11110"": 1}","{""00110"": 232, ""00000"": 295, ""00100"": 225, ""00010"": 248}"
604,"{""101"": 12, ""000"": 423, ""100"": 547, ""011"": 5, ""110"": 5, ""010"": 3, ""111"": 2, ""001"": 3}","{""000"": 513, ""100"": 487}"
3674,"{""10"": 449, ""00"": 172, ""01"": 262, ""11"": 117}","{""10"": 425, ""01"": 282, ""00"": 212, ""11"": 81}"
3857,"{""10"": 694, ""01"": 272, ""00"": 22, ""11"": 12}","{""10"": 692, ""01"": 303, ""11"": 5}"
3499,"{""00101"": 386, ""10111"": 5, ""00111"": 55, ""00011"": 107, ""00100"": 91, ""01011"": 100, ""01000"": 3, ""01111"": 65, ""10100"": 5, ""00001"": 15, ""01101"": 19, ""10011"": 5, ""11011"": 6, ""10101"": 9, ""00110"": 27, ""10001"": 7, ""01001"": 21, ""10010"": 2, ""01100"": 8, ""01110"": 19, ""11100"": 3, ""00010"": 6, ""11010"": 2, ""11101"": 7, ""00000"": 14, ""01010"": 3, ""11000"": 1, ""11111"": 4, ""10110"": 1, ""11001"": 1, ""10000"": 1, ""11110"": 2}","{""11101"": 7, ""00101"": 390, ""01111"": 106, ""00100"": 77, ""11110"": 2, ""00111"": 89, ""01011"": 129, ""00011"": 137, ""01101"": 6, ""10111"": 6, ""01110"": 16, ""11011"": 4, ""11111"": 5, ""00110"": 15, ""01001"": 6, ""10011"": 3, ""01100"": 1, ""11100"": 1}"
3420,"{""10100"": 63, ""10101"": 5, ""00100"": 678, ""10000"": 12, ""11110"": 8, ""00110"": 22, ""00011"": 4, ""10001"": 4, ""00001"": 10, ""00000"": 72, ""01100"": 36, ""11000"": 8, ""01111"": 5, ""10111"": 3, ""11100"": 8, ""00010"": 6, ""00101"": 27, ""10110"": 6, ""01011"": 3, ""01110"": 2, ""11111"": 3, ""01000"": 2, ""10011"": 1, ""01001"": 2, ""11011"": 1, ""11010"": 2, ""01010"": 1, ""01101"": 1, ""11101"": 2, ""10010"": 1, ""00111"": 1, ""11001"": 1}","{""00100"": 893, ""00000"": 107}"
2513,"{""11110"": 40, ""00011"": 12, ""11100"": 49, ""00010"": 132, ""01001"": 5, ""01100"": 98, ""10110"": 113, ""11010"": 18, ""10010"": 20, ""10011"": 5, ""00100"": 91, ""01000"": 102, ""01010"": 75, ""11111"": 10, ""00110"": 24, ""00000"": 96, ""10100"": 13, ""10000"": 17, ""00001"": 8, ""10111"": 4, ""01110"": 23, ""10001"": 1, ""11000"": 8, ""11011"": 6, ""10101"": 4, ""01101"": 5, ""11101"": 4, ""00101"": 4, ""11001"": 3, ""01011"": 4, ""01111"": 2, ""00111"": 4}","{""10110"": 167, ""00010"": 209, ""11100"": 39, ""01000"": 58, ""00000"": 199, ""00100"": 190, ""01010"": 55, ""01100"": 54, ""11110"": 29}"
651,"{""0100"": 25, ""0000"": 846, ""0001"": 40, ""0010"": 44, ""1001"": 3, ""0110"": 9, ""1010"": 4, ""0101"": 5, ""1011"": 4, ""1100"": 5, ""1000"": 7, ""1110"": 2, ""0011"": 4, ""1101"": 1, ""0111"": 1}","{""0000"": 972, ""0010"": 28}"
3868,"{""1000"": 828, ""0000"": 78, ""0001"": 3, ""0100"": 12, ""1100"": 16, ""1001"": 11, ""1010"": 18, ""0010"": 14, ""1110"": 6, ""1111"": 2, ""0101"": 2, ""1101"": 3, ""1011"": 4, ""0110"": 2, ""0111"": 1}","{""1000"": 958, ""0000"": 42}"
2367,"{""001"": 261, ""000"": 691, ""110"": 11, ""010"": 9, ""011"": 11, ""100"": 5, ""101"": 10, ""111"": 2}","{""000"": 711, ""001"": 289}"
3852,"{""000"": 839, ""100"": 4, ""101"": 96, ""011"": 16, ""010"": 11, ""110"": 14, ""111"": 13, ""001"": 7}","{""000"": 1000}"
332,"{""00010"": 61, ""00000"": 726, ""01000"": 134, ""11000"": 7, ""01010"": 11, ""10000"": 40, ""10001"": 3, ""00001"": 6, ""00100"": 5, ""01001"": 2, ""10010"": 3, ""00101"": 2}","{""01000"": 146, ""00000"": 854}"
2243,"{""00000"": 801, ""01011"": 4, ""00010"": 15, ""10001"": 9, ""00101"": 22, ""10010"": 2, ""10101"": 15, ""10000"": 26, ""00100"": 10, ""01110"": 6, ""10111"": 1, ""11011"": 16, ""10110"": 1, ""00011"": 3, ""11000"": 2, ""11010"": 17, ""01010"": 16, ""11101"": 2, ""11001"": 6, ""00001"": 14, ""01000"": 2, ""11110"": 1, ""01101"": 1, ""00111"": 2, ""11100"": 1, ""10100"": 1, ""01111"": 2, ""11111"": 2}","{""00000"": 978, ""00101"": 19, ""10101"": 3}"
3369,"{""100"": 57, ""011"": 46, ""110"": 370, ""010"": 134, ""111"": 111, ""000"": 189, ""101"": 38, ""001"": 55}","{""111"": 129, ""010"": 144, ""110"": 335, ""011"": 33, ""101"": 40, ""000"": 178, ""001"": 92, ""100"": 49}"
2897,"{""0100"": 387, ""0000"": 365, ""1100"": 24, ""0110"": 45, ""0001"": 32, ""1110"": 7, ""1000"": 22, ""1111"": 1, ""0010"": 67, ""1101"": 10, ""1010"": 10, ""0101"": 14, ""0011"": 7, ""1011"": 3, ""1001"": 4, ""0111"": 2}","{""0100"": 495, ""0000"": 505}"
3462,"{""11"": 196, ""10"": 527, ""01"": 118, ""00"": 159}","{""10"": 540, ""11"": 199, ""00"": 144, ""01"": 117}"
3817,"{""000"": 747, ""110"": 117, ""011"": 19, ""100"": 26, ""101"": 8, ""001"": 50, ""010"": 22, ""111"": 11}","{""110"": 114, ""000"": 845, ""001"": 38, ""111"": 3}"
3292,"{""00"": 986, ""11"": 8, ""10"": 5, ""01"": 1}","{""00"": 1000}"
1262,"{""1010"": 7, ""0000"": 470, ""1000"": 304, ""0010"": 9, ""0100"": 95, ""1110"": 8, ""0110"": 6, ""1011"": 1, ""1100"": 68, ""1111"": 4, ""1001"": 6, ""0101"": 7, ""0011"": 3, ""1101"": 4, ""0001"": 4, ""0111"": 4}","{""1000"": 507, ""0000"": 493}"
957,"{""01"": 631, ""00"": 354, ""10"": 7, ""11"": 8}","{""01"": 647, ""00"": 353}"
1342,"{""100"": 304, ""000"": 396, ""010"": 115, ""101"": 36, ""001"": 42, ""110"": 83, ""011"": 14, ""111"": 10}","{""100"": 349, ""001"": 44, ""010"": 104, ""000"": 334, ""110"": 103, ""101"": 42, ""111"": 17, ""011"": 7}"
186,"{""11"": 528, ""01"": 452, ""00"": 8, ""10"": 12}","{""01"": 498, ""11"": 502}"
