circuit_index,noisy_counts,ideal_counts
2049,"{""11001"": 9, ""01000"": 363, ""00000"": 314, ""01001"": 42, ""00001"": 28, ""01010"": 17, ""00101"": 19, ""11101"": 9, ""01011"": 10, ""11011"": 2, ""01111"": 5, ""01101"": 20, ""11000"": 31, ""10001"": 9, ""10000"": 19, ""11010"": 6, ""00111"": 5, ""10110"": 5, ""00011"": 6, ""00110"": 6, ""10010"": 6, ""00010"": 20, ""00100"": 16, ""01110"": 4, ""11100"": 8, ""10111"": 1, ""10011"": 1, ""01100"": 8, ""10100"": 4, ""10101"": 4, ""11110"": 3}","{""01000"": 509, ""00000"": 491}"
2053,"{""1101"": 12, ""0100"": 646, ""0101"": 51, ""0000"": 118, ""1000"": 24, ""0110"": 21, ""1010"": 11, ""1100"": 70, ""1011"": 8, ""1110"": 6, ""0011"": 3, ""0010"": 11, ""0001"": 9, ""1001"": 5, ""1111"": 2, ""0111"": 3}","{""0100"": 847, ""1000"": 7, ""0000"": 112, ""1100"": 34}"
2055,"{""0110"": 12, ""1111"": 7, ""0101"": 351, ""0000"": 125, ""0100"": 210, ""0001"": 216, ""0011"": 6, ""0010"": 9, ""1100"": 11, ""0111"": 11, ""1011"": 3, ""1010"": 2, ""1001"": 9, ""1101"": 17, ""1110"": 4, ""1000"": 7}","{""0100"": 242, ""0101"": 407, ""0001"": 233, ""0000"": 114, ""0110"": 2, ""0111"": 1, ""0011"": 1}"
2058,"{""10"": 317, ""01"": 157, ""00"": 356, ""11"": 170}","{""00"": 327, ""10"": 363, ""11"": 164, ""01"": 146}"
2059,"{""100"": 460, ""000"": 478, ""101"": 14, ""011"": 7, ""110"": 16, ""001"": 11, ""010"": 7, ""111"": 7}","{""000"": 508, ""100"": 492}"
2064,"{""0000"": 392, ""1011"": 7, ""0010"": 351, ""0110"": 38, ""1010"": 19, ""1001"": 9, ""0101"": 10, ""1110"": 8, ""0011"": 31, ""0100"": 48, ""1111"": 5, ""0111"": 6, ""0001"": 29, ""1000"": 36, ""1100"": 10, ""1101"": 1}","{""0010"": 494, ""0000"": 506}"
2068,"{""100"": 217, ""111"": 215, ""000"": 466, ""010"": 27, ""001"": 19, ""011"": 10, ""110"": 30, ""101"": 16}","{""000"": 500, ""100"": 257, ""111"": 243}"
2069,"{""11010"": 6, ""10001"": 106, ""11001"": 98, ""01011"": 148, ""10011"": 209, ""00011"": 129, ""11011"": 91, ""00110"": 3, ""00001"": 43, ""01110"": 32, ""11100"": 18, ""11101"": 4, ""10101"": 2, ""00010"": 6, ""01001"": 25, ""10100"": 2, ""01111"": 5, ""00100"": 8, ""10111"": 3, ""00111"": 4, ""11110"": 5, ""01010"": 8, ""10010"": 7, ""10110"": 23, ""11000"": 6, ""10000"": 2, ""00000"": 1, ""01101"": 1, ""11111"": 1, ""01000"": 3, ""01100"": 1}","{""11100"": 29, ""10011"": 218, ""10001"": 102, ""11001"": 125, ""00001"": 25, ""01001"": 25, ""11011"": 82, ""01110"": 18, ""01011"": 183, ""00011"": 144, ""10110"": 31, ""00100"": 4, ""11110"": 6, ""00110"": 4, ""01100"": 3, ""10100"": 1}"
2071,"{""01000"": 32, ""00000"": 159, ""00001"": 20, ""11000"": 49, ""10000"": 419, ""01011"": 13, ""10100"": 46, ""11101"": 13, ""10010"": 34, ""11010"": 11, ""11110"": 6, ""00010"": 11, ""00100"": 23, ""11001"": 23, ""11100"": 5, ""10110"": 11, ""01101"": 15, ""01001"": 37, ""00011"": 5, ""01111"": 7, ""10101"": 3, ""01010"": 6, ""10001"": 21, ""10011"": 3, ""00101"": 5, ""11111"": 2, ""00111"": 5, ""00110"": 4, ""10111"": 1, ""11011"": 4, ""01100"": 5, ""01110"": 2}","{""10000"": 732, ""00000"": 268}"
2075,"{""10001"": 188, ""11010"": 7, ""00111"": 187, ""10010"": 186, ""00100"": 158, ""10100"": 13, ""00101"": 21, ""00001"": 22, ""01010"": 1, ""11001"": 8, ""10110"": 12, ""00110"": 16, ""00000"": 18, ""00011"": 21, ""01111"": 15, ""10000"": 21, ""10101"": 12, ""11011"": 2, ""11111"": 9, ""00010"": 11, ""10011"": 23, ""10111"": 12, ""11110"": 2, ""01001"": 2, ""01000"": 5, ""11101"": 8, ""01100"": 7, ""11100"": 4, ""11000"": 5, ""01101"": 1, ""01110"": 2, ""01011"": 1}","{""10101"": 7, ""00100"": 262, ""00011"": 7, ""10010"": 226, ""00111"": 245, ""10001"": 253}"
2076,"{""11000"": 25, ""01010"": 8, ""00001"": 84, ""10000"": 62, ""01000"": 43, ""00000"": 582, ""00100"": 43, ""00110"": 6, ""00010"": 30, ""10101"": 4, ""10100"": 25, ""01011"": 2, ""00101"": 6, ""01001"": 11, ""10001"": 16, ""10010"": 17, ""11010"": 10, ""01100"": 11, ""00011"": 4, ""10110"": 4, ""01101"": 3, ""11111"": 1, ""11001"": 2, ""01111"": 1}","{""00000"": 910, ""00001"": 90}"
2077,"{""011"": 12, ""110"": 450, ""010"": 483, ""100"": 6, ""111"": 8, ""001"": 12, ""000"": 24, ""101"": 5}","{""010"": 508, ""110"": 492}"
2078,"{""0000"": 90, ""1000"": 72, ""1010"": 337, ""0010"": 347, ""1101"": 4, ""1110"": 24, ""1111"": 19, ""0111"": 20, ""0110"": 23, ""1011"": 12, ""1100"": 8, ""0001"": 10, ""0100"": 15, ""0011"": 9, ""1001"": 8, ""0101"": 2}","{""0001"": 3, ""1010"": 378, ""1000"": 73, ""0000"": 96, ""0010"": 399, ""1111"": 19, ""0111"": 16, ""0100"": 2, ""1100"": 1, ""1001"": 2, ""0110"": 8, ""1110"": 3}"
2079,"{""001"": 178, ""000"": 383, ""101"": 81, ""010"": 96, ""110"": 36, ""011"": 60, ""100"": 150, ""111"": 16}","{""101"": 87, ""000"": 383, ""110"": 28, ""100"": 180, ""001"": 201, ""010"": 72, ""111"": 15, ""011"": 34}"
2082,"{""000"": 837, ""111"": 19, ""001"": 42, ""010"": 13, ""101"": 21, ""100"": 40, ""011"": 8, ""110"": 20}","{""000"": 1000}"
2083,"{""10"": 213, ""11"": 204, ""01"": 276, ""00"": 307}","{""11"": 219, ""00"": 268, ""01"": 280, ""10"": 233}"
2084,"{""00"": 362, ""01"": 261, ""11"": 169, ""10"": 208}","{""10"": 236, ""00"": 364, ""11"": 159, ""01"": 241}"
2085,"{""01"": 876, ""11"": 103, ""00"": 17, ""10"": 4}","{""01"": 903, ""11"": 97}"
2086,"{""00"": 41, ""01"": 947, ""11"": 10, ""10"": 2}","{""01"": 965, ""00"": 35}"
2087,"{""11"": 610, ""01"": 227, ""00"": 41, ""10"": 122}","{""11"": 629, ""01"": 242, ""10"": 93, ""00"": 36}"
2088,"{""00000"": 119, ""01000"": 665, ""00001"": 13, ""10000"": 10, ""01001"": 33, ""01010"": 30, ""01110"": 28, ""00010"": 11, ""00100"": 5, ""11000"": 38, ""10100"": 1, ""01011"": 5, ""10001"": 2, ""11010"": 11, ""00011"": 2, ""10010"": 2, ""11001"": 6, ""01101"": 2, ""00110"": 1, ""01111"": 1, ""01100"": 7, ""11100"": 2, ""10110"": 2, ""00111"": 1, ""10011"": 2, ""10111"": 1}","{""00000"": 84, ""01000"": 876, ""01110"": 35, ""00110"": 5}"
2090,"{""110"": 800, ""111"": 171, ""100"": 9, ""010"": 7, ""101"": 8, ""011"": 2, ""000"": 1, ""001"": 2}","{""110"": 819, ""111"": 181}"
2091,"{""01"": 505, ""00"": 483, ""10"": 7, ""11"": 5}","{""00"": 485, ""01"": 515}"
2092,"{""010"": 232, ""101"": 93, ""011"": 251, ""111"": 158, ""110"": 186, ""001"": 61, ""100"": 7, ""000"": 12}","{""111"": 163, ""011"": 250, ""010"": 244, ""110"": 164, ""101"": 84, ""001"": 88, ""000"": 7}"
2093,"{""00"": 157, ""11"": 698, ""10"": 113, ""01"": 32}","{""11"": 711, ""00"": 166, ""10"": 109, ""01"": 14}"
2094,"{""000"": 818, ""010"": 35, ""100"": 53, ""111"": 3, ""001"": 53, ""011"": 16, ""110"": 8, ""101"": 14}","{""000"": 958, ""001"": 42}"
2096,"{""1000"": 32, ""0000"": 649, ""1001"": 20, ""0001"": 60, ""1010"": 37, ""0100"": 101, ""0010"": 30, ""1100"": 8, ""0101"": 12, ""1011"": 5, ""1110"": 3, ""1101"": 8, ""0011"": 11, ""0110"": 9, ""0111"": 5, ""1111"": 10}","{""0000"": 843, ""1010"": 65, ""0100"": 85, ""1111"": 7}"
2099,"{""00000"": 334, ""01000"": 48, ""10000"": 22, ""00100"": 199, ""00110"": 182, ""10100"": 14, ""01110"": 20, ""00010"": 26, ""01100"": 14, ""00101"": 10, ""10110"": 16, ""11110"": 9, ""00111"": 13, ""00001"": 28, ""11100"": 7, ""10010"": 3, ""01001"": 7, ""01010"": 24, ""11111"": 3, ""11010"": 3, ""10001"": 2, ""01011"": 3, ""11001"": 5, ""10101"": 3, ""10011"": 1, ""11011"": 2, ""01111"": 1, ""11000"": 1}","{""00000"": 518, ""00100"": 237, ""00110"": 245}"
2100,"{""01"": 904, ""00"": 33, ""11"": 59, ""10"": 4}","{""00"": 37, ""01"": 904, ""11"": 58, ""10"": 1}"
2102,"{""00011"": 289, ""10011"": 29, ""00010"": 343, ""00110"": 34, ""00000"": 47, ""11001"": 6, ""11110"": 15, ""00111"": 26, ""10000"": 10, ""01010"": 12, ""10110"": 10, ""00100"": 12, ""00001"": 47, ""01111"": 3, ""11010"": 10, ""10010"": 32, ""01000"": 8, ""01001"": 4, ""11101"": 3, ""10101"": 2, ""01011"": 13, ""10100"": 3, ""11111"": 8, ""10111"": 5, ""01101"": 2, ""00101"": 5, ""11011"": 4, ""10001"": 5, ""11000"": 6, ""01110"": 2, ""01100"": 4, ""11100"": 1}","{""00011"": 452, ""00001"": 25, ""00010"": 492, ""00000"": 31}"
2110,"{""10"": 350, ""01"": 190, ""00"": 385, ""11"": 75}","{""11"": 69, ""00"": 390, ""10"": 327, ""01"": 214}"
2112,"{""011"": 228, ""101"": 224, ""001"": 47, ""110"": 196, ""100"": 77, ""111"": 83, ""010"": 58, ""000"": 87}","{""011"": 243, ""110"": 214, ""100"": 71, ""001"": 50, ""000"": 80, ""111"": 79, ""101"": 234, ""010"": 29}"
2114,"{""000"": 804, ""001"": 103, ""101"": 20, ""100"": 35, ""010"": 22, ""011"": 7, ""110"": 5, ""111"": 4}","{""000"": 933, ""001"": 67}"
2117,"{""1100"": 37, ""0011"": 225, ""0000"": 52, ""0111"": 102, ""0100"": 11, ""0101"": 71, ""0001"": 128, ""1001"": 202, ""0010"": 92, ""1000"": 33, ""0110"": 22, ""1111"": 6, ""1101"": 10, ""1011"": 6, ""1010"": 3}","{""0101"": 72, ""1100"": 30, ""0011"": 236, ""0100"": 8, ""0111"": 142, ""0001"": 125, ""1001"": 192, ""0010"": 106, ""0000"": 43, ""1000"": 37, ""0110"": 8, ""1101"": 1}"
2119,"{""01"": 14, ""00"": 932, ""10"": 53, ""11"": 1}","{""00"": 1000}"
2122,"{""01101"": 11, ""00100"": 358, ""01000"": 25, ""00000"": 311, ""01100"": 31, ""00011"": 15, ""11101"": 8, ""00111"": 11, ""10000"": 13, ""00001"": 28, ""00101"": 28, ""01011"": 5, ""11001"": 5, ""10011"": 3, ""01010"": 1, ""00010"": 30, ""10010"": 5, ""01001"": 17, ""11000"": 14, ""00110"": 33, ""11111"": 3, ""11100"": 13, ""10001"": 7, ""10100"": 14, ""01110"": 1, ""11110"": 3, ""10101"": 1, ""01111"": 2, ""11010"": 2, ""11011"": 1, ""10110"": 1}","{""00000"": 449, ""00100"": 518, ""01001"": 19, ""01100"": 14}"
2123,"{""010"": 244, ""011"": 39, ""111"": 53, ""000"": 175, ""110"": 234, ""100"": 181, ""101"": 33, ""001"": 41}","{""010"": 267, ""000"": 174, ""011"": 38, ""110"": 227, ""111"": 49, ""100"": 178, ""001"": 37, ""101"": 30}"
2125,"{""1000"": 15, ""0000"": 427, ""1100"": 414, ""0100"": 30, ""1101"": 16, ""0010"": 20, ""1110"": 24, ""0110"": 2, ""0001"": 15, ""0011"": 14, ""0111"": 3, ""1111"": 6, ""1011"": 8, ""1001"": 5, ""0101"": 1}","{""0000"": 476, ""0011"": 3, ""1100"": 495, ""0001"": 13, ""1101"": 8, ""1011"": 5}"
2127,"{""01"": 194, ""00"": 307, ""10"": 328, ""11"": 171}","{""00"": 344, ""10"": 289, ""01"": 183, ""11"": 184}"
2128,"{""01"": 935, ""10"": 23, ""00"": 31, ""11"": 11}","{""01"": 955, ""00"": 19, ""10"": 26}"
2131,"{""00001"": 54, ""00000"": 64, ""11001"": 52, ""11111"": 6, ""01100"": 54, ""00101"": 62, ""11100"": 52, ""01111"": 13, ""10011"": 7, ""10010"": 4, ""10000"": 65, ""01000"": 37, ""01001"": 47, ""10110"": 13, ""01011"": 6, ""11101"": 37, ""00110"": 12, ""00100"": 55, ""01101"": 54, ""10001"": 74, ""10101"": 61, ""10100"": 69, ""11000"": 36, ""00011"": 10, ""10111"": 9, ""11110"": 4, ""01110"": 9, ""11010"": 8, ""00010"": 10, ""00111"": 5, ""01010"": 7, ""11011"": 4}","{""00000"": 74, ""10001"": 83, ""01000"": 54, ""11001"": 58, ""00001"": 68, ""11000"": 58, ""00101"": 81, ""00100"": 70, ""10101"": 58, ""10100"": 66, ""01001"": 59, ""01101"": 47, ""10000"": 64, ""11101"": 42, ""11100"": 58, ""01100"": 60}"
2132,"{""10011"": 3, ""00010"": 554, ""00000"": 157, ""00001"": 21, ""00011"": 32, ""00110"": 38, ""01101"": 1, ""10110"": 42, ""10010"": 17, ""11010"": 1, ""00100"": 11, ""01110"": 5, ""11000"": 11, ""00101"": 7, ""10111"": 15, ""01111"": 1, ""10001"": 8, ""10000"": 30, ""01000"": 16, ""01001"": 1, ""01100"": 3, ""10100"": 6, ""01010"": 12, ""00111"": 5, ""01011"": 2, ""11110"": 1}","{""00010"": 837, ""00000"": 163}"
2134,"{""01"": 495, ""11"": 453, ""10"": 46, ""00"": 6}","{""11"": 458, ""01"": 511, ""10"": 31}"
2136,"{""10"": 478, ""01"": 497, ""11"": 7, ""00"": 18}","{""01"": 510, ""10"": 490}"
2137,"{""01000"": 267, ""11010"": 122, ""00000"": 25, ""10110"": 5, ""10000"": 30, ""11000"": 260, ""01010"": 133, ""10010"": 21, ""11100"": 16, ""01011"": 13, ""11001"": 16, ""01001"": 11, ""01110"": 6, ""01100"": 12, ""00010"": 24, ""00011"": 1, ""00110"": 3, ""10011"": 2, ""11011"": 4, ""11110"": 9, ""10101"": 1, ""00100"": 4, ""10100"": 10, ""10001"": 2, ""01111"": 1, ""00001"": 2}","{""01000"": 367, ""11010"": 131, ""11000"": 376, ""01010"": 126}"
2144,"{""00000"": 71, ""00110"": 22, ""10111"": 55, ""00010"": 55, ""10011"": 190, ""10010"": 207, ""00100"": 27, ""00101"": 32, ""00111"": 26, ""00001"": 68, ""10110"": 82, ""00011"": 60, ""11011"": 14, ""11000"": 2, ""10001"": 11, ""10000"": 3, ""01000"": 18, ""01111"": 1, ""01101"": 3, ""11110"": 8, ""01001"": 9, ""10101"": 4, ""11111"": 7, ""01010"": 2, ""01011"": 2, ""11010"": 12, ""11101"": 1, ""11001"": 1, ""01100"": 3, ""10100"": 3, ""11100"": 1}","{""10110"": 82, ""10010"": 230, ""00010"": 61, ""10011"": 218, ""00000"": 79, ""00110"": 24, ""00101"": 22, ""00001"": 60, ""01110"": 2, ""00100"": 29, ""00011"": 54, ""01010"": 8, ""10111"": 80, ""00111"": 27, ""11110"": 5, ""11010"": 17, ""01100"": 1, ""01000"": 1}"
2150,"{""100"": 38, ""000"": 4, ""110"": 721, ""111"": 179, ""011"": 14, ""010"": 31, ""101"": 11, ""001"": 2}","{""110"": 830, ""111"": 169, ""000"": 1}"
2151,"{""0000"": 11, ""0011"": 131, ""1100"": 126, ""1110"": 125, ""1001"": 99, ""0001"": 124, ""1011"": 126, ""0110"": 91, ""0100"": 120, ""1111"": 5, ""1101"": 9, ""1000"": 4, ""1010"": 8, ""0101"": 8, ""0010"": 7, ""0111"": 6}","{""0011"": 126, ""1100"": 137, ""0110"": 141, ""0100"": 119, ""1001"": 105, ""0001"": 118, ""1011"": 135, ""1110"": 119}"
2152,"{""10"": 445, ""11"": 493, ""01"": 29, ""00"": 33}","{""10"": 488, ""11"": 477, ""01"": 8, ""00"": 27}"
2153,"{""010"": 363, ""111"": 385, ""011"": 72, ""000"": 28, ""110"": 104, ""100"": 27, ""101"": 14, ""001"": 7}","{""010"": 418, ""111"": 424, ""110"": 75, ""011"": 54, ""100"": 21, ""000"": 8}"
2154,"{""111"": 147, ""110"": 198, ""010"": 100, ""001"": 92, ""101"": 162, ""000"": 86, ""011"": 67, ""100"": 148}","{""001"": 85, ""011"": 73, ""000"": 67, ""101"": 204, ""111"": 152, ""110"": 192, ""100"": 150, ""010"": 77}"
2155,"{""10001"": 6, ""00000"": 590, ""00100"": 26, ""10010"": 4, ""00011"": 5, ""11000"": 17, ""01001"": 2, ""10000"": 246, ""00010"": 23, ""01010"": 2, ""01000"": 17, ""10100"": 17, ""00110"": 5, ""00101"": 11, ""10011"": 1, ""11101"": 1, ""00001"": 14, ""10101"": 3, ""10111"": 2, ""01110"": 1, ""11010"": 1, ""00111"": 2, ""10110"": 2, ""11100"": 1, ""01100"": 1}","{""00000"": 734, ""10000"": 266}"
2161,"{""1000"": 64, ""0000"": 246, ""1001"": 60, ""0001"": 248, ""0110"": 11, ""0100"": 121, ""0101"": 116, ""0011"": 17, ""1101"": 30, ""0010"": 13, ""1100"": 39, ""0111"": 10, ""1010"": 3, ""1011"": 11, ""1111"": 8, ""1110"": 3}","{""1001"": 72, ""0001"": 292, ""1100"": 19, ""1000"": 56, ""0000"": 263, ""0101"": 138, ""1101"": 28, ""0100"": 132}"
2162,"{""10000"": 19, ""11000"": 34, ""01010"": 224, ""01110"": 13, ""00000"": 52, ""11010"": 12, ""01000"": 475, ""01100"": 17, ""11100"": 10, ""01011"": 20, ""00100"": 10, ""01101"": 9, ""01001"": 26, ""10100"": 8, ""00010"": 27, ""11101"": 3, ""10110"": 4, ""11110"": 10, ""10010"": 7, ""00110"": 1, ""10011"": 2, ""11001"": 9, ""11111"": 2, ""00011"": 1, ""10001"": 1, ""11011"": 2, ""00001"": 2}","{""00000"": 29, ""01000"": 695, ""01010"": 268, ""00010"": 8}"
2164,"{""01"": 822, ""11"": 141, ""00"": 28, ""10"": 9}","{""01"": 838, ""11"": 150, ""00"": 12}"
2165,"{""0001"": 31, ""1001"": 367, ""0000"": 450, ""1011"": 15, ""0010"": 13, ""0100"": 5, ""0101"": 15, ""0011"": 12, ""0111"": 7, ""1101"": 9, ""1000"": 34, ""1100"": 7, ""1010"": 7, ""0110"": 10, ""1110"": 5, ""1111"": 13}","{""1001"": 457, ""0000"": 543}"
2167,"{""00"": 934, ""10"": 22, ""01"": 43, ""11"": 1}","{""00"": 992, ""10"": 8}"
2168,"{""00001"": 16, ""11000"": 319, ""01010"": 13, ""11001"": 16, ""01000"": 152, ""11010"": 18, ""00000"": 189, ""11101"": 7, ""10000"": 115, ""01001"": 15, ""10101"": 4, ""00010"": 22, ""01101"": 12, ""00101"": 4, ""11111"": 2, ""11100"": 10, ""01100"": 10, ""00100"": 15, ""10001"": 16, ""10100"": 11, ""01111"": 3, ""10010"": 12, ""01011"": 1, ""10110"": 6, ""11110"": 2, ""01110"": 2, ""00110"": 3, ""10111"": 1, ""11011"": 3, ""00011"": 1}","{""10000"": 109, ""11000"": 448, ""00000"": 259, ""01000"": 184}"
2169,"{""001"": 809, ""111"": 18, ""100"": 32, ""000"": 56, ""011"": 26, ""110"": 21, ""101"": 29, ""010"": 9}","{""001"": 1000}"
2170,"{""01"": 114, ""00"": 386, ""10"": 389, ""11"": 111}","{""10"": 376, ""00"": 390, ""01"": 112, ""11"": 122}"
2171,"{""0010"": 42, ""0100"": 340, ""1000"": 8, ""0000"": 36, ""0110"": 339, ""0111"": 82, ""0101"": 94, ""0011"": 11, ""1010"": 5, ""1100"": 11, ""1110"": 10, ""1101"": 3, ""1001"": 3, ""0001"": 9, ""1011"": 4, ""1111"": 3}","{""0110"": 413, ""0010"": 5, ""0100"": 437, ""0111"": 81, ""0101"": 57, ""0000"": 6, ""0011"": 1}"
2172,"{""11010"": 5, ""01000"": 38, ""00000"": 538, ""00001"": 28, ""11000"": 15, ""10000"": 240, ""01010"": 9, ""00100"": 33, ""00010"": 14, ""10010"": 17, ""10110"": 4, ""00101"": 3, ""10001"": 7, ""01110"": 4, ""10111"": 2, ""10100"": 15, ""10101"": 3, ""01011"": 2, ""01111"": 1, ""11001"": 2, ""00110"": 4, ""01100"": 7, ""11100"": 3, ""11110"": 3, ""01001"": 1, ""00011"": 1, ""01101"": 1}","{""10000"": 333, ""00000"": 667}"
2174,"{""10"": 838, ""01"": 84, ""11"": 39, ""00"": 39}","{""10"": 857, ""01"": 87, ""00"": 27, ""11"": 29}"
2176,"{""11110"": 98, ""01101"": 71, ""11101"": 42, ""01110"": 247, ""01000"": 8, ""11001"": 46, ""11010"": 152, ""01111"": 97, ""11100"": 10, ""11011"": 50, ""01010"": 62, ""11111"": 36, ""01001"": 20, ""00000"": 4, ""01011"": 11, ""10011"": 2, ""10101"": 2, ""00001"": 2, ""01100"": 15, ""11000"": 8, ""00111"": 3, ""00010"": 3, ""00101"": 2, ""00100"": 2, ""00110"": 2, ""10000"": 1, ""10110"": 2, ""10010"": 1, ""10100"": 1}","{""11001"": 58, ""11010"": 152, ""01011"": 24, ""01110"": 257, ""11110"": 115, ""01101"": 110, ""11111"": 38, ""01111"": 91, ""11011"": 42, ""01010"": 55, ""11101"": 28, ""01100"": 5, ""01001"": 18, ""11000"": 3, ""01000"": 3, ""11100"": 1}"
2177,"{""01010"": 162, ""11000"": 87, ""11010"": 19, ""01000"": 27, ""11001"": 4, ""00000"": 510, ""00010"": 35, ""10010"": 25, ""01110"": 12, ""00100"": 24, ""10100"": 4, ""00001"": 25, ""01011"": 7, ""11100"": 2, ""10000"": 12, ""10001"": 11, ""10011"": 2, ""11011"": 5, ""01001"": 6, ""00011"": 6, ""01100"": 2, ""10111"": 2, ""00110"": 4, ""01111"": 1, ""01101"": 1, ""11110"": 1, ""10110"": 2, ""11111"": 1, ""00101"": 1}","{""00000"": 652, ""01010"": 209, ""11000"": 103, ""10010"": 36}"
2181,"{""01001"": 38, ""00001"": 30, ""10000"": 159, ""11000"": 11, ""00000"": 299, ""11011"": 2, ""10100"": 200, ""00100"": 24, ""11101"": 29, ""11100"": 14, ""10001"": 32, ""01011"": 10, ""10110"": 8, ""10101"": 19, ""00110"": 3, ""11010"": 10, ""01010"": 4, ""01100"": 6, ""10010"": 16, ""00010"": 19, ""11001"": 14, ""00011"": 5, ""01000"": 18, ""01111"": 2, ""11110"": 2, ""10011"": 4, ""01110"": 1, ""00111"": 4, ""11111"": 4, ""10111"": 4, ""00101"": 7, ""01101"": 2}","{""01001"": 43, ""10000"": 157, ""11001"": 22, ""00000"": 469, ""11101"": 22, ""10100"": 287}"
2182,"{""000"": 709, ""011"": 240, ""010"": 27, ""100"": 11, ""001"": 7, ""111"": 3, ""110"": 3}","{""000"": 742, ""011"": 258}"
2187,"{""00"": 171, ""01"": 332, ""11"": 297, ""10"": 200}","{""10"": 171, ""11"": 304, ""00"": 193, ""01"": 332}"
2188,"{""10"": 388, ""11"": 424, ""00"": 173, ""01"": 15}","{""10"": 404, ""11"": 420, ""00"": 176}"
2189,"{""0010"": 20, ""1011"": 349, ""1010"": 387, ""1001"": 64, ""0001"": 31, ""0000"": 21, ""1000"": 57, ""0111"": 3, ""1110"": 8, ""0011"": 27, ""1101"": 10, ""1111"": 6, ""0100"": 5, ""1100"": 3, ""0101"": 4, ""0110"": 5}","{""1001"": 57, ""1010"": 450, ""1011"": 440, ""1000"": 53}"
2192,"{""011"": 19, ""001"": 480, ""000"": 439, ""101"": 21, ""010"": 19, ""110"": 2, ""100"": 12, ""111"": 8}","{""001"": 509, ""000"": 491}"
2193,"{""00100"": 406, ""01100"": 193, ""01000"": 67, ""00000"": 129, ""00110"": 39, ""00101"": 17, ""01110"": 21, ""10000"": 23, ""11000"": 13, ""00010"": 11, ""01001"": 5, ""10100"": 11, ""10110"": 6, ""01101"": 11, ""00111"": 6, ""11110"": 6, ""00001"": 8, ""00011"": 1, ""11111"": 3, ""10111"": 3, ""01010"": 5, ""11100"": 4, ""11011"": 3, ""10010"": 7, ""11010"": 1, ""01111"": 1}","{""01100"": 245, ""00100"": 451, ""00000"": 127, ""01000"": 78, ""01110"": 10, ""00010"": 7, ""10000"": 23, ""01010"": 5, ""11000"": 24, ""10010"": 1, ""00110"": 29}"
2194,"{""0000"": 63, ""1000"": 107, ""0001"": 98, ""1010"": 230, ""0011"": 224, ""0101"": 6, ""0010"": 134, ""1011"": 41, ""1001"": 23, ""1110"": 17, ""0110"": 17, ""1100"": 11, ""0111"": 10, ""1101"": 4, ""1111"": 8, ""0100"": 7}","{""1011"": 18, ""0010"": 133, ""1001"": 9, ""1010"": 305, ""0001"": 101, ""0011"": 259, ""1000"": 120, ""0000"": 55}"
