circuit_index,noisy_counts,ideal_counts
1223,"{""101"": 438, ""000"": 527, ""010"": 14, ""001"": 4, ""110"": 3, ""111"": 10, ""100"": 4}","{""101"": 470, ""000"": 530}"
3534,"{""011"": 217, ""010"": 259, ""000"": 206, ""001"": 268, ""110"": 15, ""101"": 10, ""111"": 20, ""100"": 5}","{""010"": 326, ""000"": 255, ""011"": 223, ""001"": 196}"
474,"{""00"": 981, ""10"": 10, ""11"": 3, ""01"": 6}","{""00"": 996, ""11"": 2, ""10"": 2}"
1866,"{""011"": 313, ""010"": 623, ""101"": 6, ""110"": 4, ""001"": 16, ""111"": 3, ""000"": 33, ""100"": 2}","{""011"": 343, ""010"": 632, ""000"": 17, ""001"": 8}"
507,"{""0000"": 920, ""0100"": 22, ""1110"": 2, ""1000"": 7, ""0001"": 14, ""0101"": 4, ""0010"": 8, ""0110"": 17, ""1100"": 1, ""0011"": 3, ""0111"": 1, ""1111"": 1}","{""0000"": 1000}"
2099,"{""01010"": 19, ""00100"": 221, ""00110"": 157, ""00000"": 398, ""11001"": 2, ""01110"": 9, ""00101"": 9, ""01000"": 23, ""10100"": 17, ""01011"": 6, ""11011"": 6, ""11000"": 5, ""11100"": 5, ""10010"": 11, ""10000"": 26, ""00010"": 25, ""11110"": 6, ""01100"": 13, ""01001"": 5, ""10110"": 13, ""10001"": 4, ""00011"": 1, ""00001"": 5, ""00111"": 4, ""01111"": 5, ""10101"": 2, ""11111"": 1, ""01101"": 1, ""10011"": 1}","{""00100"": 232, ""00000"": 525, ""00110"": 243}"
3954,"{""00000"": 221, ""00001"": 172, ""10001"": 28, ""10010"": 7, ""10111"": 17, ""10100"": 31, ""01011"": 8, ""00111"": 6, ""00100"": 142, ""10000"": 51, ""01100"": 20, ""00101"": 108, ""01001"": 19, ""00110"": 12, ""01010"": 11, ""00010"": 19, ""11001"": 9, ""10110"": 6, ""10101"": 17, ""11011"": 6, ""01101"": 16, ""01000"": 19, ""11111"": 6, ""11000"": 8, ""01110"": 7, ""11100"": 5, ""11010"": 5, ""11110"": 6, ""11101"": 6, ""01111"": 2, ""00011"": 7, ""10011"": 3}","{""10100"": 6, ""00101"": 258, ""10101"": 3, ""00100"": 233, ""00001"": 239, ""10001"": 6, ""00000"": 251, ""10111"": 2, ""10000"": 2}"
3627,"{""011"": 357, ""001"": 123, ""010"": 148, ""111"": 220, ""110"": 48, ""101"": 78, ""000"": 16, ""100"": 10}","{""011"": 409, ""101"": 63, ""001"": 155, ""111"": 149, ""110"": 65, ""010"": 157, ""000"": 1, ""100"": 1}"
1852,"{""00100"": 235, ""01101"": 27, ""01100"": 219, ""01000"": 172, ""00000"": 202, ""00101"": 24, ""11000"": 5, ""00001"": 30, ""11100"": 6, ""10000"": 4, ""11101"": 4, ""01001"": 31, ""00111"": 3, ""11001"": 3, ""10011"": 2, ""01010"": 6, ""01011"": 3, ""11010"": 2, ""00110"": 6, ""10100"": 4, ""11110"": 2, ""00011"": 1, ""01110"": 3, ""00010"": 2, ""11111"": 1, ""01111"": 2, ""10111"": 1}","{""00101"": 39, ""01100"": 208, ""01000"": 214, ""00000"": 205, ""01101"": 27, ""00100"": 238, ""00001"": 35, ""01001"": 34}"
60,"{""101"": 218, ""000"": 767, ""010"": 4, ""110"": 1, ""011"": 2, ""001"": 4, ""111"": 3, ""100"": 1}","{""000"": 784, ""101"": 216}"
1001,"{""010"": 17, ""000"": 936, ""100"": 14, ""101"": 10, ""001"": 16, ""110"": 4, ""111"": 3}","{""000"": 1000}"
1219,"{""10"": 422, ""11"": 157, ""00"": 178, ""01"": 243}","{""01"": 258, ""11"": 175, ""10"": 361, ""00"": 206}"
1133,"{""0000"": 895, ""1000"": 18, ""0001"": 13, ""0010"": 25, ""0101"": 27, ""1100"": 2, ""1110"": 1, ""0100"": 5, ""1101"": 7, ""0110"": 1, ""1001"": 4, ""0111"": 1, ""1111"": 1}","{""0000"": 1000}"
697,"{""100"": 978, ""110"": 4, ""000"": 8, ""111"": 3, ""101"": 6, ""011"": 1}","{""100"": 1000}"
1562,"{""00101"": 492, ""10001"": 3, ""00001"": 239, ""00100"": 78, ""01101"": 21, ""00000"": 67, ""00011"": 10, ""01111"": 4, ""01100"": 9, ""10100"": 4, ""01010"": 5, ""01001"": 5, ""01000"": 10, ""00111"": 7, ""10011"": 2, ""00010"": 5, ""10110"": 5, ""11010"": 4, ""10000"": 3, ""11011"": 1, ""00110"": 5, ""10101"": 2, ""01011"": 2, ""11000"": 1, ""11110"": 2, ""11100"": 6, ""11101"": 3, ""11001"": 2, ""01110"": 2, ""10111"": 1}","{""00100"": 94, ""00001"": 297, ""00000"": 52, ""00101"": 557}"
1871,"{""101"": 24, ""000"": 913, ""100"": 6, ""111"": 14, ""011"": 12, ""001"": 20, ""010"": 6, ""110"": 5}","{""000"": 1000}"
749,"{""11011"": 3, ""01110"": 318, ""01100"": 358, ""00100"": 39, ""01111"": 11, ""10100"": 6, ""11100"": 14, ""00101"": 10, ""01101"": 16, ""01011"": 6, ""00010"": 46, ""01010"": 15, ""00000"": 55, ""00011"": 5, ""00111"": 6, ""01001"": 3, ""11010"": 5, ""01000"": 26, ""10010"": 9, ""00110"": 27, ""11110"": 10, ""11101"": 1, ""10101"": 1, ""10110"": 2, ""11000"": 4, ""10001"": 1, ""10000"": 2, ""00001"": 1}","{""01100"": 428, ""00010"": 61, ""01110"": 450, ""00000"": 61}"
3564,"{""01101"": 6, ""00000"": 638, ""10011"": 9, ""11001"": 5, ""10000"": 35, ""01100"": 16, ""10100"": 12, ""00100"": 47, ""00111"": 7, ""01000"": 59, ""10101"": 6, ""00001"": 15, ""00110"": 9, ""01001"": 13, ""10010"": 10, ""10001"": 13, ""00101"": 3, ""11000"": 9, ""00010"": 13, ""01011"": 12, ""01010"": 10, ""10111"": 2, ""10110"": 4, ""00011"": 18, ""01111"": 6, ""01110"": 4, ""11100"": 5, ""11110"": 3, ""11101"": 3, ""11111"": 3, ""11011"": 3, ""11010"": 2}","{""00000"": 1000}"
2394,"{""00"": 319, ""01"": 655, ""10"": 10, ""11"": 16}","{""00"": 257, ""01"": 715, ""10"": 15, ""11"": 13}"
2324,"{""00101"": 133, ""00000"": 15, ""00001"": 10, ""10101"": 370, ""10111"": 249, ""00100"": 6, ""10110"": 13, ""10100"": 10, ""01010"": 2, ""00111"": 93, ""01111"": 3, ""00011"": 6, ""10001"": 18, ""10000"": 12, ""10011"": 17, ""10010"": 8, ""01101"": 3, ""11011"": 2, ""11101"": 4, ""11000"": 2, ""11111"": 4, ""11100"": 4, ""01100"": 3, ""00110"": 2, ""00010"": 5, ""01011"": 2, ""11010"": 2, ""01110"": 1, ""01001"": 1}","{""10111"": 310, ""00101"": 91, ""10101"": 526, ""00111"": 58, ""00010"": 8, ""00000"": 7}"
2851,"{""100"": 48, ""000"": 317, ""001"": 170, ""101"": 339, ""111"": 17, ""010"": 23, ""110"": 64, ""011"": 22}","{""000"": 313, ""101"": 397, ""001"": 180, ""100"": 33, ""110"": 77}"
2463,"{""000"": 901, ""010"": 43, ""001"": 24, ""011"": 18, ""110"": 1, ""101"": 3, ""100"": 6, ""111"": 4}","{""000"": 1000}"
3167,"{""11"": 499, ""01"": 475, ""00"": 12, ""10"": 14}","{""10"": 14, ""11"": 505, ""01"": 469, ""00"": 12}"
2216,"{""00000"": 785, ""01111"": 4, ""00001"": 29, ""10011"": 31, ""01000"": 13, ""00100"": 18, ""10001"": 29, ""00011"": 4, ""00010"": 26, ""00101"": 5, ""10101"": 5, ""01100"": 3, ""00110"": 11, ""11001"": 4, ""11100"": 1, ""01101"": 4, ""01001"": 2, ""00111"": 5, ""11111"": 2, ""01011"": 1, ""11010"": 1, ""01110"": 4, ""10000"": 3, ""11101"": 2, ""10010"": 1, ""11110"": 1, ""10111"": 1, ""10110"": 3, ""10100"": 2}","{""00000"": 967, ""10011"": 31, ""01110"": 2}"
2543,"{""01"": 455, ""00"": 510, ""11"": 31, ""10"": 4}","{""01"": 461, ""11"": 26, ""00"": 512, ""10"": 1}"
2617,"{""01100"": 233, ""01101"": 266, ""11111"": 21, ""11100"": 151, ""11110"": 164, ""01111"": 9, ""10011"": 3, ""10110"": 14, ""00110"": 8, ""11101"": 13, ""01000"": 16, ""11000"": 7, ""00101"": 20, ""01011"": 4, ""00111"": 2, ""01001"": 6, ""11001"": 3, ""00100"": 14, ""01110"": 12, ""00000"": 2, ""10100"": 5, ""11011"": 3, ""00011"": 3, ""10000"": 3, ""00010"": 2, ""10010"": 2, ""11010"": 8, ""01010"": 2, ""10101"": 1, ""10111"": 2, ""00001"": 1}","{""11100"": 289, ""01101"": 207, ""11110"": 245, ""10010"": 1, ""01100"": 258}"
2091,"{""01"": 501, ""00"": 480, ""11"": 9, ""10"": 10}","{""01"": 502, ""00"": 498}"
739,"{""0010"": 414, ""0000"": 538, ""1001"": 13, ""0011"": 12, ""0001"": 9, ""1011"": 8, ""1010"": 2, ""1101"": 1, ""0110"": 2, ""1111"": 1}","{""0000"": 514, ""0010"": 486}"
3162,"{""100"": 643, ""010"": 297, ""000"": 17, ""001"": 11, ""110"": 12, ""011"": 10, ""111"": 6, ""101"": 4}","{""100"": 712, ""010"": 288}"
195,"{""10100"": 604, ""00100"": 22, ""00000"": 315, ""10000"": 13, ""11100"": 8, ""10101"": 12, ""11110"": 5, ""10110"": 2, ""00101"": 2, ""01001"": 1, ""11111"": 3, ""01000"": 3, ""01010"": 1, ""00001"": 2, ""00010"": 2, ""01100"": 2, ""11001"": 1, ""01011"": 1, ""01110"": 1}","{""10100"": 725, ""00000"": 275}"
649,"{""001"": 501, ""011"": 481, ""010"": 11, ""000"": 7}","{""011"": 484, ""001"": 515, ""000"": 1}"
1827,"{""00000"": 774, ""01000"": 22, ""01101"": 14, ""00010"": 27, ""10000"": 16, ""10010"": 4, ""11000"": 4, ""01100"": 17, ""00110"": 14, ""10100"": 17, ""00101"": 7, ""00001"": 38, ""10011"": 3, ""00100"": 10, ""01111"": 1, ""10101"": 1, ""00011"": 3, ""01010"": 3, ""01001"": 4, ""10110"": 3, ""01011"": 3, ""11001"": 4, ""10001"": 4, ""01110"": 3, ""11101"": 2, ""00111"": 1, ""10111"": 1}","{""00000"": 1000}"
1474,"{""000"": 109, ""011"": 392, ""010"": 359, ""111"": 11, ""001"": 117, ""110"": 3, ""100"": 8, ""101"": 1}","{""000"": 122, ""010"": 385, ""011"": 379, ""001"": 114}"
286,"{""00"": 972, ""01"": 9, ""11"": 9, ""10"": 10}","{""00"": 1000}"
3567,"{""0000"": 81, ""1100"": 20, ""0110"": 66, ""1001"": 96, ""1000"": 127, ""0001"": 218, ""0101"": 127, ""1101"": 53, ""0010"": 42, ""1110"": 80, ""1111"": 8, ""0111"": 18, ""0100"": 25, ""0011"": 14, ""1010"": 19, ""1011"": 6}","{""0010"": 19, ""1110"": 101, ""0101"": 116, ""0000"": 137, ""1000"": 121, ""1101"": 129, ""1001"": 131, ""0001"": 131, ""0110"": 105, ""1010"": 10}"
2508,"{""0010"": 556, ""0000"": 276, ""0011"": 31, ""1000"": 26, ""1010"": 26, ""0100"": 16, ""0110"": 9, ""0001"": 31, ""1110"": 2, ""1001"": 12, ""0101"": 3, ""1111"": 4, ""1011"": 7, ""0111"": 1}","{""0010"": 602, ""0000"": 398}"
2047,"{""0100"": 613, ""0110"": 92, ""1100"": 165, ""1110"": 27, ""1101"": 23, ""0101"": 27, ""0111"": 6, ""0000"": 20, ""1001"": 8, ""1000"": 7, ""0010"": 4, ""1111"": 5, ""1011"": 2, ""0011"": 1}","{""1100"": 177, ""0100"": 732, ""0110"": 77, ""1110"": 14}"
783,"{""010"": 503, ""110"": 433, ""111"": 7, ""100"": 19, ""011"": 6, ""001"": 5, ""000"": 22, ""101"": 5}","{""110"": 523, ""010"": 477}"
1329,"{""00000"": 460, ""00100"": 362, ""10101"": 2, ""10000"": 11, ""00110"": 9, ""00101"": 18, ""00010"": 12, ""01000"": 18, ""00001"": 18, ""01101"": 8, ""10100"": 14, ""01001"": 15, ""01110"": 3, ""11000"": 6, ""01010"": 3, ""10001"": 4, ""01111"": 1, ""01100"": 11, ""10011"": 1, ""00011"": 1, ""11100"": 9, ""11001"": 2, ""11110"": 2, ""11101"": 3, ""10010"": 4, ""11010"": 1, ""11011"": 2}","{""00000"": 485, ""00100"": 515}"
3964,"{""101"": 241, ""011"": 197, ""001"": 178, ""111"": 152, ""010"": 113, ""000"": 56, ""100"": 22, ""110"": 41}","{""001"": 213, ""110"": 78, ""010"": 49, ""101"": 253, ""111"": 155, ""011"": 200, ""000"": 47, ""100"": 5}"
1134,"{""010"": 474, ""011"": 184, ""110"": 315, ""101"": 1, ""111"": 22, ""000"": 1, ""001"": 3}","{""010"": 501, ""110"": 345, ""011"": 154}"
3830,"{""0100"": 53, ""0000"": 405, ""0010"": 419, ""1010"": 26, ""0011"": 10, ""0110"": 24, ""1011"": 5, ""0001"": 4, ""1110"": 7, ""1000"": 24, ""1101"": 3, ""0111"": 5, ""1111"": 2, ""0101"": 4, ""1001"": 2, ""1100"": 7}","{""0000"": 511, ""0010"": 489}"
3382,"{""10"": 318, ""00"": 272, ""01"": 129, ""11"": 281}","{""00"": 316, ""10"": 326, ""01"": 138, ""11"": 220}"
3895,"{""110"": 390, ""111"": 423, ""101"": 69, ""010"": 12, ""011"": 15, ""100"": 58, ""000"": 12, ""001"": 21}","{""111"": 476, ""110"": 480, ""100"": 22, ""011"": 5, ""101"": 16, ""001"": 1}"
3289,"{""011"": 466, ""111"": 357, ""001"": 16, ""110"": 98, ""000"": 6, ""100"": 27, ""101"": 17, ""010"": 13}","{""111"": 409, ""011"": 478, ""110"": 71, ""100"": 30, ""001"": 2, ""010"": 8, ""000"": 1, ""101"": 1}"
3463,"{""00"": 353, ""10"": 125, ""11"": 106, ""01"": 416}","{""01"": 405, ""11"": 114, ""00"": 379, ""10"": 102}"
730,"{""10101"": 143, ""11001"": 659, ""10001"": 52, ""11101"": 134, ""11100"": 3, ""11000"": 4, ""01101"": 2, ""01001"": 3}","{""11101"": 143, ""10001"": 28, ""11001"": 667, ""10101"": 162}"
1543,"{""0000"": 883, ""1100"": 13, ""0100"": 30, ""0101"": 11, ""1010"": 5, ""1000"": 23, ""0001"": 10, ""1001"": 11, ""0010"": 3, ""0110"": 4, ""1101"": 2, ""1110"": 2, ""0011"": 1, ""1111"": 1, ""1011"": 1}","{""0000"": 1000}"
