circuit_index,noisy_counts,ideal_counts
39,"{""00"": 357, ""11"": 368, ""01"": 129, ""10"": 146}","{""11"": 332, ""00"": 334, ""10"": 169, ""01"": 165}"
40,"{""1000"": 18, ""0000"": 428, ""1101"": 8, ""0100"": 485, ""0011"": 1, ""1100"": 24, ""0010"": 4, ""1001"": 4, ""0101"": 13, ""0110"": 8, ""1110"": 2, ""0001"": 4, ""1111"": 1}","{""0100"": 501, ""0000"": 499}"
41,"{""1000"": 38, ""0000"": 875, ""0100"": 33, ""1100"": 4, ""0110"": 2, ""1001"": 3, ""0001"": 14, ""0010"": 21, ""0101"": 4, ""0011"": 5, ""1010"": 1}","{""0000"": 1000}"
43,"{""10"": 470, ""00"": 528, ""11"": 1, ""01"": 1}","{""10"": 512, ""00"": 488}"
44,"{""11"": 951, ""10"": 22, ""00"": 20, ""01"": 7}","{""11"": 987, ""00"": 13}"
45,"{""000"": 622, ""100"": 310, ""010"": 45, ""110"": 13, ""101"": 3, ""001"": 6, ""011"": 1}","{""000"": 689, ""100"": 311}"
46,"{""0000"": 429, ""1000"": 403, ""0011"": 59, ""1100"": 2, ""1010"": 9, ""0001"": 5, ""0010"": 12, ""1011"": 72, ""0100"": 5, ""1001"": 3, ""0110"": 1}","{""0011"": 64, ""0000"": 421, ""1000"": 458, ""1011"": 57}"
47,"{""10"": 132, ""01"": 397, ""11"": 147, ""00"": 324}","{""00"": 316, ""01"": 416, ""10"": 120, ""11"": 148}"
48,"{""101"": 495, ""001"": 488, ""100"": 4, ""010"": 1, ""000"": 3, ""111"": 5, ""110"": 1, ""011"": 3}","{""101"": 471, ""001"": 529}"
49,"{""01"": 200, ""11"": 194, ""10"": 314, ""00"": 292}","{""00"": 317, ""01"": 196, ""10"": 293, ""11"": 194}"
50,"{""01000"": 22, ""00000"": 889, ""00010"": 31, ""00100"": 13, ""10000"": 10, ""00001"": 27, ""01001"": 3, ""00011"": 2, ""00101"": 1, ""10011"": 1, ""01010"": 1}","{""00000"": 995, ""10000"": 5}"
53,"{""1111"": 68, ""0110"": 247, ""1100"": 2, ""0011"": 126, ""0111"": 274, ""1011"": 38, ""0010"": 127, ""1110"": 68, ""1010"": 26, ""0101"": 9, ""0000"": 1, ""0100"": 10, ""0001"": 3, ""1101"": 1}","{""0110"": 262, ""1111"": 68, ""1011"": 28, ""0010"": 127, ""0011"": 135, ""0111"": 268, ""1110"": 61, ""0001"": 5, ""0100"": 7, ""0000"": 4, ""1010"": 30, ""1001"": 1, ""0101"": 2, ""1101"": 1, ""1000"": 1}"
54,"{""000"": 909, ""011"": 19, ""001"": 10, ""101"": 10, ""100"": 19, ""010"": 18, ""110"": 9, ""111"": 6}","{""000"": 1000}"
56,"{""1000"": 445, ""0000"": 470, ""1001"": 11, ""0001"": 12, ""1010"": 6, ""1100"": 19, ""1101"": 2, ""0100"": 22, ""0011"": 3, ""0010"": 8, ""1011"": 1, ""1111"": 1}","{""0000"": 497, ""1000"": 503}"
57,"{""000"": 915, ""100"": 41, ""011"": 7, ""001"": 14, ""010"": 10, ""101"": 3, ""111"": 2, ""110"": 8}","{""000"": 1000}"
58,"{""0101"": 622, ""1101"": 4, ""0100"": 351, ""0110"": 2, ""0001"": 11, ""0000"": 6, ""0111"": 3, ""1100"": 1}","{""0100"": 343, ""0101"": 657}"
59,"{""00"": 988, ""10"": 6, ""01"": 6}","{""00"": 1000}"
60,"{""000"": 766, ""101"": 198, ""111"": 1, ""001"": 18, ""100"": 9, ""010"": 6, ""011"": 2}","{""101"": 209, ""000"": 791}"
61,"{""011"": 969, ""001"": 19, ""010"": 9, ""111"": 2, ""000"": 1}","{""011"": 985, ""001"": 15}"
62,"{""001"": 185, ""000"": 788, ""011"": 4, ""100"": 11, ""101"": 7, ""010"": 5}","{""001"": 181, ""000"": 819}"
65,"{""1000"": 18, ""0000"": 802, ""0100"": 76, ""0010"": 19, ""1001"": 8, ""0001"": 31, ""0011"": 8, ""0101"": 14, ""1010"": 5, ""0111"": 2, ""0110"": 7, ""1100"": 8, ""1011"": 2}","{""0000"": 1000}"
68,"{""10"": 495, ""11"": 479, ""01"": 13, ""00"": 13}","{""11"": 500, ""10"": 500}"
69,"{""010"": 320, ""000"": 667, ""100"": 4, ""011"": 3, ""110"": 3, ""001"": 3}","{""000"": 668, ""010"": 332}"
70,"{""00"": 979, ""01"": 10, ""10"": 11}","{""00"": 1000}"
71,"{""1001"": 6, ""0001"": 282, ""1000"": 6, ""0000"": 660, ""0100"": 25, ""0101"": 9, ""0011"": 2, ""0010"": 10}","{""0000"": 724, ""0001"": 276}"
74,"{""01"": 682, ""10"": 24, ""11"": 124, ""00"": 170}","{""01"": 687, ""00"": 172, ""10"": 29, ""11"": 112}"
77,"{""000"": 619, ""010"": 340, ""110"": 7, ""101"": 2, ""100"": 15, ""011"": 5, ""001"": 12}","{""000"": 656, ""010"": 344}"
78,"{""01000"": 11, ""00000"": 673, ""01011"": 6, ""00010"": 26, ""00100"": 228, ""00001"": 17, ""10100"": 2, ""00101"": 4, ""00011"": 8, ""10000"": 5, ""00110"": 6, ""01100"": 4, ""01001"": 6, ""01111"": 2, ""10110"": 1, ""01101"": 1}","{""00000"": 710, ""00100"": 290}"
79,"{""00101"": 15, ""10100"": 440, ""10101"": 16, ""00100"": 478, ""00110"": 8, ""10110"": 8, ""10000"": 18, ""00000"": 13, ""11100"": 1, ""00111"": 1, ""01100"": 2}","{""10100"": 499, ""00100"": 501}"
80,"{""01010"": 6, ""10000"": 2, ""00001"": 209, ""00011"": 208, ""10001"": 1, ""01000"": 2, ""00000"": 307, ""00010"": 247, ""01011"": 2, ""00100"": 5, ""01001"": 5, ""00101"": 2, ""00110"": 2, ""00111"": 1, ""10010"": 1}","{""00010"": 319, ""10001"": 1, ""00000"": 285, ""00001"": 212, ""00011"": 183}"
81,"{""010"": 919, ""110"": 11, ""000"": 48, ""111"": 8, ""100"": 4, ""001"": 2, ""011"": 7, ""101"": 1}","{""010"": 1000}"
82,"{""0000"": 433, ""1000"": 432, ""1011"": 4, ""0010"": 42, ""1010"": 36, ""1101"": 5, ""0100"": 6, ""1100"": 9, ""0110"": 2, ""1001"": 16, ""0111"": 2, ""0001"": 7, ""0011"": 1, ""1111"": 1, ""0101"": 3, ""1110"": 1}","{""0000"": 439, ""1000"": 496, ""1010"": 36, ""0010"": 29}"
84,"{""000"": 812, ""010"": 7, ""100"": 137, ""001"": 33, ""101"": 7, ""011"": 2, ""110"": 2}","{""000"": 863, ""100"": 137}"
85,"{""1000"": 6, ""0000"": 932, ""0010"": 16, ""0001"": 23, ""0101"": 7, ""0100"": 15, ""0110"": 1}","{""0000"": 1000}"
86,"{""10011"": 3, ""00010"": 409, ""01011"": 9, ""01000"": 11, ""00000"": 450, ""11000"": 6, ""10000"": 32, ""10010"": 21, ""01001"": 9, ""00011"": 10, ""00110"": 6, ""00001"": 11, ""00100"": 2, ""01010"": 9, ""10100"": 2, ""00101"": 3, ""10101"": 1, ""10001"": 2, ""11010"": 1, ""01101"": 1, ""10110"": 1, ""11001"": 1}","{""00000"": 511, ""00010"": 489}"
87,"{""00001"": 12, ""01001"": 728, ""01000"": 7, ""11001"": 8, ""00000"": 159, ""00010"": 10, ""01011"": 57, ""01101"": 7, ""11011"": 3, ""01010"": 3, ""11000"": 1, ""00110"": 1, ""00100"": 1, ""01111"": 1, ""10000"": 1, ""00011"": 1}","{""01001"": 821, ""00000"": 179}"
88,"{""1000"": 25, ""0000"": 839, ""0010"": 59, ""0100"": 20, ""1010"": 12, ""0001"": 25, ""0101"": 4, ""0011"": 7, ""0110"": 3, ""1001"": 3, ""1011"": 2, ""1100"": 1}","{""0000"": 1000}"
89,"{""100"": 460, ""000"": 478, ""001"": 27, ""101"": 25, ""010"": 2, ""110"": 4, ""111"": 4}","{""100"": 478, ""000"": 522}"
91,"{""01010"": 15, ""01001"": 76, ""00001"": 86, ""00010"": 30, ""01011"": 371, ""00011"": 383, ""00101"": 4, ""01111"": 7, ""01000"": 9, ""01101"": 1, ""11010"": 1, ""10011"": 5, ""00111"": 7, ""01110"": 2, ""00110"": 1, ""00000"": 2}","{""01011"": 434, ""00011"": 438, ""00001"": 64, ""01001"": 64}"
93,"{""01"": 218, ""11"": 417, ""00"": 108, ""10"": 257}","{""10"": 212, ""11"": 445, ""00"": 104, ""01"": 239}"
94,"{""00"": 487, ""01"": 495, ""11"": 12, ""10"": 6}","{""00"": 499, ""01"": 501}"
97,"{""00000"": 770, ""00100"": 33, ""10000"": 17, ""00001"": 35, ""00011"": 5, ""00110"": 8, ""00010"": 52, ""00101"": 7, ""00111"": 1, ""10010"": 8, ""10001"": 8, ""01000"": 32, ""10011"": 4, ""10100"": 6, ""01010"": 5, ""11100"": 1, ""10110"": 1, ""11000"": 2, ""01100"": 3, ""11010"": 1, ""10111"": 1}","{""00000"": 1000}"
98,"{""11"": 725, ""00"": 245, ""01"": 18, ""10"": 12}","{""11"": 766, ""00"": 234}"
100,"{""01011"": 13, ""00010"": 18, ""10011"": 257, ""11011"": 11, ""00011"": 614, ""00001"": 31, ""00111"": 12, ""10001"": 7, ""00100"": 1, ""11010"": 3, ""01010"": 4, ""00000"": 9, ""01111"": 2, ""00110"": 4, ""10000"": 5, ""10111"": 2, ""10010"": 4, ""10110"": 1, ""11111"": 1, ""11110"": 1}","{""00011"": 723, ""10011"": 265, ""10000"": 2, ""00000"": 10}"
102,"{""0000"": 470, ""1000"": 315, ""1110"": 51, ""0110"": 75, ""0100"": 16, ""0010"": 22, ""0111"": 3, ""0001"": 13, ""1100"": 10, ""1001"": 8, ""1010"": 12, ""1111"": 1, ""0101"": 1, ""0011"": 1, ""1011"": 2}","{""0000"": 507, ""1000"": 332, ""1110"": 58, ""0110"": 103}"
103,"{""11"": 500, ""10"": 494, ""01"": 3, ""00"": 3}","{""10"": 501, ""11"": 499}"
104,"{""00"": 968, ""10"": 12, ""01"": 16, ""11"": 4}","{""00"": 1000}"
105,"{""0001"": 443, ""1000"": 8, ""0000"": 482, ""0010"": 17, ""0111"": 12, ""0100"": 16, ""0011"": 6, ""0101"": 6, ""1011"": 1, ""0110"": 4, ""1101"": 1, ""1001"": 4}","{""0001"": 470, ""0000"": 530}"
106,"{""1000"": 431, ""0000"": 499, ""1100"": 5, ""0100"": 9, ""1010"": 6, ""1001"": 18, ""0001"": 20, ""0010"": 7, ""0011"": 3, ""1011"": 2}","{""0000"": 488, ""1000"": 512}"
107,"{""00"": 985, ""01"": 8, ""10"": 7}","{""00"": 1000}"
108,"{""1001"": 9, ""0001"": 927, ""0011"": 17, ""1000"": 28, ""0000"": 9, ""0101"": 10}","{""0001"": 965, ""1000"": 35}"
109,"{""00010"": 417, ""11010"": 7, ""00000"": 425, ""00110"": 14, ""00001"": 13, ""10010"": 24, ""10100"": 1, ""00100"": 17, ""10000"": 22, ""11000"": 8, ""11011"": 1, ""01000"": 10, ""11110"": 1, ""01110"": 4, ""01010"": 8, ""00011"": 9, ""01100"": 3, ""00111"": 4, ""01001"": 1, ""10001"": 1, ""11100"": 1, ""01011"": 1, ""00101"": 1, ""01111"": 2, ""10110"": 2, ""11101"": 1, ""11001"": 1, ""10111"": 1}","{""00010"": 475, ""00000"": 525}"
110,"{""000"": 938, ""010"": 30, ""001"": 7, ""101"": 6, ""100"": 11, ""011"": 5, ""110"": 2, ""111"": 1}","{""000"": 1000}"
111,"{""10001"": 3, ""01000"": 24, ""00000"": 811, ""00001"": 23, ""10000"": 29, ""00110"": 5, ""00011"": 6, ""01100"": 7, ""00010"": 22, ""11000"": 4, ""01010"": 5, ""10100"": 2, ""00100"": 29, ""01001"": 10, ""00101"": 12, ""01101"": 3, ""01011"": 1, ""11010"": 1, ""00111"": 1, ""10101"": 1, ""01110"": 1}","{""00000"": 1000}"
112,"{""00"": 985, ""11"": 3, ""10"": 4, ""01"": 8}","{""00"": 1000}"
113,"{""1001"": 5, ""0001"": 935, ""0101"": 19, ""0011"": 35, ""0000"": 3, ""1011"": 3}","{""0001"": 1000}"
114,"{""010"": 732, ""000"": 258, ""001"": 1, ""011"": 2, ""110"": 3, ""100"": 1, ""111"": 3}","{""010"": 774, ""000"": 226}"
116,"{""1000"": 294, ""0000"": 279, ""1100"": 101, ""1010"": 73, ""1110"": 34, ""0010"": 81, ""0100"": 99, ""0110"": 29, ""0011"": 2, ""0001"": 3, ""1001"": 4, ""1101"": 1}","{""1000"": 305, ""0000"": 310, ""1010"": 71, ""1100"": 103, ""0010"": 68, ""0100"": 89, ""1110"": 26, ""0110"": 28}"
117,"{""001"": 253, ""011"": 365, ""010"": 240, ""000"": 139, ""110"": 1, ""111"": 1, ""101"": 1}","{""001"": 249, ""010"": 255, ""011"": 356, ""000"": 140}"
118,"{""000"": 926, ""100"": 12, ""110"": 3, ""010"": 37, ""001"": 11, ""101"": 8, ""111"": 2, ""011"": 1}","{""000"": 1000}"
119,"{""1000"": 37, ""0000"": 927, ""0010"": 10, ""1010"": 1, ""0001"": 8, ""0100"": 6, ""1100"": 10, ""0110"": 1}","{""0000"": 1000}"
120,"{""110"": 801, ""111"": 87, ""000"": 6, ""010"": 38, ""101"": 13, ""001"": 34, ""100"": 14, ""011"": 7}","{""110"": 888, ""111"": 77, ""001"": 31, ""011"": 4}"
121,"{""00"": 498, ""01"": 491, ""11"": 3, ""10"": 8}","{""01"": 521, ""00"": 479}"
122,"{""1000"": 44, ""0000"": 821, ""1011"": 2, ""0010"": 39, ""1110"": 3, ""0101"": 8, ""0110"": 9, ""0001"": 18, ""0100"": 24, ""1001"": 3, ""0011"": 14, ""1010"": 9, ""1100"": 6}","{""0000"": 1000}"
123,"{""00000"": 424, ""01000"": 423, ""00100"": 3, ""01010"": 17, ""01001"": 28, ""00001"": 23, ""11000"": 19, ""00010"": 19, ""11001"": 4, ""10000"": 18, ""11010"": 2, ""01100"": 5, ""00011"": 1, ""01011"": 1, ""00101"": 2, ""11100"": 7, ""01110"": 1, ""10010"": 2, ""10100"": 1}","{""01000"": 489, ""00000"": 511}"
125,"{""01"": 984, ""11"": 10, ""00"": 6}","{""01"": 1000}"
127,"{""1000"": 11, ""0000"": 832, ""0100"": 22, ""0101"": 22, ""0001"": 71, ""1100"": 2, ""0111"": 9, ""0010"": 21, ""1001"": 3, ""0110"": 3, ""1010"": 3, ""1110"": 1}","{""0000"": 1000}"
129,"{""00"": 493, ""01"": 505, ""11"": 1, ""10"": 1}","{""01"": 507, ""00"": 493}"
131,"{""00"": 992, ""01"": 2, ""10"": 6}","{""00"": 1000}"
132,"{""00"": 971, ""10"": 7, ""01"": 18, ""11"": 4}","{""00"": 1000}"
134,"{""00"": 490, ""01"": 506, ""10"": 2, ""11"": 2}","{""00"": 509, ""01"": 491}"
135,"{""000"": 902, ""001"": 56, ""110"": 2, ""100"": 23, ""101"": 9, ""010"": 7, ""011"": 1}","{""000"": 1000}"
137,"{""00000"": 252, ""00100"": 621, ""00001"": 6, ""11100"": 1, ""00010"": 14, ""10100"": 13, ""00101"": 34, ""00110"": 18, ""10000"": 12, ""01110"": 2, ""10110"": 6, ""00111"": 2, ""10010"": 4, ""01000"": 2, ""01100"": 5, ""10001"": 2, ""01101"": 1, ""10011"": 2, ""01010"": 2, ""10111"": 1}","{""00100"": 736, ""00000"": 264}"
139,"{""1000"": 32, ""0000"": 889, ""0100"": 14, ""0010"": 22, ""1001"": 3, ""0001"": 24, ""0011"": 14, ""0101"": 1, ""1011"": 1}","{""0000"": 1000}"
141,"{""010"": 226, ""110"": 253, ""000"": 267, ""100"": 225, ""011"": 9, ""101"": 7, ""111"": 6, ""001"": 7}","{""000"": 236, ""110"": 248, ""010"": 259, ""100"": 257}"
142,"{""000"": 902, ""001"": 19, ""100"": 43, ""110"": 6, ""011"": 6, ""010"": 21, ""101"": 2, ""111"": 1}","{""000"": 1000}"
143,"{""1101"": 1, ""0100"": 458, ""1000"": 4, ""0000"": 475, ""0110"": 12, ""0001"": 16, ""1110"": 5, ""0101"": 15, ""0011"": 1, ""0010"": 5, ""1010"": 3, ""1100"": 2, ""0111"": 2, ""1001"": 1}","{""0100"": 503, ""0000"": 497}"
144,"{""00000"": 26, ""01000"": 872, ""01001"": 20, ""11000"": 9, ""01010"": 34, ""01100"": 13, ""00101"": 5, ""00010"": 2, ""11100"": 2, ""11111"": 1, ""01101"": 8, ""10000"": 1, ""11010"": 3, ""01110"": 1, ""01111"": 1, ""10010"": 1, ""00100"": 1}","{""01000"": 1000}"
145,"{""1000"": 25, ""0000"": 736, ""1100"": 195, ""0010"": 8, ""1110"": 4, ""1101"": 3, ""0100"": 19, ""0001"": 5, ""0110"": 3, ""0101"": 1, ""1010"": 1}","{""0000"": 819, ""1100"": 181}"
147,"{""00000"": 370, ""10100"": 11, ""11000"": 7, ""00001"": 5, ""10000"": 76, ""01100"": 23, ""00100"": 466, ""01011"": 1, ""00011"": 1, ""00010"": 4, ""01101"": 1, ""00110"": 7, ""01000"": 13, ""00101"": 7, ""01001"": 1, ""00111"": 2, ""10110"": 1, ""10001"": 1, ""10010"": 1, ""10011"": 1, ""10111"": 1}","{""01000"": 13, ""00000"": 429, ""01101"": 1, ""00100"": 445, ""11000"": 2, ""10000"": 91, ""01100"": 19}"
149,"{""011"": 800, ""010"": 171, ""111"": 8, ""000"": 6, ""001"": 10, ""110"": 5}","{""011"": 815, ""010"": 183, ""000"": 2}"
152,"{""1000"": 14, ""0000"": 904, ""0100"": 13, ""1001"": 5, ""0001"": 30, ""1010"": 8, ""0011"": 6, ""0010"": 18, ""1100"": 2}","{""0000"": 1000}"
155,"{""100"": 932, ""110"": 51, ""111"": 3, ""000"": 2, ""010"": 1, ""101"": 11}","{""100"": 1000}"
156,"{""00"": 339, ""10"": 402, ""01"": 111, ""11"": 148}","{""10"": 411, ""00"": 352, ""11"": 122, ""01"": 115}"
157,"{""11"": 488, ""10"": 500, ""01"": 6, ""00"": 6}","{""11"": 522, ""10"": 478}"
158,"{""00"": 586, ""11"": 393, ""01"": 11, ""10"": 10}","{""00"": 627, ""11"": 373}"
161,"{""10"": 495, ""00"": 496, ""11"": 5, ""01"": 4}","{""10"": 493, ""00"": 507}"
162,"{""1000"": 30, ""0000"": 903, ""0010"": 24, ""1010"": 2, ""0001"": 9, ""1100"": 5, ""0011"": 2, ""0100"": 17, ""0110"": 6, ""1110"": 1, ""0101"": 1}","{""0000"": 1000}"
163,"{""11"": 7, ""00"": 969, ""01"": 16, ""10"": 8}","{""00"": 1000}"
164,"{""000"": 478, ""010"": 464, ""001"": 19, ""011"": 21, ""110"": 6, ""100"": 8, ""101"": 3, ""111"": 1}","{""010"": 511, ""000"": 489}"
165,"{""1000"": 16, ""0000"": 850, ""0100"": 62, ""1001"": 2, ""0001"": 26, ""0110"": 15, ""0010"": 18, ""0101"": 5, ""1100"": 2, ""0011"": 3, ""1010"": 1}","{""0000"": 1000}"
167,"{""000"": 296, ""010"": 666, ""001"": 5, ""100"": 4, ""111"": 10, ""011"": 4, ""110"": 12, ""101"": 3}","{""000"": 310, ""010"": 681, ""111"": 8, ""101"": 1}"
168,"{""111"": 492, ""101"": 465, ""001"": 14, ""011"": 5, ""110"": 9, ""100"": 15}","{""101"": 487, ""011"": 3, ""111"": 508, ""001"": 2}"
169,"{""01000"": 13, ""00000"": 907, ""00100"": 41, ""11000"": 2, ""00001"": 6, ""10000"": 5, ""00010"": 15, ""10010"": 3, ""10100"": 2, ""01100"": 1, ""00110"": 4, ""10011"": 1}","{""00000"": 1000}"
170,"{""000"": 915, ""010"": 40, ""100"": 15, ""101"": 12, ""001"": 10, ""011"": 4, ""110"": 4}","{""000"": 1000}"
171,"{""00011"": 255, ""00110"": 230, ""10011"": 2, ""00010"": 249, ""01010"": 3, ""00001"": 9, ""00111"": 212, ""10001"": 3, ""01110"": 2, ""10101"": 4, ""01011"": 1, ""00101"": 7, ""00000"": 7, ""00100"": 4, ""10110"": 3, ""10111"": 3, ""10000"": 1, ""10010"": 3, ""01111"": 2}","{""00110"": 236, ""00010"": 255, ""00111"": 259, ""00011"": 250}"
173,"{""000"": 384, ""100"": 387, ""101"": 100, ""001"": 123, ""010"": 3, ""110"": 3}","{""000"": 406, ""100"": 382, ""101"": 105, ""001"": 107}"
175,"{""00"": 25, ""01"": 466, ""10"": 491, ""11"": 18}","{""10"": 473, ""01"": 501, ""00"": 15, ""11"": 11}"
176,"{""01001"": 4, ""00001"": 143, ""00000"": 699, ""10010"": 5, ""01100"": 59, ""00010"": 18, ""00100"": 21, ""01101"": 10, ""10000"": 9, ""00011"": 7, ""10001"": 2, ""00101"": 7, ""00110"": 2, ""11111"": 1, ""00111"": 1, ""11000"": 1, ""01000"": 9, ""11110"": 1, ""10100"": 1}","{""00000"": 804, ""00001"": 143, ""01100"": 42, ""01101"": 11}"
177,"{""0011"": 266, ""0000"": 185, ""1001"": 6, ""0001"": 181, ""0010"": 266, ""0111"": 25, ""0110"": 25, ""0100"": 10, ""0101"": 14, ""1101"": 2, ""1010"": 7, ""1011"": 2, ""1000"": 4, ""1110"": 3, ""1100"": 1, ""1111"": 3}","{""0001"": 208, ""0011"": 300, ""0010"": 295, ""0000"": 197}"
178,"{""00001"": 17, ""10000"": 39, ""10001"": 5, ""01000"": 8, ""00000"": 882, ""00010"": 25, ""00100"": 15, ""00110"": 4, ""00011"": 4, ""11000"": 1}","{""00000"": 995, ""00010"": 5}"
179,"{""00001"": 19, ""10000"": 212, ""11000"": 214, ""10010"": 5, ""11011"": 10, ""00000"": 6, ""10001"": 238, ""11001"": 215, ""11010"": 10, ""00010"": 2, ""01001"": 11, ""10100"": 4, ""01000"": 12, ""01011"": 3, ""10011"": 10, ""11101"": 7, ""01010"": 3, ""00101"": 1, ""11100"": 3, ""10101"": 4, ""01101"": 1, ""00011"": 1, ""11110"": 2, ""01110"": 1, ""11111"": 3, ""10110"": 1, ""00100"": 1, ""01100"": 1}","{""10001"": 250, ""11001"": 261, ""10000"": 249, ""11000"": 240}"
180,"{""01000"": 463, ""00000"": 426, ""11000"": 18, ""00001"": 16, ""01001"": 10, ""01010"": 5, ""10000"": 18, ""01100"": 20, ""00010"": 5, ""00100"": 10, ""10001"": 2, ""01101"": 1, ""00110"": 2, ""11100"": 2, ""10100"": 1, ""01011"": 1}","{""01000"": 507, ""00000"": 493}"
181,"{""00"": 381, ""10"": 335, ""11"": 148, ""01"": 136}","{""11"": 141, ""00"": 386, ""10"": 325, ""01"": 148}"
182,"{""00"": 915, ""01"": 8, ""10"": 74, ""11"": 3}","{""00"": 923, ""10"": 77}"
183,"{""11"": 803, ""01"": 191, ""10"": 5, ""00"": 1}","{""01"": 203, ""11"": 797}"
185,"{""1000"": 27, ""0000"": 857, ""0100"": 58, ""1011"": 5, ""0010"": 17, ""0110"": 3, ""1010"": 4, ""0001"": 18, ""1001"": 6, ""1100"": 2, ""0011"": 1, ""0101"": 1, ""1101"": 1}","{""0000"": 1000}"
189,"{""000"": 906, ""010"": 47, ""001"": 21, ""011"": 5, ""100"": 18, ""101"": 3}","{""000"": 1000}"
