circuit_index,noisy_counts,ideal_counts
18,"{""01010"": 2, ""00001"": 33, ""10000"": 20, ""10001"": 3, ""01000"": 21, ""00000"": 888, ""00010"": 9, ""00111"": 3, ""00100"": 9, ""00011"": 2, ""00110"": 1, ""00101"": 4, ""10010"": 2, ""01001"": 1, ""01111"": 1, ""11000"": 1}","{""00000"": 1000}"
19,"{""1000"": 6, ""0000"": 939, ""0010"": 31, ""0001"": 9, ""0101"": 3, ""0100"": 11, ""0110"": 1}","{""0000"": 1000}"
20,"{""01"": 491, ""11"": 499, ""00"": 6, ""10"": 4}","{""01"": 497, ""11"": 503}"
21,"{""101"": 444, ""110"": 14, ""100"": 228, ""001"": 104, ""000"": 167, ""011"": 2, ""111"": 33, ""010"": 8}","{""100"": 224, ""001"": 86, ""110"": 17, ""101"": 448, ""000"": 180, ""111"": 27, ""010"": 8, ""011"": 10}"
22,"{""01001"": 6, ""00001"": 681, ""10001"": 258, ""00011"": 26, ""10011"": 14, ""00101"": 4, ""10111"": 2, ""00111"": 3, ""00000"": 2, ""10101"": 2, ""10000"": 2}","{""10001"": 281, ""00001"": 719}"
23,"{""1000"": 19, ""0000"": 893, ""0100"": 9, ""0001"": 43, ""1010"": 8, ""1111"": 1, ""0010"": 20, ""1100"": 2, ""1001"": 2, ""0011"": 1, ""1110"": 1, ""0101"": 1}","{""0000"": 1000}"
24,"{""1011"": 5, ""0010"": 452, ""1000"": 10, ""0000"": 487, ""0001"": 6, ""1010"": 9, ""0100"": 8, ""0110"": 7, ""0011"": 8, ""1001"": 6, ""0101"": 2}","{""0010"": 508, ""0000"": 492}"
25,"{""000"": 913, ""001"": 42, ""010"": 16, ""100"": 17, ""011"": 6, ""101"": 3, ""110"": 3}","{""000"": 1000}"
26,"{""001"": 866, ""000"": 78, ""101"": 32, ""011"": 9, ""110"": 3, ""010"": 4, ""100"": 8}","{""001"": 940, ""000"": 60}"
27,"{""1100"": 122, ""0100"": 140, ""1000"": 238, ""0000"": 283, ""0001"": 66, ""1001"": 63, ""1111"": 2, ""0101"": 43, ""0010"": 4, ""1101"": 33, ""1010"": 2, ""0011"": 1, ""1110"": 1, ""1011"": 2}","{""1100"": 146, ""1000"": 257, ""0000"": 240, ""1001"": 61, ""0001"": 64, ""0100"": 158, ""1101"": 43, ""0101"": 31}"
28,"{""00"": 974, ""10"": 13, ""01"": 10, ""11"": 3}","{""00"": 1000}"
29,"{""11"": 26, ""00"": 575, ""01"": 346, ""10"": 53}","{""01"": 327, ""00"": 612, ""10"": 39, ""11"": 22}"
30,"{""11001"": 1, ""01000"": 19, ""00000"": 860, ""00010"": 44, ""01001"": 2, ""00001"": 35, ""01010"": 3, ""10000"": 13, ""00100"": 10, ""00101"": 8, ""00011"": 2, ""00110"": 1, ""11000"": 2}","{""00000"": 991, ""00101"": 9}"
31,"{""00"": 931, ""01"": 64, ""10"": 5}","{""00"": 933, ""01"": 67}"
32,"{""0000"": 234, ""1000"": 265, ""0001"": 225, ""1001"": 243, ""0011"": 6, ""1011"": 7, ""0010"": 7, ""1101"": 2, ""0100"": 3, ""1111"": 2, ""1100"": 2, ""1010"": 3, ""0111"": 1}","{""1000"": 258, ""0000"": 256, ""0001"": 239, ""1001"": 247}"
33,"{""1000"": 27, ""0000"": 753, ""0100"": 127, ""0010"": 41, ""0011"": 7, ""1001"": 6, ""0001"": 21, ""0101"": 4, ""1100"": 3, ""1011"": 4, ""1010"": 1, ""0111"": 2, ""0110"": 4}","{""0000"": 873, ""0100"": 127}"
34,"{""1000"": 17, ""0000"": 857, ""0001"": 16, ""0110"": 18, ""1100"": 11, ""1101"": 1, ""0100"": 59, ""0010"": 12, ""0101"": 1, ""1001"": 4, ""1110"": 2, ""0111"": 2}","{""0000"": 1000}"
35,"{""00"": 985, ""10"": 8, ""01"": 6, ""11"": 1}","{""00"": 1000}"
36,"{""11001"": 1, ""01000"": 932, ""01010"": 12, ""11000"": 24, ""01001"": 13, ""01101"": 2, ""11110"": 1, ""01100"": 11, ""01110"": 1, ""11010"": 1, ""00000"": 2}","{""01000"": 1000}"
37,"{""00"": 991, ""01"": 8, ""10"": 1}","{""00"": 1000}"
38,"{""00100"": 726, ""10100"": 105, ""00101"": 14, ""11100"": 16, ""01011"": 2, ""10110"": 9, ""01100"": 16, ""00110"": 30, ""00011"": 17, ""00001"": 7, ""00111"": 2, ""00000"": 17, ""10011"": 13, ""10001"": 6, ""00010"": 4, ""10111"": 1, ""10101"": 2, ""11011"": 8, ""01101"": 1, ""10000"": 1, ""10010"": 1, ""01110"": 1, ""11110"": 1}","{""00100"": 1000}"
39,"{""11"": 375, ""10"": 142, ""00"": 348, ""01"": 135}","{""00"": 374, ""11"": 335, ""01"": 141, ""10"": 150}"
40,"{""1000"": 19, ""0000"": 428, ""1101"": 9, ""0100"": 485, ""1111"": 2, ""0110"": 9, ""1100"": 14, ""0010"": 5, ""0101"": 16, ""1010"": 2, ""0001"": 10, ""1001"": 1}","{""0100"": 512, ""0000"": 488}"
41,"{""1000"": 38, ""0000"": 902, ""0100"": 14, ""1001"": 4, ""0001"": 14, ""0010"": 15, ""0011"": 3, ""0110"": 6, ""1100"": 1, ""1011"": 1, ""0101"": 1, ""0111"": 1}","{""0000"": 1000}"
42,"{""000"": 568, ""100"": 389, ""110"": 6, ""111"": 7, ""011"": 6, ""101"": 7, ""001"": 10, ""010"": 7}","{""100"": 396, ""000"": 604}"
43,"{""00"": 485, ""10"": 508, ""01"": 4, ""11"": 3}","{""10"": 497, ""00"": 503}"
44,"{""11"": 948, ""00"": 14, ""10"": 30, ""01"": 8}","{""11"": 988, ""00"": 12}"
45,"{""000"": 628, ""110"": 17, ""100"": 297, ""010"": 43, ""001"": 5, ""101"": 8, ""111"": 1, ""011"": 1}","{""000"": 665, ""100"": 335}"
46,"{""0010"": 9, ""1011"": 67, ""0000"": 401, ""1000"": 420, ""1100"": 4, ""0011"": 59, ""1001"": 8, ""1010"": 18, ""0001"": 7, ""0100"": 3, ""0111"": 1, ""1110"": 1, ""0110"": 1, ""0101"": 1}","{""1000"": 437, ""0000"": 426, ""1011"": 71, ""0011"": 66}"
47,"{""00"": 314, ""10"": 122, ""01"": 399, ""11"": 165}","{""00"": 316, ""01"": 404, ""11"": 170, ""10"": 110}"
48,"{""101"": 469, ""001"": 504, ""111"": 5, ""011"": 6, ""100"": 7, ""000"": 5, ""110"": 3, ""010"": 1}","{""001"": 515, ""101"": 485}"
49,"{""01"": 196, ""11"": 192, ""10"": 313, ""00"": 299}","{""00"": 309, ""10"": 317, ""11"": 186, ""01"": 188}"
50,"{""10000"": 9, ""01001"": 12, ""00001"": 23, ""01000"": 22, ""00000"": 869, ""10010"": 1, ""00100"": 17, ""00010"": 43, ""01010"": 3, ""00011"": 1}","{""00000"": 995, ""10000"": 5}"
51,"{""1000"": 52, ""0000"": 771, ""0001"": 20, ""1010"": 10, ""0100"": 78, ""1011"": 6, ""0010"": 16, ""0110"": 6, ""1001"": 7, ""0111"": 1, ""0101"": 4, ""0011"": 6, ""1100"": 16, ""1111"": 1, ""1110"": 5, ""1101"": 1}","{""0000"": 1000}"
52,"{""01000"": 31, ""00000"": 868, ""00100"": 12, ""00001"": 16, ""01001"": 2, ""10000"": 43, ""00010"": 14, ""00101"": 3, ""00011"": 6, ""10010"": 2, ""10011"": 1, ""10111"": 1, ""01010"": 1}","{""00000"": 1000}"
53,"{""0111"": 246, ""1111"": 70, ""0110"": 275, ""0011"": 140, ""1011"": 41, ""0010"": 121, ""1010"": 38, ""1110"": 45, ""0101"": 7, ""0000"": 3, ""0100"": 9, ""0001"": 4, ""1101"": 1}","{""0111"": 274, ""0011"": 131, ""1011"": 37, ""0010"": 130, ""1110"": 66, ""1010"": 23, ""0110"": 256, ""0100"": 3, ""1111"": 63, ""0001"": 6, ""0000"": 2, ""1101"": 2, ""1000"": 2, ""0101"": 5}"
54,"{""000"": 916, ""010"": 26, ""011"": 8, ""100"": 22, ""101"": 9, ""110"": 5, ""001"": 10, ""111"": 4}","{""000"": 1000}"
55,"{""0000"": 5, ""1000"": 920, ""1100"": 8, ""1001"": 48, ""1010"": 11, ""1101"": 7, ""1110"": 1}","{""1000"": 1000}"
56,"{""0000"": 466, ""1000"": 453, ""0010"": 23, ""1010"": 19, ""0001"": 6, ""1001"": 15, ""1100"": 6, ""0110"": 1, ""0100"": 5, ""0101"": 1, ""1101"": 3, ""1111"": 1, ""1011"": 1}","{""1000"": 489, ""0000"": 511}"
57,"{""000"": 933, ""100"": 13, ""010"": 19, ""101"": 4, ""011"": 12, ""001"": 16, ""110"": 2, ""111"": 1}","{""000"": 1000}"
58,"{""0101"": 612, ""0100"": 360, ""0000"": 10, ""0001"": 11, ""0111"": 3, ""0110"": 3, ""0010"": 1}","{""0100"": 354, ""0101"": 646}"
59,"{""00"": 992, ""01"": 7, ""10"": 1}","{""00"": 1000}"
60,"{""001"": 26, ""000"": 722, ""101"": 230, ""100"": 10, ""010"": 6, ""111"": 1, ""011"": 4, ""110"": 1}","{""000"": 782, ""101"": 218}"
61,"{""011"": 969, ""001"": 17, ""111"": 6, ""010"": 8}","{""011"": 990, ""001"": 10}"
62,"{""000"": 795, ""001"": 183, ""101"": 6, ""011"": 2, ""010"": 7, ""100"": 7}","{""000"": 814, ""001"": 186}"
63,"{""00000"": 786, ""00110"": 5, ""10000"": 75, ""00001"": 34, ""10010"": 16, ""00011"": 6, ""10100"": 10, ""00010"": 24, ""11010"": 1, ""00100"": 19, ""10001"": 13, ""10101"": 1, ""10011"": 3, ""00101"": 3, ""01000"": 2, ""01010"": 1, ""01001"": 1}","{""00000"": 1000}"
64,"{""00000"": 930, ""00010"": 10, ""10010"": 4, ""01100"": 2, ""00100"": 20, ""10000"": 10, ""00001"": 7, ""00101"": 6, ""01000"": 9, ""00111"": 1, ""10100"": 1}","{""00000"": 1000}"
65,"{""1000"": 16, ""0000"": 821, ""0100"": 62, ""0011"": 11, ""1001"": 4, ""0001"": 38, ""0110"": 8, ""0010"": 25, ""1100"": 3, ""1010"": 3, ""1110"": 1, ""0101"": 7, ""0111"": 1}","{""0000"": 1000}"
66,"{""111"": 468, ""011"": 508, ""110"": 13, ""001"": 3, ""010"": 7, ""101"": 1}","{""011"": 504, ""111"": 492, ""101"": 2, ""001"": 2}"
67,"{""1000"": 13, ""0000"": 854, ""0010"": 25, ""0100"": 64, ""1010"": 2, ""1001"": 4, ""0001"": 25, ""0011"": 9, ""0101"": 3, ""1110"": 1}","{""0000"": 964, ""0100"": 36}"
68,"{""11"": 493, ""10"": 472, ""01"": 19, ""00"": 16}","{""11"": 484, ""10"": 516}"
69,"{""000"": 663, ""010"": 328, ""001"": 6, ""011"": 2, ""100"": 1}","{""000"": 652, ""010"": 348}"
70,"{""00"": 979, ""01"": 7, ""10"": 10, ""11"": 4}","{""00"": 1000}"
71,"{""0001"": 289, ""0100"": 27, ""1000"": 7, ""0000"": 659, ""0010"": 8, ""0101"": 6, ""0011"": 4}","{""0001"": 310, ""0000"": 690}"
72,"{""00010"": 130, ""11000"": 15, ""10000"": 307, ""10010"": 179, ""11001"": 2, ""01000"": 17, ""00000"": 269, ""00100"": 4, ""01010"": 9, ""10001"": 10, ""11100"": 2, ""00011"": 6, ""00001"": 16, ""00110"": 4, ""10101"": 5, ""10110"": 3, ""10100"": 7, ""00101"": 2, ""10011"": 4, ""11111"": 1, ""11010"": 3, ""10111"": 2, ""11011"": 1, ""00111"": 1, ""01111"": 1}","{""00000"": 319, ""10000"": 321, ""10010"": 199, ""00010"": 161}"
73,"{""0001"": 699, ""1001"": 233, ""0101"": 12, ""0000"": 34, ""1000"": 7, ""0011"": 7, ""1100"": 2, ""0010"": 3, ""1011"": 2, ""0100"": 1}","{""1001"": 263, ""0001"": 696, ""1000"": 8, ""0000"": 33}"
74,"{""01"": 658, ""11"": 127, ""00"": 179, ""10"": 36}","{""01"": 685, ""00"": 185, ""11"": 106, ""10"": 24}"
75,"{""010"": 500, ""011"": 478, ""001"": 6, ""000"": 6, ""111"": 6, ""110"": 4}","{""010"": 524, ""011"": 476}"
76,"{""0101"": 258, ""0000"": 257, ""1000"": 304, ""0100"": 31, ""1101"": 97, ""0001"": 8, ""1001"": 10, ""1100"": 18, ""0111"": 2, ""1111"": 2, ""1010"": 9, ""0010"": 4}","{""0000"": 297, ""1000"": 327, ""0101"": 274, ""1101"": 88, ""1010"": 8, ""0010"": 4, ""0111"": 2}"
77,"{""000"": 587, ""001"": 8, ""010"": 350, ""110"": 19, ""100"": 22, ""011"": 9, ""111"": 3, ""101"": 2}","{""010"": 373, ""000"": 627}"
78,"{""00100"": 255, ""01000"": 17, ""00000"": 645, ""00001"": 9, ""10000"": 21, ""00010"": 18, ""00110"": 8, ""00011"": 4, ""00101"": 4, ""10100"": 6, ""01001"": 3, ""01010"": 5, ""01100"": 4, ""01110"": 1}","{""00000"": 742, ""00100"": 258}"
79,"{""00101"": 23, ""10100"": 424, ""10101"": 23, ""00100"": 476, ""00000"": 18, ""01100"": 5, ""00110"": 7, ""10000"": 16, ""10110"": 5, ""11100"": 3}","{""10100"": 499, ""00100"": 501}"
80,"{""00000"": 302, ""10011"": 1, ""00010"": 308, ""00001"": 192, ""00011"": 170, ""00111"": 3, ""00100"": 5, ""00101"": 2, ""10000"": 3, ""01010"": 3, ""01000"": 2, ""00110"": 2, ""10001"": 4, ""01011"": 1, ""10010"": 2}","{""00001"": 189, ""00000"": 285, ""00010"": 337, ""10011"": 1, ""00011"": 188}"
81,"{""010"": 927, ""000"": 47, ""100"": 4, ""001"": 3, ""111"": 6, ""110"": 7, ""011"": 6}","{""010"": 1000}"
82,"{""0000"": 437, ""1000"": 422, ""1001"": 7, ""1010"": 47, ""0010"": 50, ""1100"": 12, ""0100"": 10, ""1101"": 1, ""0101"": 2, ""1110"": 3, ""0110"": 4, ""1011"": 1, ""0001"": 2, ""0011"": 2}","{""1000"": 466, ""0000"": 474, ""1010"": 30, ""0010"": 30}"
83,"{""010"": 930, ""011"": 38, ""110"": 7, ""000"": 21, ""100"": 2, ""111"": 1, ""001"": 1}","{""010"": 1000}"
84,"{""000"": 791, ""100"": 159, ""001"": 31, ""110"": 4, ""010"": 11, ""111"": 1, ""011"": 1, ""101"": 2}","{""000"": 856, ""100"": 144}"
85,"{""1000"": 11, ""0000"": 926, ""0001"": 24, ""0110"": 3, ""0100"": 16, ""0101"": 4, ""1011"": 1, ""0010"": 14, ""1001"": 1}","{""0000"": 1000}"
86,"{""00010"": 409, ""01000"": 11, ""00000"": 437, ""10010"": 24, ""00110"": 7, ""00001"": 23, ""10000"": 18, ""00100"": 7, ""01010"": 14, ""11000"": 4, ""01001"": 6, ""00011"": 19, ""01011"": 10, ""00101"": 2, ""10011"": 2, ""10001"": 2, ""01101"": 1, ""11010"": 1, ""10110"": 1, ""10100"": 1, ""11011"": 1}","{""00010"": 501, ""00000"": 499}"
87,"{""00001"": 8, ""01010"": 2, ""01001"": 734, ""01000"": 25, ""00000"": 153, ""01011"": 50, ""00010"": 6, ""00100"": 1, ""11001"": 6, ""11011"": 1, ""11111"": 1, ""10010"": 2, ""00110"": 1, ""01111"": 2, ""01101"": 7, ""00011"": 1}","{""01001"": 811, ""00000"": 189}"
88,"{""1000"": 28, ""0000"": 871, ""1010"": 8, ""1001"": 6, ""0001"": 17, ""0010"": 41, ""0011"": 5, ""0100"": 16, ""0110"": 3, ""0101"": 3, ""1100"": 2}","{""0000"": 1000}"
89,"{""100"": 493, ""000"": 437, ""001"": 26, ""101"": 33, ""011"": 3, ""010"": 5, ""110"": 2, ""111"": 1}","{""000"": 494, ""100"": 506}"
90,"{""000"": 938, ""001"": 40, ""101"": 5, ""100"": 12, ""010"": 4, ""110"": 1}","{""000"": 1000}"
91,"{""00011"": 364, ""00010"": 27, ""01011"": 419, ""01001"": 71, ""00001"": 68, ""01010"": 18, ""01000"": 5, ""01111"": 8, ""11011"": 1, ""01110"": 7, ""00101"": 1, ""00000"": 2, ""00111"": 3, ""00110"": 3, ""10011"": 2, ""10001"": 1}","{""00011"": 417, ""01011"": 458, ""01001"": 54, ""00001"": 71}"
92,"{""00"": 982, ""01"": 9, ""11"": 2, ""10"": 7}","{""00"": 1000}"
93,"{""11"": 491, ""10"": 218, ""01"": 198, ""00"": 93}","{""11"": 463, ""00"": 96, ""10"": 224, ""01"": 217}"
94,"{""00"": 514, ""01"": 477, ""10"": 4, ""11"": 5}","{""00"": 510, ""01"": 490}"
95,"{""000"": 887, ""100"": 40, ""001"": 32, ""111"": 4, ""010"": 20, ""101"": 14, ""110"": 2, ""011"": 1}","{""000"": 979, ""100"": 21}"
96,"{""000"": 765, ""100"": 174, ""010"": 12, ""001"": 39, ""011"": 4, ""110"": 3, ""101"": 3}","{""000"": 838, ""100"": 162}"
97,"{""10001"": 13, ""01000"": 28, ""00000"": 757, ""10101"": 1, ""00100"": 42, ""10011"": 7, ""00010"": 40, ""00101"": 9, ""10000"": 25, ""00110"": 9, ""00001"": 27, ""10010"": 6, ""01010"": 5, ""11000"": 2, ""01001"": 2, ""10100"": 9, ""01100"": 4, ""00011"": 5, ""10111"": 2, ""10110"": 2, ""01101"": 1, ""01011"": 1, ""11010"": 1, ""00111"": 1, ""11001"": 1}","{""00000"": 1000}"
98,"{""00"": 261, ""11"": 706, ""01"": 22, ""10"": 11}","{""00"": 250, ""11"": 750}"
99,"{""01011"": 2, ""00010"": 803, ""00000"": 123, ""00110"": 25, ""10000"": 5, ""01010"": 15, ""00011"": 7, ""00100"": 2, ""01000"": 4, ""11000"": 4, ""10011"": 1, ""10010"": 5, ""01111"": 2, ""01110"": 2}","{""00010"": 873, ""00000"": 127}"
100,"{""01011"": 13, ""00010"": 31, ""10011"": 241, ""10010"": 9, ""00011"": 645, ""00000"": 10, ""00110"": 3, ""01010"": 7, ""11011"": 4, ""01110"": 5, ""10111"": 5, ""10001"": 2, ""10000"": 5, ""00001"": 7, ""00111"": 10, ""11010"": 1, ""11000"": 1, ""01111"": 1}","{""00011"": 700, ""10011"": 284, ""00000"": 11, ""10000"": 5}"
101,"{""01000"": 17, ""00000"": 840, ""00001"": 30, ""11000"": 6, ""10000"": 40, ""00100"": 19, ""00010"": 23, ""10100"": 2, ""01001"": 2, ""10001"": 3, ""11001"": 9, ""00011"": 4, ""11010"": 1, ""01010"": 3, ""01011"": 1}","{""00000"": 1000}"
102,"{""0000"": 483, ""1000"": 308, ""1110"": 40, ""0010"": 27, ""0110"": 86, ""0100"": 14, ""0001"": 9, ""1001"": 4, ""1111"": 2, ""1100"": 12, ""1010"": 13, ""0101"": 1, ""0011"": 1}","{""0000"": 504, ""1000"": 340, ""0110"": 93, ""1110"": 63}"
103,"{""10"": 504, ""11"": 488, ""00"": 6, ""01"": 2}","{""11"": 480, ""10"": 520}"
104,"{""00"": 982, ""01"": 10, ""10"": 7, ""11"": 1}","{""00"": 1000}"
105,"{""0000"": 450, ""1001"": 13, ""0001"": 467, ""0011"": 8, ""0101"": 13, ""0111"": 8, ""0110"": 7, ""0100"": 9, ""0010"": 11, ""1000"": 7, ""1111"": 1, ""1011"": 2, ""1110"": 1, ""1010"": 2, ""1100"": 1}","{""0001"": 490, ""0000"": 510}"
106,"{""1000"": 473, ""0000"": 461, ""1010"": 6, ""1001"": 21, ""0001"": 21, ""0100"": 3, ""1011"": 4, ""0011"": 4, ""0010"": 5, ""1100"": 2}","{""1000"": 472, ""0000"": 528}"
107,"{""00"": 979, ""01"": 13, ""10"": 8}","{""00"": 1000}"
108,"{""1001"": 8, ""1010"": 2, ""0001"": 924, ""0000"": 13, ""1000"": 26, ""0111"": 5, ""0101"": 10, ""0011"": 12}","{""0001"": 965, ""1000"": 35}"
109,"{""00010"": 404, ""01000"": 13, ""00000"": 437, ""10010"": 25, ""00011"": 8, ""01010"": 15, ""10000"": 29, ""00111"": 2, ""01001"": 4, ""00001"": 12, ""00100"": 19, ""00110"": 16, ""11000"": 3, ""00101"": 5, ""11010"": 6, ""11100"": 1, ""01110"": 1}","{""00000"": 495, ""00010"": 505}"
110,"{""000"": 936, ""010"": 38, ""111"": 2, ""100"": 8, ""001"": 9, ""101"": 5, ""011"": 2}","{""000"": 1000}"
111,"{""01000"": 35, ""00000"": 838, ""01001"": 5, ""10000"": 15, ""00001"": 37, ""00010"": 24, ""01110"": 7, ""10010"": 1, ""00100"": 18, ""00111"": 1, ""01010"": 1, ""01011"": 1, ""10001"": 1, ""11000"": 2, ""00101"": 5, ""01100"": 1, ""00011"": 5, ""11011"": 1, ""01101"": 1, ""00110"": 1}","{""00000"": 1000}"
112,"{""00"": 980, ""10"": 5, ""11"": 6, ""01"": 9}","{""00"": 1000}"
113,"{""1001"": 34, ""0001"": 920, ""0101"": 11, ""0011"": 15, ""0111"": 5, ""1011"": 6, ""0000"": 4, ""1101"": 4, ""1000"": 1}","{""0001"": 1000}"
114,"{""000"": 223, ""010"": 757, ""110"": 8, ""011"": 5, ""001"": 3, ""100"": 3, ""111"": 1}","{""010"": 768, ""000"": 232}"
115,"{""10"": 524, ""11"": 471, ""00"": 4, ""01"": 1}","{""11"": 528, ""10"": 472}"
116,"{""1100"": 102, ""0010"": 82, ""0000"": 287, ""1000"": 272, ""0100"": 112, ""0110"": 29, ""1010"": 74, ""1110"": 30, ""0001"": 3, ""1101"": 3, ""1001"": 5, ""1111"": 1}","{""0000"": 300, ""1000"": 305, ""1010"": 81, ""0010"": 86, ""0100"": 86, ""0110"": 29, ""1110"": 35, ""1100"": 78}"
117,"{""001"": 245, ""010"": 254, ""011"": 369, ""000"": 127, ""100"": 2, ""111"": 3}","{""000"": 142, ""010"": 223, ""011"": 378, ""001"": 257}"
118,"{""100"": 14, ""000"": 928, ""010"": 37, ""001"": 9, ""011"": 2, ""101"": 6, ""111"": 2, ""110"": 2}","{""000"": 1000}"
119,"{""1000"": 35, ""0000"": 932, ""0010"": 11, ""1100"": 4, ""0100"": 13, ""1001"": 1, ""0001"": 4}","{""0000"": 1000}"
120,"{""111"": 76, ""110"": 828, ""010"": 39, ""001"": 20, ""011"": 6, ""100"": 17, ""000"": 5, ""101"": 9}","{""110"": 894, ""001"": 29, ""111"": 73, ""011"": 4}"
121,"{""00"": 520, ""01"": 469, ""10"": 9, ""11"": 2}","{""00"": 518, ""01"": 482}"
122,"{""1000"": 37, ""0000"": 825, ""0100"": 31, ""1100"": 11, ""1010"": 7, ""0001"": 19, ""0110"": 8, ""0010"": 35, ""1110"": 11, ""1001"": 1, ""0101"": 4, ""0011"": 10, ""1011"": 1}","{""0000"": 1000}"
123,"{""00000"": 418, ""01000"": 442, ""01001"": 35, ""11000"": 20, ""10000"": 20, ""00011"": 2, ""01100"": 4, ""00100"": 4, ""00001"": 35, ""10100"": 2, ""11001"": 2, ""01010"": 3, ""10001"": 2, ""00010"": 4, ""10010"": 3, ""11010"": 3, ""00101"": 1}","{""00000"": 480, ""01000"": 520}"
124,"{""00"": 537, ""11"": 436, ""10"": 18, ""01"": 9}","{""11"": 484, ""00"": 516}"
125,"{""01"": 988, ""00"": 8, ""11"": 4}","{""01"": 1000}"
126,"{""1000"": 48, ""0000"": 845, ""0010"": 22, ""0100"": 23, ""1100"": 13, ""1001"": 6, ""0001"": 21, ""0101"": 7, ""0110"": 5, ""1101"": 2, ""0011"": 3, ""1011"": 1, ""1010"": 4}","{""0000"": 1000}"
127,"{""1000"": 23, ""0000"": 847, ""0100"": 59, ""0110"": 4, ""1100"": 4, ""0010"": 28, ""0001"": 10, ""0101"": 16, ""1110"": 2, ""1101"": 3, ""1010"": 1, ""1001"": 1, ""0111"": 2}","{""0000"": 1000}"
128,"{""010"": 610, ""011"": 376, ""001"": 4, ""000"": 8, ""110"": 1, ""111"": 1}","{""011"": 388, ""010"": 612}"
129,"{""01"": 516, ""00"": 480, ""11"": 1, ""10"": 3}","{""01"": 511, ""00"": 489}"
130,"{""110"": 449, ""100"": 462, ""010"": 24, ""101"": 20, ""111"": 22, ""000"": 21, ""011"": 2}","{""110"": 491, ""100"": 509}"
131,"{""00"": 988, ""01"": 4, ""10"": 8}","{""00"": 1000}"
132,"{""00"": 971, ""10"": 11, ""01"": 17, ""11"": 1}","{""00"": 1000}"
133,"{""01000"": 18, ""00000"": 501, ""00100"": 21, ""11110"": 2, ""00001"": 18, ""00110"": 375, ""00010"": 22, ""10100"": 1, ""01010"": 6, ""01100"": 4, ""00111"": 9, ""10110"": 1, ""10000"": 6, ""01110"": 6, ""10001"": 2, ""01001"": 4, ""10111"": 1, ""11000"": 1, ""11111"": 1, ""01111"": 1}","{""00000"": 571, ""00110"": 429}"
134,"{""00"": 483, ""01"": 511, ""11"": 3, ""10"": 3}","{""00"": 515, ""01"": 485}"
