circuit_index,noisy_counts,ideal_counts
3210,"{""0001"": 172, ""0101"": 189, ""0110"": 22, ""0000"": 266, ""0011"": 25, ""0100"": 220, ""1011"": 9, ""1100"": 6, ""1101"": 11, ""1110"": 9, ""0010"": 19, ""1000"": 9, ""1111"": 8, ""0111"": 18, ""1001"": 12, ""1010"": 5}","{""0001"": 258, ""0000"": 264, ""0100"": 229, ""0101"": 249}"
544,"{""100"": 364, ""110"": 431, ""001"": 8, ""010"": 95, ""000"": 81, ""111"": 3, ""011"": 14, ""101"": 4}","{""110"": 379, ""010"": 124, ""100"": 369, ""000"": 128}"
3854,"{""1010"": 300, ""1101"": 23, ""0110"": 29, ""0010"": 421, ""0000"": 64, ""1011"": 11, ""1000"": 37, ""0001"": 11, ""1100"": 6, ""0101"": 8, ""1110"": 26, ""0011"": 20, ""1111"": 18, ""0111"": 11, ""1001"": 11, ""0100"": 4}","{""1010"": 491, ""0010"": 509}"
2455,"{""01"": 119, ""00"": 514, ""11"": 357, ""10"": 10}","{""01"": 107, ""00"": 496, ""11"": 391, ""10"": 6}"
3400,"{""11"": 416, ""10"": 387, ""01"": 116, ""00"": 81}","{""10"": 408, ""11"": 396, ""01"": 96, ""00"": 100}"
753,"{""0000"": 893, ""0010"": 11, ""0110"": 9, ""1000"": 27, ""1010"": 4, ""0001"": 12, ""0100"": 21, ""0101"": 4, ""1101"": 1, ""1110"": 4, ""1100"": 8, ""0011"": 1, ""1001"": 4, ""1111"": 1}","{""0000"": 1000}"
3539,"{""100"": 157, ""000"": 119, ""001"": 103, ""011"": 138, ""111"": 130, ""010"": 125, ""110"": 112, ""101"": 116}","{""010"": 125, ""111"": 112, ""101"": 136, ""000"": 125, ""001"": 121, ""110"": 143, ""011"": 110, ""100"": 128}"
2609,"{""00"": 507, ""11"": 475, ""01"": 12, ""10"": 6}","{""00"": 500, ""11"": 500}"
3642,"{""010"": 107, ""000"": 274, ""011"": 135, ""001"": 234, ""111"": 123, ""110"": 105, ""100"": 12, ""101"": 10}","{""011"": 154, ""001"": 251, ""110"": 94, ""000"": 236, ""111"": 147, ""010"": 118}"
1864,"{""0000"": 241, ""0110"": 169, ""0100"": 340, ""1100"": 36, ""1000"": 25, ""0111"": 5, ""0010"": 119, ""0011"": 1, ""1110"": 19, ""1001"": 16, ""1101"": 6, ""1011"": 3, ""1010"": 11, ""1111"": 4, ""0101"": 2, ""0001"": 3}","{""0000"": 243, ""1000"": 29, ""1010"": 14, ""1100"": 34, ""0110"": 156, ""0100"": 377, ""0010"": 119, ""1110"": 18, ""1101"": 6, ""1111"": 1, ""1011"": 1, ""1001"": 2}"
2660,"{""0111"": 21, ""0000"": 83, ""1001"": 216, ""0001"": 163, ""0101"": 20, ""1011"": 90, ""1000"": 87, ""0011"": 127, ""0100"": 21, ""1111"": 68, ""1100"": 20, ""0110"": 13, ""1110"": 24, ""1101"": 9, ""0010"": 13, ""1010"": 25}","{""1011"": 117, ""0000"": 104, ""1000"": 113, ""1001"": 243, ""0001"": 176, ""0111"": 25, ""0011"": 117, ""1100"": 21, ""1111"": 53, ""1110"": 20, ""0100"": 8, ""0110"": 3}"
3330,"{""111"": 858, ""110"": 47, ""000"": 26, ""001"": 10, ""101"": 19, ""011"": 20, ""100"": 7, ""010"": 13}","{""111"": 970, ""110"": 26, ""010"": 3, ""011"": 1}"
208,"{""000"": 926, ""001"": 21, ""011"": 7, ""100"": 18, ""010"": 3, ""111"": 20, ""110"": 3, ""101"": 2}","{""000"": 1000}"
750,"{""11"": 859, ""01"": 126, ""10"": 9, ""00"": 6}","{""01"": 140, ""11"": 860}"
2067,"{""0000"": 889, ""0100"": 26, ""0001"": 7, ""0010"": 15, ""1001"": 14, ""1011"": 9, ""1101"": 2, ""1000"": 18, ""0011"": 6, ""0110"": 6, ""1111"": 2, ""0111"": 3, ""1010"": 1, ""1100"": 1, ""0101"": 1}","{""0000"": 1000}"
1947,"{""10000"": 382, ""00001"": 36, ""10010"": 446, ""01010"": 1, ""00011"": 38, ""11101"": 2, ""11010"": 10, ""10011"": 18, ""10110"": 9, ""00101"": 1, ""01011"": 2, ""00010"": 6, ""11000"": 11, ""10001"": 13, ""00110"": 2, ""10111"": 3, ""01101"": 1, ""00111"": 3, ""00000"": 6, ""11110"": 2, ""10100"": 1, ""11100"": 3, ""11001"": 1, ""10101"": 2, ""11111"": 1}","{""00011"": 45, ""10010"": 444, ""00001"": 43, ""10000"": 468}"
3096,"{""11"": 692, ""00"": 90, ""10"": 90, ""01"": 128}","{""11"": 681, ""01"": 125, ""00"": 73, ""10"": 121}"
2867,"{""10001"": 560, ""10000"": 135, ""00001"": 71, ""00000"": 49, ""10011"": 70, ""11001"": 24, ""11011"": 12, ""01100"": 3, ""10010"": 16, ""00101"": 2, ""00010"": 9, ""10101"": 4, ""11000"": 12, ""01001"": 9, ""01000"": 3, ""01011"": 1, ""10111"": 2, ""11100"": 2, ""00011"": 5, ""11010"": 2, ""10100"": 3, ""11101"": 1, ""00100"": 1, ""01111"": 1, ""01010"": 1, ""00110"": 1, ""01101"": 1}","{""00000"": 34, ""10001"": 863, ""00010"": 1, ""10011"": 102}"
1318,"{""111"": 847, ""010"": 94, ""101"": 10, ""110"": 27, ""011"": 16, ""100"": 2, ""000"": 3, ""001"": 1}","{""010"": 110, ""111"": 890}"
240,"{""01"": 644, ""00"": 356}","{""01"": 620, ""00"": 380}"
1221,"{""1000"": 13, ""1100"": 319, ""0101"": 109, ""0100"": 399, ""1111"": 6, ""1010"": 7, ""1101"": 82, ""0110"": 11, ""0001"": 11, ""0000"": 16, ""1001"": 6, ""0111"": 5, ""0011"": 2, ""1110"": 6, ""1011"": 2, ""0010"": 6}","{""1101"": 93, ""0100"": 399, ""0101"": 100, ""1100"": 408}"
1178,"{""010"": 132, ""000"": 441, ""001"": 332, ""101"": 13, ""011"": 60, ""111"": 5, ""100"": 12, ""110"": 5}","{""000"": 466, ""001"": 353, ""011"": 84, ""010"": 97}"
130,"{""100"": 534, ""110"": 421, ""010"": 14, ""000"": 16, ""111"": 8, ""101"": 7}","{""110"": 508, ""100"": 492}"
3070,"{""10011"": 3, ""11001"": 79, ""00100"": 45, ""01000"": 332, ""01101"": 12, ""01100"": 253, ""00000"": 47, ""11101"": 68, ""00101"": 4, ""01010"": 13, ""11100"": 21, ""00110"": 5, ""11010"": 7, ""10000"": 15, ""11000"": 19, ""01110"": 4, ""10110"": 3, ""10001"": 8, ""01001"": 11, ""10100"": 11, ""01011"": 6, ""01111"": 2, ""00001"": 6, ""00011"": 1, ""11110"": 6, ""00111"": 6, ""10010"": 2, ""10111"": 3, ""00010"": 3, ""11111"": 1, ""10101"": 2, ""11011"": 2}","{""00000"": 9, ""11001"": 76, ""01000"": 431, ""01100"": 388, ""00100"": 12, ""10100"": 1, ""11101"": 83}"
421,"{""000"": 790, ""100"": 170, ""101"": 1, ""010"": 15, ""110"": 11, ""001"": 11, ""111"": 2}","{""100"": 185, ""000"": 785, ""110"": 25, ""010"": 5}"
370,"{""00000"": 554, ""00100"": 109, ""00101"": 187, ""10000"": 16, ""01100"": 2, ""11010"": 1, ""00010"": 35, ""00110"": 23, ""10100"": 10, ""01000"": 8, ""10001"": 2, ""00001"": 8, ""10011"": 4, ""10101"": 10, ""01011"": 1, ""10110"": 4, ""10111"": 5, ""00111"": 11, ""01110"": 1, ""10010"": 4, ""01101"": 4, ""00011"": 1}","{""00101"": 356, ""00000"": 644}"
861,"{""00"": 987, ""01"": 7, ""10"": 4, ""11"": 2}","{""00"": 1000}"
2646,"{""001"": 333, ""000"": 526, ""101"": 14, ""011"": 15, ""010"": 25, ""111"": 32, ""110"": 36, ""100"": 19}","{""001"": 337, ""000"": 663}"
2922,"{""10"": 939, ""11"": 33, ""01"": 20, ""00"": 8}","{""10"": 970, ""01"": 12, ""11"": 18}"
895,"{""00110"": 277, ""10000"": 20, ""00000"": 623, ""00010"": 20, ""11000"": 9, ""10111"": 4, ""00100"": 14, ""11110"": 4, ""00001"": 2, ""10001"": 6, ""10110"": 6, ""11010"": 1, ""01000"": 4, ""01110"": 2, ""01010"": 2, ""10100"": 1, ""01111"": 1, ""10010"": 2, ""01001"": 1, ""11100"": 1}","{""00000"": 691, ""00110"": 309}"
2634,"{""00"": 975, ""11"": 5, ""01"": 11, ""10"": 9}","{""00"": 999, ""01"": 1}"
2124,"{""111"": 418, ""100"": 72, ""110"": 451, ""101"": 50, ""000"": 2, ""011"": 6, ""010"": 1}","{""111"": 449, ""110"": 431, ""100"": 68, ""101"": 51, ""011"": 1}"
2776,"{""01"": 275, ""00"": 241, ""11"": 239, ""10"": 245}","{""11"": 256, ""01"": 259, ""00"": 245, ""10"": 240}"
1964,"{""01"": 517, ""11"": 477, ""00"": 3, ""10"": 3}","{""11"": 504, ""01"": 496}"
3455,"{""00"": 210, ""11"": 720, ""10"": 46, ""01"": 24}","{""11"": 758, ""10"": 32, ""00"": 202, ""01"": 8}"
2733,"{""01"": 220, ""10"": 725, ""00"": 15, ""11"": 40}","{""01"": 207, ""10"": 739, ""00"": 6, ""11"": 48}"
2696,"{""11"": 572, ""00"": 90, ""01"": 265, ""10"": 73}","{""11"": 590, ""01"": 286, ""00"": 84, ""10"": 40}"
248,"{""0000"": 395, ""1000"": 546, ""1010"": 7, ""0010"": 3, ""0100"": 10, ""0101"": 2, ""0001"": 10, ""1101"": 5, ""1001"": 7, ""1100"": 13, ""1110"": 1, ""1111"": 1}","{""0000"": 410, ""1000"": 590}"
1757,"{""1010"": 242, ""1001"": 153, ""1011"": 144, ""1000"": 200, ""1101"": 14, ""0110"": 8, ""0010"": 51, ""0000"": 54, ""0001"": 30, ""1100"": 23, ""0101"": 7, ""0111"": 10, ""1111"": 23, ""1110"": 6, ""0011"": 21, ""0100"": 14}","{""0000"": 11, ""1000"": 234, ""1001"": 209, ""1010"": 239, ""1111"": 17, ""1011"": 215, ""1100"": 32, ""1101"": 17, ""0011"": 4, ""0001"": 9, ""0100"": 1, ""0010"": 10, ""0110"": 1, ""0111"": 1}"
3929,"{""011"": 288, ""001"": 365, ""111"": 161, ""000"": 87, ""100"": 20, ""110"": 43, ""010"": 20, ""101"": 16}","{""001"": 477, ""011"": 309, ""111"": 214}"
541,"{""11000"": 232, ""10000"": 2, ""11010"": 323, ""01000"": 141, ""10001"": 3, ""01010"": 223, ""10011"": 4, ""00010"": 5, ""01011"": 10, ""01100"": 4, ""00110"": 1, ""00011"": 3, ""10010"": 5, ""11110"": 7, ""11011"": 11, ""11100"": 4, ""00001"": 3, ""00000"": 2, ""01110"": 8, ""10100"": 1, ""10110"": 2, ""01001"": 2, ""01101"": 1, ""11001"": 3}","{""11000"": 248, ""01010"": 231, ""01000"": 139, ""11010"": 382}"
2588,"{""1000"": 318, ""0100"": 19, ""0000"": 373, ""0010"": 16, ""1010"": 10, ""1001"": 111, ""0001"": 100, ""1100"": 11, ""0011"": 10, ""1111"": 7, ""1011"": 7, ""1110"": 2, ""1101"": 4, ""0101"": 7, ""0111"": 2, ""0110"": 3}","{""1001"": 102, ""0001"": 143, ""1000"": 405, ""0000"": 350}"
359,"{""1000"": 27, ""0000"": 875, ""0100"": 12, ""1001"": 8, ""0001"": 17, ""0010"": 41, ""1010"": 7, ""1110"": 3, ""0110"": 1, ""1011"": 3, ""1100"": 2, ""0111"": 1, ""0101"": 1, ""0011"": 1, ""1101"": 1}","{""0000"": 1000}"
1490,"{""10100"": 760, ""11100"": 15, ""10000"": 18, ""00100"": 146, ""00000"": 6, ""10101"": 14, ""00110"": 4, ""10111"": 3, ""00101"": 12, ""11101"": 6, ""01100"": 2, ""11110"": 1, ""00111"": 1, ""10110"": 5, ""10001"": 3, ""01110"": 1, ""01000"": 1, ""01101"": 2}","{""10100"": 863, ""00100"": 137}"
2830,"{""001"": 84, ""111"": 103, ""000"": 272, ""110"": 430, ""010"": 37, ""011"": 29, ""101"": 19, ""100"": 26}","{""001"": 66, ""000"": 402, ""010"": 25, ""011"": 23, ""111"": 81, ""110"": 389, ""101"": 13, ""100"": 1}"
3048,"{""00011"": 693, ""00001"": 110, ""11100"": 1, ""01011"": 12, ""10011"": 25, ""10110"": 15, ""11111"": 8, ""00100"": 2, ""10000"": 10, ""00010"": 17, ""10010"": 34, ""11011"": 7, ""11001"": 4, ""11010"": 5, ""00111"": 10, ""10001"": 3, ""10111"": 5, ""01111"": 4, ""11000"": 4, ""00101"": 5, ""00110"": 1, ""11110"": 5, ""01100"": 2, ""01110"": 2, ""01000"": 5, ""00000"": 2, ""01010"": 7, ""01101"": 1, ""10100"": 1}","{""10000"": 9, ""00001"": 81, ""10010"": 43, ""00011"": 852, ""10011"": 15}"
2042,"{""1001"": 6, ""0010"": 394, ""0011"": 24, ""0000"": 460, ""1000"": 15, ""0100"": 9, ""0101"": 3, ""1110"": 10, ""0111"": 3, ""1100"": 8, ""0110"": 5, ""1010"": 5, ""1011"": 3, ""1111"": 18, ""0001"": 21, ""1101"": 16}","{""0010"": 514, ""0000"": 486}"
2940,"{""0110"": 134, ""0000"": 30, ""1110"": 251, ""1111"": 12, ""1100"": 291, ""0100"": 164, ""1101"": 10, ""0010"": 18, ""1010"": 24, ""0111"": 8, ""0101"": 12, ""1011"": 3, ""1000"": 31, ""1001"": 4, ""0001"": 3, ""0011"": 5}","{""1100"": 233, ""0110"": 249, ""0100"": 264, ""1110"": 219, ""0000"": 10, ""1000"": 8, ""0010"": 11, ""1010"": 6}"
1754,"{""01000"": 27, ""00000"": 871, ""10000"": 14, ""01100"": 8, ""10100"": 9, ""00100"": 21, ""11000"": 10, ""11100"": 5, ""00010"": 17, ""00001"": 9, ""01101"": 1, ""11010"": 1, ""00110"": 2, ""11110"": 1, ""10001"": 1, ""01010"": 1, ""01110"": 1, ""10110"": 1}","{""00000"": 1000}"
1234,"{""01"": 487, ""10"": 44, ""11"": 440, ""00"": 29}","{""11"": 470, ""01"": 483, ""10"": 21, ""00"": 26}"
3363,"{""01010"": 197, ""10000"": 193, ""11010"": 178, ""00000"": 205, ""11001"": 1, ""00010"": 9, ""00100"": 14, ""00001"": 10, ""11111"": 19, ""01011"": 9, ""11000"": 14, ""11100"": 2, ""01110"": 21, ""10010"": 8, ""11110"": 21, ""01111"": 12, ""01000"": 7, ""10100"": 24, ""10101"": 20, ""00101"": 13, ""01001"": 2, ""00110"": 6, ""10001"": 6, ""00011"": 2, ""01101"": 1, ""10111"": 2, ""11011"": 1, ""10011"": 2, ""00111"": 1}","{""11010"": 209, ""00000"": 224, ""10000"": 227, ""01010"": 185, ""10101"": 19, ""01011"": 13, ""11111"": 18, ""01111"": 11, ""11011"": 6, ""10100"": 13, ""00101"": 14, ""00001"": 7, ""00010"": 12, ""00100"": 8, ""01110"": 6, ""11101"": 1, ""10001"": 10, ""10010"": 5, ""11110"": 9, ""10110"": 3}"
1,"{""00"": 975, ""01"": 7, ""10"": 14, ""11"": 4}","{""00"": 1000}"
1082,"{""10001"": 819, ""00011"": 3, ""11001"": 51, ""10000"": 30, ""00001"": 41, ""11101"": 6, ""10101"": 16, ""11010"": 4, ""00100"": 1, ""01011"": 2, ""10011"": 11, ""01000"": 1, ""11000"": 3, ""11011"": 6, ""10010"": 1, ""01001"": 2, ""10100"": 2, ""11100"": 1}","{""10001"": 948, ""00001"": 52}"
274,"{""0000"": 921, ""0010"": 35, ""0001"": 29, ""0100"": 2, ""0110"": 2, ""0011"": 10, ""1001"": 1}","{""0000"": 1000}"
1246,"{""00"": 622, ""11"": 361, ""01"": 8, ""10"": 9}","{""00"": 642, ""11"": 353, ""10"": 2, ""01"": 3}"
2140,"{""10"": 684, ""11"": 307, ""00"": 7, ""01"": 2}","{""10"": 704, ""11"": 296}"
3271,"{""11000"": 229, ""10000"": 192, ""00000"": 241, ""11001"": 60, ""01001"": 35, ""01000"": 103, ""10011"": 6, ""00001"": 27, ""10101"": 4, ""10010"": 8, ""01100"": 8, ""11011"": 3, ""00010"": 5, ""10001"": 20, ""10111"": 3, ""00101"": 7, ""00100"": 6, ""11100"": 12, ""11101"": 2, ""11010"": 5, ""10100"": 4, ""00011"": 4, ""10110"": 1, ""00110"": 1, ""11110"": 1, ""01010"": 3, ""01111"": 1, ""01101"": 4, ""11111"": 2, ""01011"": 2, ""01110"": 1}","{""10000"": 207, ""01001"": 63, ""11000"": 229, ""01000"": 177, ""00000"": 256, ""11001"": 68}"
880,"{""00010"": 11, ""00000"": 440, ""01000"": 422, ""01100"": 5, ""01001"": 22, ""00001"": 19, ""01010"": 17, ""00011"": 2, ""11100"": 4, ""10000"": 15, ""10100"": 6, ""11000"": 13, ""01110"": 1, ""00110"": 3, ""10001"": 2, ""01111"": 1, ""11010"": 3, ""10011"": 1, ""10010"": 6, ""00101"": 1, ""10101"": 2, ""00100"": 2, ""10111"": 1, ""11101"": 1}","{""01000"": 505, ""00000"": 495}"
955,"{""000"": 206, ""001"": 208, ""101"": 48, ""011"": 210, ""111"": 50, ""010"": 179, ""100"": 49, ""110"": 50}","{""011"": 193, ""010"": 216, ""000"": 202, ""101"": 50, ""111"": 34, ""100"": 44, ""001"": 198, ""110"": 63}"
2002,"{""011"": 326, ""111"": 565, ""010"": 13, ""100"": 17, ""101"": 41, ""001"": 24, ""000"": 8, ""110"": 6}","{""101"": 26, ""011"": 264, ""111"": 697, ""001"": 12, ""100"": 1}"
1622,"{""0000"": 574, ""1010"": 10, ""0100"": 227, ""0110"": 24, ""0001"": 20, ""1000"": 31, ""1111"": 10, ""0010"": 56, ""1011"": 4, ""1110"": 7, ""1100"": 14, ""0011"": 5, ""1001"": 6, ""1101"": 6, ""0101"": 5, ""0111"": 1}","{""0100"": 256, ""0000"": 744}"
52,"{""00000"": 926, ""10000"": 28, ""00001"": 14, ""00011"": 13, ""00010"": 7, ""01000"": 2, ""00101"": 3, ""01001"": 3, ""11001"": 2, ""01011"": 1, ""00100"": 1}","{""00000"": 1000}"
2430,"{""0011"": 173, ""0101"": 154, ""0110"": 142, ""0010"": 307, ""0100"": 88, ""0001"": 51, ""0000"": 10, ""1000"": 6, ""0111"": 7, ""1011"": 16, ""1110"": 14, ""1111"": 5, ""1010"": 19, ""1001"": 2, ""1100"": 4, ""1101"": 2}","{""1011"": 1, ""0010"": 344, ""0011"": 229, ""1111"": 1, ""0110"": 144, ""0001"": 59, ""0101"": 157, ""0100"": 65}"
3428,"{""0000"": 163, ""0011"": 100, ""0010"": 204, ""0100"": 195, ""0001"": 85, ""1100"": 8, ""0101"": 97, ""0111"": 48, ""0110"": 76, ""1010"": 7, ""1011"": 7, ""1110"": 2, ""1001"": 4, ""1000"": 2, ""1111"": 1, ""1101"": 1}","{""0011"": 119, ""0111"": 71, ""0010"": 262, ""0100"": 152, ""0110"": 153, ""0000"": 159, ""0101"": 44, ""0001"": 40}"
160,"{""00"": 983, ""10"": 12, ""01"": 1, ""11"": 4}","{""00"": 1000}"
2886,"{""01"": 284, ""11"": 199, ""00"": 248, ""10"": 269}","{""00"": 257, ""11"": 187, ""01"": 327, ""10"": 229}"
2697,"{""00100"": 94, ""00000"": 509, ""01100"": 175, ""00001"": 43, ""01001"": 6, ""01110"": 8, ""01000"": 21, ""01101"": 20, ""10011"": 6, ""10001"": 12, ""00101"": 16, ""00010"": 21, ""10010"": 10, ""10000"": 24, ""11101"": 5, ""11100"": 3, ""10110"": 1, ""00110"": 4, ""11111"": 3, ""10100"": 4, ""00011"": 2, ""10111"": 2, ""11001"": 1, ""10101"": 4, ""00111"": 1, ""11011"": 2, ""01111"": 1, ""01010"": 1, ""11000"": 1}","{""00000"": 668, ""00100"": 62, ""01100"": 270}"
3015,"{""110"": 131, ""000"": 93, ""111"": 165, ""011"": 117, ""100"": 266, ""101"": 30, ""010"": 103, ""001"": 95}","{""010"": 129, ""011"": 130, ""000"": 81, ""001"": 87, ""100"": 238, ""111"": 159, ""101"": 31, ""110"": 145}"
2636,"{""00"": 725, ""01"": 255, ""11"": 11, ""10"": 9}","{""00"": 726, ""01"": 274}"
3364,"{""00000"": 540, ""00010"": 175, ""00100"": 62, ""00111"": 9, ""00001"": 31, ""11010"": 10, ""10010"": 15, ""10100"": 7, ""01000"": 16, ""10000"": 16, ""00110"": 23, ""01010"": 9, ""00011"": 14, ""11000"": 14, ""00101"": 8, ""11110"": 2, ""10011"": 2, ""01100"": 9, ""10001"": 4, ""01111"": 4, ""01101"": 8, ""01001"": 3, ""01011"": 3, ""11100"": 1, ""01110"": 4, ""11001"": 4, ""11011"": 2, ""11101"": 1, ""11111"": 1, ""10111"": 1, ""10110"": 2}","{""00000"": 998, ""00010"": 2}"
2464,"{""00"": 486, ""01"": 482, ""10"": 20, ""11"": 12}","{""01"": 512, ""00"": 452, ""11"": 18, ""10"": 18}"
2506,"{""101"": 458, ""111"": 50, ""011"": 272, ""100"": 44, ""010"": 97, ""000"": 26, ""001"": 27, ""110"": 26}","{""101"": 549, ""010"": 75, ""011"": 268, ""100"": 32, ""110"": 31, ""111"": 23, ""000"": 20, ""001"": 2}"
3908,"{""001"": 428, ""000"": 451, ""110"": 21, ""010"": 35, ""100"": 23, ""101"": 10, ""011"": 21, ""111"": 11}","{""000"": 590, ""001"": 410}"
1524,"{""10110"": 357, ""11110"": 6, ""10100"": 90, ""00000"": 115, ""00010"": 349, ""00110"": 19, ""10111"": 3, ""00100"": 10, ""10000"": 12, ""00011"": 7, ""10010"": 9, ""01100"": 1, ""01010"": 8, ""10101"": 4, ""01011"": 2, ""01000"": 1, ""11100"": 2, ""00001"": 3, ""11101"": 1, ""10001"": 1}","{""00000"": 82, ""00010"": 404, ""10110"": 439, ""10100"": 75}"
902,"{""0000"": 934, ""0010"": 10, ""0100"": 15, ""1010"": 10, ""0001"": 16, ""0011"": 3, ""0101"": 3, ""1000"": 5, ""1110"": 1, ""0110"": 1, ""1011"": 1, ""1001"": 1}","{""0000"": 1000}"
2917,"{""011"": 85, ""111"": 15, ""110"": 544, ""101"": 270, ""000"": 14, ""001"": 21, ""010"": 25, ""100"": 26}","{""011"": 98, ""110"": 571, ""101"": 331}"
2915,"{""0000"": 406, ""1110"": 57, ""1000"": 340, ""0111"": 7, ""0010"": 22, ""1001"": 14, ""1100"": 17, ""0110"": 72, ""0100"": 20, ""0011"": 3, ""1010"": 8, ""0001"": 15, ""1101"": 9, ""1111"": 2, ""0101"": 6, ""1011"": 2}","{""0000"": 423, ""1000"": 406, ""1110"": 82, ""0110"": 89}"
2019,"{""01"": 990, ""00"": 5, ""10"": 5}","{""01"": 1000}"
3269,"{""0010"": 187, ""0000"": 172, ""0011"": 298, ""0001"": 209, ""0100"": 28, ""0110"": 30, ""1010"": 8, ""1111"": 2, ""1011"": 5, ""0111"": 24, ""1110"": 4, ""1001"": 5, ""0101"": 20, ""1000"": 5, ""1100"": 3}","{""0000"": 245, ""0001"": 233, ""0010"": 262, ""0011"": 213, ""0111"": 20, ""0110"": 19, ""0101"": 3, ""0100"": 5}"
1815,"{""110"": 53, ""001"": 463, ""100"": 40, ""010"": 260, ""000"": 96, ""011"": 29, ""101"": 51, ""111"": 8}","{""001"": 468, ""010"": 272, ""101"": 54, ""000"": 87, ""100"": 43, ""110"": 51, ""011"": 22, ""111"": 3}"
55,"{""1000"": 957, ""1100"": 21, ""0000"": 7, ""1010"": 5, ""1011"": 3, ""1001"": 7}","{""1000"": 1000}"
