circuit_index,noisy_counts,ideal_counts
3045,"{""00100"": 108, ""01101"": 27, ""00001"": 293, ""00101"": 320, ""10100"": 7, ""01010"": 2, ""00000"": 85, ""11011"": 3, ""00010"": 2, ""01001"": 29, ""11101"": 4, ""10111"": 12, ""01000"": 10, ""11111"": 13, ""10001"": 19, ""10110"": 1, ""00111"": 11, ""01011"": 3, ""01100"": 10, ""00110"": 5, ""11001"": 5, ""10000"": 5, ""11110"": 1, ""10101"": 4, ""01111"": 5, ""00011"": 8, ""01110"": 2, ""10011"": 1, ""10010"": 1, ""11100"": 2, ""11000"": 1, ""11010"": 1}","{""00101"": 530, ""00001"": 298, ""00000"": 71, ""00100"": 101}"
2405,"{""100"": 929, ""110"": 8, ""010"": 38, ""101"": 5, ""111"": 3, ""000"": 14, ""001"": 2, ""011"": 1}","{""100"": 950, ""010"": 50}"
2502,"{""01"": 529, ""11"": 441, ""10"": 17, ""00"": 13}","{""01"": 495, ""11"": 499, ""00"": 3, ""10"": 3}"
2613,"{""00000"": 255, ""10100"": 172, ""11100"": 80, ""11000"": 96, ""01100"": 142, ""11101"": 6, ""01000"": 92, ""01010"": 13, ""01101"": 8, ""11010"": 8, ""10000"": 14, ""11001"": 2, ""11110"": 5, ""00100"": 19, ""00001"": 18, ""10001"": 10, ""01111"": 5, ""10101"": 10, ""10110"": 7, ""00111"": 1, ""01110"": 7, ""10111"": 1, ""00010"": 8, ""01001"": 8, ""10011"": 1, ""00011"": 4, ""11011"": 2, ""00101"": 4, ""10010"": 1, ""11111"": 1}","{""10100"": 260, ""01000"": 114, ""00000"": 259, ""11000"": 128, ""11100"": 112, ""01100"": 127}"
1838,"{""101"": 510, ""001"": 445, ""111"": 20, ""000"": 5, ""100"": 9, ""010"": 1, ""011"": 10}","{""101"": 482, ""001"": 517, ""000"": 1}"
1302,"{""0110"": 12, ""1100"": 380, ""0000"": 98, ""1110"": 334, ""0010"": 120, ""0111"": 4, ""0100"": 19, ""1010"": 10, ""0001"": 3, ""0011"": 2, ""1000"": 16, ""1101"": 2}","{""1110"": 458, ""1100"": 389, ""0010"": 79, ""0000"": 74}"
3693,"{""1100"": 182, ""0101"": 24, ""1110"": 270, ""1000"": 12, ""0100"": 162, ""1111"": 21, ""0110"": 231, ""1001"": 10, ""0111"": 12, ""0011"": 6, ""1010"": 14, ""1101"": 17, ""1011"": 3, ""0000"": 17, ""0010"": 16, ""0001"": 3}","{""1100"": 208, ""1110"": 297, ""0100"": 210, ""0110"": 285}"
455,"{""010"": 528, ""000"": 444, ""011"": 6, ""100"": 8, ""001"": 5, ""110"": 7, ""111"": 1, ""101"": 1}","{""000"": 347, ""010"": 653}"
3843,"{""00110"": 362, ""00100"": 384, ""10010"": 7, ""10110"": 37, ""10111"": 7, ""01100"": 19, ""00010"": 31, ""10100"": 43, ""00011"": 3, ""01110"": 11, ""11110"": 12, ""11100"": 6, ""00000"": 15, ""00101"": 14, ""10000"": 5, ""00111"": 16, ""01101"": 1, ""01111"": 1, ""10001"": 1, ""10011"": 2, ""01000"": 3, ""00001"": 3, ""11010"": 4, ""01010"": 1, ""11111"": 4, ""10101"": 4, ""11000"": 1, ""01001"": 1, ""11101"": 2}","{""00110"": 377, ""10100"": 37, ""00100"": 551, ""10110"": 35}"
954,"{""10"": 509, ""00"": 482, ""01"": 6, ""11"": 3}","{""10"": 513, ""00"": 487}"
857,"{""0110"": 821, ""0100"": 124, ""0101"": 6, ""1110"": 17, ""0000"": 2, ""1100"": 16, ""1010"": 2, ""1111"": 1, ""0010"": 6, ""1101"": 1, ""0111"": 4}","{""0100"": 136, ""0110"": 864}"
3513,"{""0000"": 782, ""1000"": 27, ""0001"": 55, ""1001"": 9, ""0100"": 31, ""1011"": 7, ""0110"": 19, ""1010"": 13, ""1100"": 6, ""0101"": 14, ""1101"": 9, ""1110"": 4, ""1111"": 1, ""0010"": 17, ""0011"": 4, ""0111"": 2}","{""0000"": 1000}"
207,"{""11000"": 240, ""10000"": 196, ""00010"": 20, ""01000"": 226, ""00000"": 210, ""10010"": 22, ""11010"": 26, ""10101"": 1, ""11100"": 12, ""01010"": 13, ""00100"": 7, ""01100"": 7, ""11110"": 4, ""00110"": 4, ""00001"": 2, ""01110"": 3, ""00101"": 1, ""10001"": 2, ""10100"": 3, ""11001"": 1}","{""00000"": 239, ""01000"": 239, ""10000"": 242, ""11000"": 280}"
308,"{""0001"": 469, ""0010"": 12, ""0000"": 483, ""0011"": 13, ""1001"": 4, ""1100"": 1, ""0101"": 4, ""1110"": 1, ""1000"": 5, ""0100"": 4, ""1011"": 3, ""1010"": 1}","{""0001"": 509, ""0000"": 491}"
3913,"{""10"": 32, ""01"": 192, ""11"": 680, ""00"": 96}","{""11"": 703, ""10"": 29, ""01"": 175, ""00"": 93}"
2323,"{""0000"": 825, ""0110"": 4, ""0100"": 33, ""1000"": 36, ""0001"": 58, ""0101"": 9, ""1101"": 2, ""1100"": 2, ""0010"": 11, ""1001"": 7, ""1110"": 4, ""1111"": 5, ""0111"": 1, ""1011"": 3}","{""0000"": 1000}"
1751,"{""0111"": 126, ""1111"": 5, ""0000"": 112, ""0100"": 98, ""0010"": 357, ""0011"": 36, ""1010"": 36, ""1100"": 17, ""0110"": 123, ""0001"": 22, ""1110"": 25, ""0101"": 13, ""1101"": 4, ""1000"": 15, ""1011"": 5, ""1001"": 6}","{""0111"": 216, ""0010"": 389, ""1000"": 3, ""0000"": 91, ""0100"": 116, ""0110"": 175, ""1100"": 3, ""1010"": 6, ""1110"": 1}"
3151,"{""10100"": 47, ""00100"": 663, ""11110"": 9, ""00000"": 53, ""11100"": 5, ""00110"": 28, ""11111"": 4, ""01100"": 37, ""00101"": 27, ""11011"": 4, ""01000"": 20, ""10010"": 9, ""01110"": 15, ""10110"": 10, ""10000"": 5, ""10101"": 5, ""01010"": 1, ""10001"": 4, ""00001"": 11, ""01101"": 9, ""01111"": 3, ""11001"": 1, ""11010"": 4, ""01001"": 3, ""11000"": 4, ""00010"": 7, ""00111"": 2, ""00011"": 2, ""10111"": 4, ""10011"": 3, ""01011"": 1}","{""00100"": 1000}"
3408,"{""100"": 530, ""010"": 283, ""001"": 21, ""101"": 66, ""000"": 43, ""011"": 24, ""111"": 11, ""110"": 22}","{""101"": 64, ""010"": 258, ""100"": 605, ""001"": 7, ""111"": 22, ""000"": 23, ""011"": 10, ""110"": 11}"
826,"{""000"": 888, ""010"": 7, ""101"": 12, ""001"": 60, ""111"": 5, ""011"": 8, ""100"": 15, ""110"": 5}","{""000"": 950, ""001"": 50}"
3679,"{""00"": 392, ""01"": 451, ""10"": 75, ""11"": 82}","{""00"": 404, ""01"": 455, ""11"": 80, ""10"": 61}"
3730,"{""00"": 495, ""11"": 214, ""01"": 282, ""10"": 9}","{""00"": 528, ""01"": 257, ""11"": 208, ""10"": 7}"
91,"{""01011"": 403, ""00011"": 415, ""01001"": 60, ""00111"": 7, ""00001"": 77, ""00010"": 8, ""01111"": 9, ""01010"": 3, ""01101"": 5, ""00101"": 1, ""10011"": 3, ""00110"": 3, ""11011"": 2, ""10001"": 1, ""01100"": 1, ""01110"": 2}","{""01011"": 436, ""00011"": 430, ""00001"": 68, ""01001"": 66}"
3152,"{""0000"": 313, ""1000"": 558, ""1100"": 23, ""0100"": 14, ""1001"": 17, ""1010"": 11, ""0110"": 3, ""0011"": 3, ""0111"": 4, ""1011"": 13, ""1111"": 3, ""1110"": 9, ""0001"": 13, ""1101"": 2, ""0101"": 11, ""0010"": 3}","{""0000"": 358, ""1000"": 642}"
1052,"{""10"": 658, ""00"": 221, ""11"": 81, ""01"": 40}","{""10"": 642, ""00"": 246, ""11"": 76, ""01"": 36}"
2562,"{""00"": 305, ""10"": 329, ""01"": 356, ""11"": 10}","{""01"": 411, ""00"": 292, ""10"": 295, ""11"": 2}"
2882,"{""00000"": 861, ""10001"": 2, ""11011"": 1, ""11101"": 2, ""01000"": 17, ""00100"": 18, ""00001"": 22, ""11000"": 4, ""00010"": 13, ""10101"": 6, ""11010"": 6, ""00101"": 9, ""10100"": 1, ""10000"": 22, ""00011"": 1, ""10010"": 4, ""11110"": 1, ""10110"": 2, ""00110"": 2, ""01010"": 2, ""01100"": 2, ""10011"": 1, ""01101"": 1}","{""00000"": 1000}"
1752,"{""1011"": 349, ""0010"": 84, ""1001"": 205, ""0011"": 17, ""0100"": 6, ""0001"": 66, ""1000"": 178, ""0000"": 63, ""1010"": 14, ""0101"": 2, ""1100"": 3, ""1110"": 3, ""1101"": 5, ""1111"": 2, ""0110"": 1, ""0111"": 2}","{""0001"": 63, ""1001"": 213, ""1000"": 186, ""0000"": 49, ""0010"": 95, ""1011"": 385, ""0100"": 2, ""1101"": 4, ""1110"": 2, ""0111"": 1}"
2528,"{""0000"": 63, ""1010"": 200, ""0010"": 537, ""0110"": 50, ""1001"": 10, ""1101"": 9, ""1011"": 17, ""1000"": 24, ""1111"": 8, ""0111"": 9, ""0011"": 28, ""0001"": 7, ""1110"": 18, ""0101"": 8, ""0100"": 8, ""1100"": 4}","{""0010"": 761, ""1010"": 239}"
1685,"{""0000"": 864, ""0100"": 24, ""1000"": 15, ""0011"": 8, ""0001"": 19, ""1101"": 5, ""1010"": 10, ""0101"": 2, ""1001"": 7, ""0110"": 17, ""0010"": 21, ""0111"": 1, ""1110"": 4, ""1011"": 3}","{""0000"": 1000}"
1915,"{""10"": 885, ""00"": 99, ""11"": 12, ""01"": 4}","{""10"": 912, ""00"": 88}"
281,"{""0000"": 965, ""0001"": 8, ""0010"": 5, ""1000"": 15, ""1001"": 5, ""1010"": 2}","{""0000"": 1000}"
1051,"{""01000"": 743, ""01011"": 138, ""11000"": 2, ""00000"": 44, ""00011"": 6, ""01110"": 3, ""10000"": 1, ""11001"": 1, ""01001"": 24, ""01101"": 2, ""01010"": 14, ""11111"": 1, ""01111"": 2, ""01100"": 4, ""11010"": 4, ""11100"": 3, ""11110"": 4, ""00001"": 2, ""11011"": 2}","{""00000"": 34, ""01000"": 818, ""01011"": 147, ""00011"": 1}"
2197,"{""11"": 554, ""01"": 419, ""10"": 10, ""00"": 17}","{""11"": 586, ""01"": 404, ""00"": 5, ""10"": 5}"
2107,"{""00"": 752, ""11"": 217, ""10"": 17, ""01"": 14}","{""00"": 761, ""11"": 239}"
3764,"{""100"": 254, ""000"": 308, ""010"": 170, ""011"": 167, ""110"": 15, ""101"": 34, ""111"": 15, ""001"": 37}","{""011"": 168, ""000"": 301, ""010"": 195, ""100"": 302, ""101"": 18, ""001"": 16}"
3202,"{""110"": 37, ""101"": 364, ""000"": 139, ""011"": 43, ""100"": 315, ""111"": 19, ""001"": 68, ""010"": 15}","{""100"": 414, ""101"": 405, ""001"": 48, ""000"": 70, ""010"": 8, ""011"": 20, ""110"": 19, ""111"": 16}"
2141,"{""11"": 228, ""01"": 201, ""00"": 292, ""10"": 279}","{""01"": 247, ""00"": 254, ""10"": 242, ""11"": 257}"
2560,"{""00000"": 513, ""01001"": 101, ""00010"": 64, ""11000"": 7, ""00110"": 19, ""10000"": 77, ""10001"": 15, ""01000"": 29, ""00100"": 38, ""01010"": 6, ""00001"": 16, ""00011"": 4, ""01101"": 12, ""10110"": 15, ""11011"": 6, ""01100"": 11, ""01011"": 16, ""11110"": 2, ""11001"": 7, ""11111"": 3, ""10010"": 12, ""10011"": 2, ""10101"": 1, ""11100"": 5, ""01111"": 3, ""11010"": 3, ""11101"": 4, ""10100"": 4, ""00111"": 1, ""00101"": 3, ""01110"": 1}","{""10000"": 74, ""01001"": 139, ""00000"": 787}"
1767,"{""0100"": 158, ""1110"": 222, ""1100"": 328, ""0110"": 127, ""1101"": 32, ""0000"": 11, ""1010"": 12, ""0101"": 24, ""1001"": 7, ""0010"": 10, ""1111"": 32, ""0011"": 3, ""0111"": 6, ""1000"": 20, ""1011"": 4, ""0001"": 4}","{""1100"": 333, ""1110"": 309, ""1101"": 8, ""0100"": 175, ""0110"": 175}"
526,"{""100"": 588, ""101"": 147, ""011"": 46, ""010"": 197, ""110"": 7, ""000"": 11, ""001"": 3, ""111"": 1}","{""100"": 580, ""101"": 159, ""011"": 57, ""010"": 204}"
784,"{""11010"": 233, ""10110"": 225, ""11110"": 257, ""10010"": 245, ""11000"": 5, ""10100"": 9, ""11111"": 2, ""11100"": 5, ""10111"": 3, ""11011"": 1, ""10011"": 2, ""11101"": 3, ""11001"": 1, ""10000"": 7, ""01110"": 1, ""00110"": 1}","{""11010"": 234, ""10110"": 250, ""10010"": 259, ""11110"": 250, ""11000"": 1, ""10000"": 4, ""11100"": 2}"
2251,"{""1111"": 126, ""1011"": 351, ""0111"": 15, ""0001"": 51, ""0010"": 137, ""1110"": 138, ""1001"": 86, ""0100"": 5, ""0011"": 17, ""0110"": 25, ""0101"": 2, ""1100"": 9, ""1101"": 13, ""1000"": 8, ""0000"": 9, ""1010"": 8}","{""0010"": 147, ""1011"": 359, ""0001"": 56, ""1001"": 66, ""0110"": 14, ""1111"": 161, ""1110"": 180, ""0111"": 9, ""1000"": 6, ""0000"": 2}"
2054,"{""000"": 830, ""011"": 8, ""010"": 16, ""111"": 96, ""101"": 5, ""001"": 17, ""100"": 17, ""110"": 11}","{""000"": 898, ""111"": 102}"
1581,"{""100"": 464, ""000"": 66, ""110"": 394, ""010"": 48, ""101"": 9, ""111"": 11, ""011"": 3, ""001"": 5}","{""010"": 53, ""100"": 451, ""110"": 414, ""101"": 5, ""000"": 63, ""111"": 13, ""001"": 1}"
1115,"{""01"": 585, ""00"": 394, ""11"": 6, ""10"": 15}","{""00"": 391, ""01"": 609}"
1409,"{""000"": 39, ""011"": 416, ""001"": 421, ""101"": 54, ""111"": 46, ""010"": 11, ""100"": 7, ""110"": 6}","{""011"": 455, ""001"": 438, ""000"": 17, ""111"": 37, ""100"": 2, ""101"": 28, ""010"": 23}"
3426,"{""001"": 83, ""000"": 519, ""010"": 360, ""011"": 7, ""101"": 5, ""110"": 11, ""111"": 3, ""100"": 12}","{""000"": 598, ""010"": 330, ""001"": 72}"
903,"{""11"": 333, ""01"": 316, ""10"": 185, ""00"": 166}","{""11"": 347, ""01"": 327, ""10"": 163, ""00"": 163}"
2334,"{""1110"": 353, ""0011"": 65, ""1100"": 390, ""0110"": 35, ""0001"": 38, ""0010"": 25, ""0000"": 28, ""1000"": 7, ""1101"": 14, ""0100"": 27, ""1111"": 13, ""0111"": 2, ""1010"": 2, ""1001"": 1}","{""0011"": 66, ""1100"": 420, ""1110"": 420, ""0100"": 21, ""0110"": 21, ""0001"": 52}"
695,"{""000"": 972, ""001"": 7, ""010"": 13, ""110"": 2, ""011"": 2, ""100"": 4}","{""000"": 1000}"
2257,"{""001"": 715, ""011"": 183, ""101"": 36, ""111"": 34, ""010"": 11, ""110"": 5, ""000"": 15, ""100"": 1}","{""001"": 797, ""111"": 30, ""011"": 115, ""000"": 14, ""010"": 3, ""101"": 40, ""100"": 1}"
369,"{""0000"": 779, ""0010"": 193, ""1010"": 7, ""1000"": 9, ""0011"": 1, ""0100"": 3, ""0110"": 1, ""0001"": 3, ""1100"": 1, ""1001"": 2, ""1011"": 1}","{""0000"": 799, ""0010"": 201}"
1774,"{""0000"": 864, ""0001"": 13, ""0100"": 26, ""0111"": 5, ""1000"": 20, ""1010"": 2, ""1101"": 17, ""0010"": 7, ""1001"": 5, ""0101"": 16, ""1110"": 2, ""0110"": 13, ""1100"": 2, ""0011"": 4, ""1111"": 2, ""1011"": 2}","{""0000"": 997, ""0101"": 3}"
1331,"{""000"": 482, ""001"": 515, ""100"": 1, ""101"": 2}","{""000"": 506, ""001"": 494}"
1973,"{""111"": 911, ""000"": 12, ""110"": 23, ""101"": 17, ""100"": 3, ""010"": 3, ""011"": 25, ""001"": 6}","{""111"": 1000}"
831,"{""00010"": 669, ""00110"": 188, ""00011"": 31, ""00001"": 7, ""10011"": 7, ""01011"": 10, ""11101"": 1, ""00100"": 8, ""10010"": 12, ""00000"": 12, ""01001"": 1, ""00111"": 8, ""11010"": 9, ""01111"": 5, ""01110"": 4, ""01000"": 1, ""01010"": 9, ""11011"": 2, ""00101"": 2, ""11111"": 1, ""10110"": 4, ""10001"": 1, ""11110"": 2, ""01101"": 1, ""10111"": 3, ""10000"": 1, ""11000"": 1}","{""00110"": 182, ""00010"": 794, ""00000"": 24}"
492,"{""00"": 997, ""10"": 3}","{""00"": 1000}"
1255,"{""000"": 547, ""011"": 100, ""001"": 117, ""010"": 233, ""100"": 2, ""110"": 1}","{""010"": 251, ""011"": 125, ""000"": 512, ""001"": 112}"
352,"{""1001"": 391, ""0000"": 15, ""0001"": 541, ""0010"": 2, ""0111"": 7, ""1110"": 1, ""1000"": 11, ""1010"": 5, ""1101"": 8, ""0011"": 5, ""1011"": 5, ""0101"": 3, ""1111"": 5, ""0110"": 1}","{""1001"": 484, ""0001"": 516}"
1708,"{""00000"": 738, ""01000"": 30, ""10001"": 14, ""00100"": 53, ""11000"": 6, ""01001"": 8, ""01110"": 2, ""10000"": 30, ""01010"": 10, ""00110"": 2, ""00010"": 24, ""10011"": 6, ""00001"": 24, ""11110"": 3, ""10101"": 3, ""10110"": 3, ""10111"": 3, ""10100"": 5, ""11111"": 3, ""10010"": 5, ""11011"": 3, ""11001"": 3, ""01111"": 1, ""01100"": 5, ""00111"": 2, ""11100"": 1, ""00011"": 5, ""00101"": 3, ""01101"": 3, ""11010"": 2}","{""00000"": 1000}"
1433,"{""000"": 912, ""100"": 22, ""101"": 10, ""010"": 15, ""011"": 10, ""001"": 26, ""110"": 2, ""111"": 3}","{""000"": 1000}"
433,"{""10000"": 858, ""01000"": 29, ""00000"": 31, ""11011"": 5, ""10100"": 18, ""11001"": 5, ""11100"": 10, ""10001"": 14, ""11000"": 9, ""10010"": 9, ""10110"": 2, ""10101"": 3, ""10111"": 3, ""11010"": 1, ""00010"": 1, ""00001"": 1, ""11110"": 1}","{""10000"": 986, ""00000"": 5, ""01000"": 9}"
3287,"{""10000"": 50, ""01111"": 26, ""10001"": 69, ""10010"": 76, ""11110"": 37, ""11000"": 74, ""11010"": 56, ""11011"": 78, ""10011"": 93, ""00111"": 18, ""10100"": 25, ""10101"": 51, ""01011"": 15, ""11001"": 64, ""01001"": 9, ""11100"": 23, ""01000"": 12, ""01101"": 6, ""11101"": 39, ""10110"": 42, ""01100"": 14, ""10111"": 14, ""00110"": 4, ""01010"": 11, ""11111"": 23, ""00001"": 11, ""00000"": 10, ""00101"": 7, ""00011"": 11, ""00010"": 10, ""00100"": 13, ""01110"": 9}","{""10000"": 95, ""11000"": 84, ""10111"": 17, ""11011"": 85, ""11110"": 44, ""10101"": 64, ""11010"": 64, ""11001"": 76, ""10011"": 103, ""10110"": 48, ""00000"": 5, ""00100"": 8, ""10001"": 91, ""10010"": 67, ""01111"": 22, ""11100"": 12, ""11101"": 49, ""01100"": 18, ""00011"": 3, ""11111"": 14, ""00111"": 12, ""01011"": 4, ""10100"": 12, ""01000"": 3}"
1367,"{""00000"": 698, ""01000"": 142, ""10000"": 20, ""10010"": 10, ""01100"": 3, ""00001"": 24, ""01011"": 2, ""00111"": 3, ""00010"": 23, ""11010"": 4, ""11000"": 10, ""01010"": 9, ""10011"": 10, ""00011"": 7, ""10001"": 4, ""00101"": 7, ""11001"": 2, ""01001"": 6, ""10111"": 2, ""00100"": 5, ""01101"": 3, ""10100"": 2, ""11100"": 2, ""01111"": 1, ""00110"": 1}","{""00000"": 920, ""01000"": 80}"
2050,"{""11111"": 4, ""01010"": 133, ""00000"": 655, ""00001"": 14, ""00010"": 37, ""00100"": 23, ""10001"": 5, ""11010"": 5, ""00110"": 14, ""10010"": 8, ""01000"": 24, ""10000"": 15, ""10111"": 3, ""00011"": 3, ""10100"": 4, ""01100"": 6, ""01001"": 3, ""01110"": 8, ""00111"": 7, ""00101"": 2, ""01011"": 8, ""01101"": 3, ""11110"": 5, ""11001"": 1, ""11100"": 2, ""11000"": 4, ""10101"": 1, ""10110"": 3}","{""00000"": 824, ""01010"": 176}"
1680,"{""1110"": 103, ""1100"": 410, ""0100"": 11, ""1000"": 354, ""1011"": 6, ""1010"": 74, ""0110"": 3, ""0101"": 4, ""1111"": 5, ""0011"": 5, ""0000"": 8, ""1101"": 4, ""1001"": 9, ""0001"": 1, ""0010"": 3}","{""1010"": 83, ""1100"": 411, ""1000"": 439, ""1110"": 67}"
3021,"{""00"": 398, ""01"": 416, ""11"": 93, ""10"": 93}","{""11"": 65, ""01"": 418, ""00"": 404, ""10"": 113}"
2066,"{""100"": 421, ""110"": 87, ""000"": 390, ""010"": 87, ""011"": 4, ""111"": 4, ""101"": 2, ""001"": 5}","{""000"": 418, ""100"": 443, ""110"": 74, ""010"": 65}"
2335,"{""01111"": 6, ""11010"": 59, ""01100"": 47, ""00110"": 26, ""10100"": 11, ""01000"": 51, ""11000"": 140, ""10110"": 45, ""10001"": 30, ""10000"": 102, ""00010"": 31, ""01010"": 52, ""10011"": 14, ""11110"": 68, ""01110"": 28, ""00011"": 7, ""10111"": 23, ""11101"": 6, ""00001"": 18, ""11100"": 15, ""00111"": 11, ""01101"": 15, ""01011"": 12, ""11001"": 30, ""00000"": 37, ""01001"": 7, ""11011"": 14, ""00100"": 39, ""11111"": 12, ""10101"": 5, ""10010"": 30, ""00101"": 9}","{""00001"": 8, ""11000"": 141, ""01000"": 90, ""00000"": 66, ""11010"": 41, ""00110"": 31, ""00010"": 49, ""00100"": 38, ""10000"": 104, ""00111"": 6, ""11110"": 74, ""10001"": 9, ""10110"": 54, ""01100"": 36, ""01010"": 71, ""10010"": 30, ""01110"": 39, ""01001"": 9, ""10011"": 5, ""11111"": 13, ""00011"": 11, ""10100"": 11, ""11100"": 8, ""01101"": 7, ""11001"": 18, ""00101"": 5, ""11011"": 7, ""10111"": 9, ""01111"": 4, ""01011"": 3, ""10101"": 2, ""11101"": 1}"
2753,"{""0100"": 17, ""0000"": 673, ""1000"": 43, ""1101"": 4, ""0001"": 177, ""0010"": 24, ""1010"": 10, ""1111"": 5, ""1110"": 7, ""0111"": 4, ""1100"": 8, ""1001"": 13, ""0110"": 4, ""0101"": 6, ""0011"": 4, ""1011"": 1}","{""0000"": 847, ""0001"": 153}"
3786,"{""00"": 284, ""10"": 214, ""11"": 304, ""01"": 198}","{""10"": 177, ""11"": 335, ""00"": 300, ""01"": 188}"
2884,"{""000"": 432, ""010"": 517, ""001"": 5, ""100"": 9, ""110"": 14, ""111"": 5, ""011"": 8, ""101"": 10}","{""000"": 463, ""010"": 535, ""001"": 1, ""011"": 1}"
1352,"{""101"": 460, ""010"": 427, ""111"": 38, ""110"": 25, ""000"": 15, ""011"": 12, ""001"": 10, ""100"": 13}","{""010"": 465, ""101"": 477, ""111"": 25, ""110"": 33}"
0,"{""00"": 967, ""01"": 19, ""11"": 9, ""10"": 5}","{""00"": 993, ""01"": 7}"
1673,"{""0000"": 86, ""0010"": 388, ""1010"": 360, ""0001"": 6, ""1000"": 106, ""0011"": 8, ""1011"": 11, ""0100"": 5, ""1101"": 4, ""0101"": 4, ""0110"": 4, ""1111"": 7, ""1001"": 5, ""1110"": 4, ""1100"": 1, ""0111"": 1}","{""0010"": 377, ""1010"": 428, ""0000"": 92, ""1000"": 103}"
