circuit_index,noisy_counts,ideal_counts
2510,"{""1000"": 23, ""0000"": 615, ""1010"": 3, ""1001"": 13, ""0001"": 207, ""0100"": 27, ""1101"": 11, ""0101"": 11, ""0010"": 35, ""1100"": 10, ""0110"": 9, ""1110"": 9, ""0011"": 10, ""1011"": 6, ""1111"": 5, ""0111"": 6}","{""0001"": 241, ""0000"": 759}"
2511,"{""0101"": 61, ""1010"": 8, ""0001"": 445, ""1001"": 352, ""1011"": 7, ""0011"": 9, ""0000"": 23, ""1101"": 47, ""1000"": 24, ""0110"": 7, ""0010"": 5, ""0100"": 4, ""1110"": 3, ""0111"": 4, ""1100"": 1}","{""1001"": 367, ""0001"": 530, ""0101"": 59, ""1101"": 44}"
2512,"{""110"": 141, ""100"": 244, ""111"": 197, ""101"": 379, ""000"": 11, ""011"": 8, ""010"": 7, ""001"": 13}","{""100"": 286, ""111"": 165, ""101"": 347, ""110"": 159, ""001"": 16, ""000"": 12, ""010"": 5, ""011"": 10}"
2513,"{""00000"": 159, ""01100"": 52, ""10010"": 20, ""00100"": 121, ""10101"": 6, ""10100"": 25, ""11100"": 21, ""01010"": 50, ""01000"": 57, ""00010"": 160, ""00110"": 45, ""00101"": 5, ""10110"": 136, ""01110"": 19, ""00111"": 3, ""11110"": 33, ""11111"": 2, ""01001"": 5, ""11010"": 11, ""00011"": 11, ""10000"": 17, ""11000"": 12, ""01111"": 2, ""00001"": 11, ""10111"": 2, ""01101"": 5, ""11101"": 1, ""10001"": 1, ""01011"": 4, ""10011"": 3, ""11011"": 1}","{""00100"": 191, ""10110"": 197, ""01000"": 51, ""00000"": 197, ""11100"": 22, ""00010"": 199, ""01100"": 57, ""01010"": 56, ""11110"": 30}"
2514,"{""0010"": 77, ""1011"": 21, ""1100"": 8, ""0011"": 314, ""0000"": 99, ""1110"": 7, ""0001"": 360, ""0111"": 22, ""1001"": 18, ""1010"": 7, ""0110"": 6, ""0101"": 24, ""1101"": 13, ""1000"": 4, ""1111"": 10, ""0100"": 10}","{""0000"": 81, ""0011"": 408, ""0001"": 448, ""0010"": 63}"
2515,"{""11"": 470, ""01"": 186, ""10"": 247, ""00"": 97}","{""10"": 236, ""11"": 518, ""01"": 164, ""00"": 82}"
2516,"{""00"": 944, ""01"": 43, ""10"": 10, ""11"": 3}","{""00"": 1000}"
2517,"{""00"": 867, ""10"": 115, ""01"": 14, ""11"": 4}","{""00"": 888, ""10"": 112}"
2518,"{""00101"": 179, ""10100"": 14, ""00000"": 16, ""10001"": 151, ""10000"": 156, ""11110"": 6, ""01101"": 43, ""00100"": 156, ""11011"": 54, ""11000"": 8, ""11010"": 51, ""01100"": 57, ""11111"": 4, ""10101"": 17, ""01111"": 4, ""10010"": 14, ""00111"": 12, ""01000"": 6, ""10111"": 1, ""00001"": 13, ""11001"": 7, ""10011"": 10, ""00110"": 7, ""01110"": 6, ""00010"": 3, ""01001"": 3, ""11100"": 2}","{""11010"": 57, ""10001"": 203, ""00100"": 172, ""01101"": 60, ""10000"": 187, ""01100"": 53, ""11011"": 69, ""00101"": 184, ""10011"": 3, ""00111"": 5, ""11001"": 1, ""10010"": 2, ""00110"": 2, ""01111"": 2}"
2519,"{""00"": 277, ""10"": 436, ""01"": 130, ""11"": 157}","{""00"": 277, ""10"": 441, ""11"": 165, ""01"": 117}"
2520,"{""00"": 817, ""10"": 105, ""01"": 69, ""11"": 9}","{""00"": 831, ""10"": 123, ""11"": 5, ""01"": 41}"
2521,"{""001"": 206, ""101"": 18, ""000"": 633, ""110"": 16, ""100"": 53, ""010"": 39, ""011"": 15, ""111"": 20}","{""000"": 663, ""100"": 71, ""110"": 10, ""101"": 13, ""001"": 207, ""010"": 21, ""011"": 3, ""111"": 12}"
2522,"{""00000"": 25, ""10001"": 487, ""01001"": 12, ""00001"": 138, ""10111"": 7, ""10110"": 26, ""00010"": 7, ""10100"": 19, ""00101"": 24, ""11110"": 4, ""11001"": 28, ""10011"": 31, ""10010"": 10, ""10101"": 52, ""10000"": 53, ""11101"": 7, ""01100"": 1, ""11011"": 4, ""00100"": 10, ""00011"": 24, ""00111"": 9, ""01101"": 4, ""11100"": 3, ""01000"": 3, ""01011"": 2, ""11111"": 1, ""01010"": 2, ""11000"": 4, ""11010"": 2, ""00110"": 1}","{""10001"": 810, ""00001"": 190}"
2523,"{""00100"": 74, ""00011"": 68, ""00111"": 35, ""11111"": 24, ""11100"": 10, ""00001"": 90, ""00101"": 71, ""10001"": 19, ""10011"": 41, ""00000"": 85, ""10101"": 70, ""10100"": 93, ""00110"": 29, ""11101"": 21, ""11011"": 10, ""01011"": 8, ""01111"": 3, ""01010"": 20, ""10111"": 25, ""00010"": 72, ""01000"": 9, ""11000"": 12, ""10000"": 25, ""10110"": 25, ""01101"": 7, ""11001"": 7, ""11110"": 8, ""10010"": 17, ""01001"": 8, ""11010"": 6, ""01100"": 4, ""01110"": 4}","{""00011"": 90, ""11011"": 14, ""00000"": 108, ""11111"": 14, ""10110"": 28, ""00010"": 94, ""10011"": 14, ""10111"": 29, ""00100"": 74, ""00111"": 26, ""00101"": 82, ""00001"": 105, ""00110"": 30, ""10101"": 81, ""11001"": 18, ""10001"": 15, ""10010"": 13, ""10100"": 77, ""11110"": 5, ""10000"": 17, ""01110"": 2, ""01001"": 4, ""01010"": 13, ""01000"": 10, ""11010"": 3, ""11101"": 14, ""11100"": 6, ""01011"": 4, ""01101"": 1, ""01111"": 3, ""11000"": 6}"
2524,"{""00"": 677, ""01"": 117, ""10"": 109, ""11"": 97}","{""10"": 69, ""01"": 113, ""00"": 754, ""11"": 64}"
2525,"{""00101"": 158, ""01100"": 9, ""10000"": 25, ""00001"": 125, ""01000"": 22, ""00000"": 187, ""00100"": 100, ""00110"": 92, ""00011"": 49, ""11001"": 10, ""10001"": 14, ""00010"": 15, ""11000"": 14, ""10101"": 13, ""10011"": 16, ""01110"": 9, ""11100"": 9, ""00111"": 29, ""01111"": 8, ""10010"": 12, ""10111"": 7, ""01101"": 12, ""11011"": 6, ""11010"": 3, ""10110"": 10, ""11111"": 5, ""11101"": 10, ""01010"": 6, ""10100"": 9, ""01001"": 8, ""01011"": 5, ""11110"": 3}","{""00101"": 203, ""00100"": 124, ""10010"": 16, ""00011"": 74, ""00001"": 149, ""00000"": 242, ""00111"": 23, ""10011"": 6, ""10100"": 8, ""10001"": 10, ""00110"": 130, ""10110"": 3, ""10111"": 10, ""10101"": 2}"
2526,"{""001"": 725, ""000"": 161, ""100"": 17, ""101"": 32, ""011"": 28, ""111"": 11, ""010"": 19, ""110"": 7}","{""001"": 863, ""000"": 137}"
2527,"{""101"": 209, ""001"": 230, ""000"": 241, ""100"": 236, ""010"": 31, ""011"": 17, ""110"": 22, ""111"": 14}","{""000"": 264, ""101"": 247, ""100"": 249, ""001"": 240}"
2528,"{""0010"": 470, ""1010"": 181, ""1000"": 30, ""0000"": 46, ""1110"": 33, ""0101"": 18, ""0110"": 71, ""0100"": 15, ""0111"": 12, ""0011"": 40, ""1001"": 10, ""0001"": 15, ""1111"": 14, ""1011"": 30, ""1100"": 9, ""1101"": 6}","{""0010"": 759, ""1010"": 241}"
2529,"{""100"": 232, ""000"": 275, ""010"": 203, ""001"": 101, ""101"": 77, ""011"": 52, ""111"": 24, ""110"": 36}","{""000"": 295, ""100"": 228, ""001"": 83, ""011"": 66, ""110"": 46, ""101"": 57, ""010"": 215, ""111"": 10}"
2530,"{""0001"": 357, ""0000"": 365, ""0011"": 14, ""1110"": 62, ""1011"": 14, ""0110"": 14, ""1111"": 50, ""0111"": 11, ""1100"": 8, ""1000"": 11, ""1001"": 12, ""0101"": 15, ""0100"": 15, ""1101"": 6, ""1010"": 33, ""0010"": 13}","{""0000"": 383, ""1001"": 5, ""1010"": 25, ""0001"": 435, ""1111"": 51, ""1110"": 62, ""1011"": 33, ""0111"": 5, ""0110"": 1}"
2531,"{""10"": 471, ""11"": 257, ""01"": 257, ""00"": 15}","{""11"": 274, ""10"": 492, ""01"": 234}"
2532,"{""0100"": 362, ""1101"": 12, ""0110"": 424, ""1111"": 17, ""1000"": 14, ""1110"": 28, ""0101"": 23, ""1010"": 8, ""0001"": 5, ""1100"": 49, ""0111"": 12, ""0000"": 19, ""0010"": 24, ""1001"": 1, ""0011"": 2}","{""0110"": 487, ""0100"": 511, ""1110"": 2}"
2533,"{""1111"": 149, ""0110"": 459, ""0000"": 6, ""0111"": 186, ""1101"": 25, ""0100"": 61, ""1011"": 14, ""1110"": 18, ""0010"": 27, ""0101"": 19, ""1001"": 5, ""0011"": 15, ""1000"": 3, ""1100"": 9, ""1010"": 3, ""0001"": 1}","{""1111"": 207, ""0110"": 512, ""0111"": 187, ""0100"": 55, ""1101"": 19, ""0011"": 1, ""0000"": 1, ""0101"": 15, ""1011"": 1, ""0010"": 2}"
2534,"{""00"": 499, ""10"": 436, ""01"": 62, ""11"": 3}","{""10"": 423, ""00"": 517, ""01"": 60}"
2535,"{""0100"": 383, ""1000"": 41, ""0000"": 351, ""0001"": 21, ""0010"": 43, ""0111"": 14, ""0011"": 11, ""0101"": 27, ""0110"": 25, ""1100"": 37, ""1101"": 8, ""1001"": 15, ""1011"": 3, ""1110"": 3, ""1111"": 8, ""1010"": 10}","{""0000"": 512, ""0100"": 484, ""1010"": 2, ""1111"": 1, ""1011"": 1}"
2536,"{""000"": 840, ""111"": 14, ""100"": 47, ""001"": 23, ""011"": 16, ""101"": 15, ""110"": 18, ""010"": 27}","{""000"": 1000}"
2537,"{""01"": 611, ""11"": 362, ""00"": 14, ""10"": 13}","{""01"": 595, ""11"": 398, ""10"": 7}"
2538,"{""00010"": 79, ""00000"": 80, ""01000"": 310, ""01010"": 297, ""10000"": 9, ""01110"": 34, ""11110"": 3, ""00110"": 12, ""10010"": 13, ""01100"": 24, ""11010"": 30, ""11000"": 22, ""11001"": 8, ""01111"": 5, ""01011"": 12, ""01001"": 15, ""00100"": 6, ""11011"": 11, ""10001"": 3, ""11100"": 2, ""11101"": 1, ""00011"": 8, ""01101"": 5, ""11111"": 2, ""00111"": 3, ""00001"": 3, ""10110"": 1, ""10011"": 2}","{""01010"": 400, ""00000"": 79, ""01000"": 439, ""00010"": 82}"
2539,"{""0011"": 621, ""1111"": 19, ""0111"": 50, ""0101"": 18, ""0001"": 63, ""1101"": 9, ""0010"": 90, ""1011"": 39, ""0000"": 20, ""1001"": 16, ""0100"": 3, ""1000"": 8, ""1100"": 4, ""1010"": 9, ""0110"": 15, ""1110"": 16}","{""0011"": 942, ""0010"": 58}"
2540,"{""000"": 721, ""010"": 163, ""101"": 11, ""100"": 51, ""110"": 21, ""111"": 6, ""001"": 20, ""011"": 7}","{""000"": 835, ""010"": 165}"
2541,"{""01000"": 21, ""11010"": 29, ""00000"": 151, ""00010"": 444, ""00100"": 40, ""00001"": 13, ""01010"": 70, ""00011"": 38, ""10010"": 36, ""10100"": 6, ""10011"": 22, ""00110"": 40, ""11011"": 4, ""10000"": 14, ""01100"": 5, ""01011"": 9, ""10110"": 4, ""11000"": 5, ""11100"": 6, ""01110"": 11, ""10111"": 4, ""11111"": 6, ""11001"": 2, ""00111"": 5, ""10001"": 3, ""00101"": 4, ""11110"": 3, ""01001"": 1, ""10101"": 1, ""11101"": 2, ""01101"": 1}","{""00000"": 211, ""00010"": 698, ""00100"": 61, ""00110"": 30}"
2542,"{""00"": 983, ""10"": 9, ""01"": 7, ""11"": 1}","{""00"": 1000}"
2543,"{""11"": 29, ""10"": 10, ""00"": 500, ""01"": 461}","{""01"": 460, ""00"": 519, ""11"": 21}"
2544,"{""01"": 501, ""11"": 122, ""00"": 284, ""10"": 93}","{""01"": 500, ""11"": 114, ""00"": 299, ""10"": 87}"
2545,"{""001"": 455, ""000"": 462, ""011"": 19, ""100"": 18, ""101"": 21, ""111"": 6, ""010"": 13, ""110"": 6}","{""000"": 538, ""001"": 462}"
2546,"{""10111"": 1, ""11001"": 5, ""00000"": 683, ""00100"": 21, ""11000"": 21, ""10000"": 38, ""00010"": 52, ""00011"": 14, ""00001"": 49, ""01001"": 10, ""10010"": 12, ""01000"": 31, ""11100"": 7, ""00110"": 7, ""11111"": 2, ""01010"": 11, ""10100"": 4, ""11011"": 6, ""00101"": 2, ""10001"": 10, ""00111"": 1, ""01110"": 5, ""01011"": 3, ""01100"": 3, ""01111"": 1, ""11101"": 1}","{""00000"": 1000}"
2547,"{""01"": 382, ""11"": 585, ""10"": 17, ""00"": 16}","{""11"": 601, ""01"": 370, ""10"": 15, ""00"": 14}"
2548,"{""000"": 479, ""001"": 458, ""110"": 2, ""011"": 8, ""010"": 10, ""101"": 22, ""100"": 21}","{""000"": 471, ""001"": 490, ""100"": 20, ""101"": 19}"
2549,"{""001"": 747, ""011"": 53, ""100"": 28, ""101"": 55, ""000"": 37, ""110"": 26, ""010"": 27, ""111"": 27}","{""001"": 1000}"
2550,"{""10011"": 4, ""00010"": 8, ""10010"": 10, ""01100"": 23, ""11000"": 520, ""10001"": 16, ""11001"": 96, ""01000"": 77, ""00000"": 31, ""00011"": 1, ""11100"": 30, ""11111"": 13, ""01001"": 17, ""00100"": 5, ""11010"": 38, ""01011"": 5, ""01010"": 10, ""10000"": 48, ""11101"": 9, ""01101"": 4, ""10101"": 4, ""10100"": 7, ""11011"": 7, ""11110"": 10, ""01110"": 3, ""10110"": 1, ""00110"": 1, ""01111"": 1, ""10111"": 1}","{""00000"": 26, ""11001"": 131, ""11000"": 843}"
2551,"{""11"": 946, ""10"": 24, ""01"": 23, ""00"": 7}","{""11"": 968, ""00"": 9, ""01"": 4, ""10"": 19}"
2552,"{""11"": 240, ""01"": 161, ""10"": 250, ""00"": 349}","{""10"": 271, ""11"": 262, ""01"": 138, ""00"": 329}"
2553,"{""0010"": 335, ""0000"": 334, ""0110"": 33, ""0100"": 23, ""1100"": 15, ""0101"": 14, ""1110"": 16, ""0001"": 38, ""1011"": 36, ""1000"": 30, ""1111"": 7, ""1001"": 49, ""1010"": 25, ""0011"": 31, ""0111"": 10, ""1101"": 4}","{""1011"": 39, ""0010"": 443, ""0000"": 479, ""1001"": 39}"
2554,"{""00"": 219, ""11"": 298, ""01"": 273, ""10"": 210}","{""11"": 269, ""01"": 280, ""00"": 228, ""10"": 223}"
2555,"{""00110"": 128, ""10110"": 51, ""00111"": 156, ""00011"": 72, ""10010"": 111, ""00010"": 56, ""10011"": 148, ""01010"": 7, ""11011"": 28, ""10111"": 23, ""11110"": 14, ""01110"": 22, ""11001"": 2, ""11111"": 88, ""01111"": 26, ""01011"": 11, ""11000"": 2, ""11010"": 18, ""00100"": 5, ""10001"": 10, ""11101"": 2, ""00101"": 7, ""10100"": 1, ""00000"": 1, ""00001"": 3, ""10000"": 5, ""01000"": 1, ""01100"": 1, ""01101"": 1}","{""10010"": 111, ""00010"": 35, ""01011"": 7, ""10011"": 163, ""01010"": 7, ""00111"": 184, ""01110"": 17, ""01111"": 27, ""00110"": 150, ""11010"": 15, ""00011"": 84, ""11111"": 95, ""11011"": 24, ""10110"": 56, ""10111"": 15, ""00100"": 1, ""00101"": 1, ""11110"": 3, ""00000"": 2, ""10001"": 2, ""01100"": 1}"
2556,"{""100"": 631, ""000"": 201, ""111"": 23, ""011"": 8, ""010"": 18, ""110"": 40, ""001"": 31, ""101"": 48}","{""100"": 791, ""000"": 209}"
2557,"{""01000"": 127, ""00000"": 590, ""01001"": 13, ""10000"": 13, ""01010"": 12, ""01100"": 17, ""00011"": 14, ""00100"": 41, ""00010"": 31, ""00001"": 40, ""11001"": 9, ""10110"": 1, ""11010"": 11, ""10010"": 5, ""01011"": 5, ""11000"": 24, ""10001"": 1, ""10111"": 1, ""00101"": 4, ""00110"": 12, ""11011"": 3, ""01110"": 5, ""11110"": 8, ""10101"": 2, ""11100"": 2, ""10100"": 4, ""11111"": 1, ""00111"": 1, ""11101"": 1, ""10011"": 1, ""01101"": 1}","{""00000"": 867, ""01000"": 133}"
2558,"{""00"": 207, ""11"": 307, ""10"": 368, ""01"": 118}","{""11"": 311, ""00"": 227, ""01"": 91, ""10"": 371}"
2559,"{""000"": 838, ""110"": 43, ""100"": 26, ""001"": 25, ""011"": 20, ""101"": 13, ""111"": 8, ""010"": 27}","{""000"": 951, ""110"": 48, ""001"": 1}"
2560,"{""00110"": 24, ""11000"": 14, ""01001"": 115, ""11001"": 28, ""00000"": 420, ""00100"": 47, ""00011"": 5, ""00010"": 26, ""01100"": 11, ""00001"": 14, ""10001"": 15, ""10000"": 104, ""10110"": 8, ""01000"": 45, ""11010"": 5, ""10100"": 13, ""11111"": 7, ""01101"": 16, ""01011"": 11, ""01111"": 6, ""11100"": 4, ""10010"": 18, ""00101"": 5, ""11101"": 10, ""11110"": 3, ""11011"": 7, ""00111"": 2, ""01010"": 5, ""10011"": 6, ""10111"": 3, ""10101"": 1, ""01110"": 2}","{""00000"": 802, ""10000"": 56, ""01001"": 142}"
2561,"{""11"": 486, ""10"": 71, ""01"": 383, ""00"": 60}","{""01"": 398, ""11"": 474, ""00"": 63, ""10"": 65}"
2562,"{""10"": 301, ""00"": 306, ""01"": 387, ""11"": 6}","{""01"": 407, ""10"": 286, ""00"": 300, ""11"": 7}"
2563,"{""01"": 339, ""11"": 527, ""00"": 59, ""10"": 75}","{""11"": 573, ""01"": 314, ""00"": 61, ""10"": 52}"
2564,"{""1100"": 11, ""0011"": 187, ""0100"": 193, ""0000"": 232, ""0101"": 21, ""1010"": 8, ""0001"": 223, ""0010"": 41, ""1001"": 16, ""0110"": 17, ""1111"": 2, ""1000"": 17, ""0111"": 19, ""1011"": 11, ""1110"": 1, ""1101"": 1}","{""0100"": 229, ""0001"": 276, ""0011"": 199, ""0000"": 296}"
2565,"{""0100"": 131, ""1101"": 5, ""1011"": 32, ""1010"": 44, ""0001"": 91, ""0101"": 76, ""1110"": 30, ""1000"": 275, ""0000"": 139, ""1001"": 125, ""0110"": 5, ""0010"": 17, ""0111"": 3, ""0011"": 10, ""1100"": 9, ""1111"": 8}","{""0100"": 119, ""0001"": 86, ""1001"": 165, ""1010"": 46, ""1000"": 258, ""0000"": 174, ""1110"": 21, ""0101"": 62, ""0010"": 25, ""0011"": 13, ""1011"": 20, ""1111"": 10, ""1100"": 1}"
2566,"{""0000"": 385, ""1101"": 17, ""1001"": 26, ""0001"": 379, ""0010"": 40, ""0011"": 29, ""1111"": 2, ""0101"": 25, ""1000"": 20, ""0100"": 22, ""0111"": 8, ""1100"": 11, ""1110"": 7, ""0110"": 11, ""1011"": 8, ""1010"": 10}","{""0001"": 484, ""0000"": 516}"
2567,"{""101"": 410, ""001"": 400, ""110"": 12, ""100"": 70, ""000"": 63, ""111"": 17, ""010"": 10, ""011"": 18}","{""101"": 451, ""001"": 450, ""100"": 55, ""000"": 44}"
2568,"{""00000"": 193, ""11010"": 126, ""11111"": 11, ""00111"": 12, ""00101"": 4, ""10100"": 47, ""10101"": 6, ""00110"": 153, ""11110"": 28, ""01110"": 52, ""01000"": 67, ""10000"": 114, ""11000"": 15, ""10001"": 22, ""00010"": 28, ""00011"": 6, ""11011"": 24, ""10110"": 6, ""00001"": 11, ""10010"": 18, ""01111"": 3, ""10111"": 1, ""01001"": 5, ""10011"": 4, ""00100"": 17, ""01010"": 8, ""11100"": 5, ""01100"": 6, ""11001"": 3, ""01011"": 1, ""11101"": 3, ""01101"": 1}","{""00000"": 236, ""11010"": 142, ""01000"": 63, ""10000"": 155, ""01110"": 58, ""11011"": 18, ""00110"": 201, ""11110"": 51, ""10100"": 56, ""10001"": 16, ""11111"": 3, ""10101"": 1}"
2569,"{""010"": 423, ""110"": 495, ""011"": 17, ""000"": 17, ""100"": 19, ""001"": 2, ""111"": 24, ""101"": 3}","{""110"": 555, ""010"": 445}"
2570,"{""001"": 480, ""111"": 458, ""101"": 31, ""011"": 17, ""110"": 9, ""000"": 3, ""100"": 2}","{""001"": 510, ""111"": 467, ""101"": 23}"
2571,"{""11"": 470, ""01"": 462, ""00"": 34, ""10"": 34}","{""01"": 494, ""11"": 470, ""00"": 17, ""10"": 19}"
2572,"{""00"": 458, ""11"": 461, ""01"": 40, ""10"": 41}","{""00"": 458, ""11"": 468, ""01"": 43, ""10"": 31}"
2573,"{""111"": 490, ""010"": 227, ""110"": 20, ""101"": 28, ""001"": 115, ""000"": 60, ""011"": 34, ""100"": 26}","{""010"": 286, ""111"": 579, ""001"": 98, ""000"": 37}"
2574,"{""10010"": 17, ""01100"": 95, ""11010"": 12, ""01000"": 79, ""00000"": 189, ""10000"": 180, ""11100"": 105, ""00010"": 14, ""11000"": 89, ""10100"": 19, ""10001"": 6, ""01010"": 16, ""11110"": 20, ""01101"": 12, ""11101"": 4, ""10111"": 9, ""10011"": 11, ""01111"": 3, ""00110"": 13, ""11011"": 8, ""01001"": 13, ""00001"": 10, ""00100"": 22, ""00011"": 8, ""01110"": 16, ""11111"": 5, ""10110"": 7, ""11001"": 2, ""10101"": 6, ""00101"": 5, ""01011"": 3, ""00111"": 2}","{""10000"": 279, ""11000"": 115, ""00000"": 256, ""01000"": 98, ""01100"": 139, ""11100"": 113}"
2575,"{""1000"": 26, ""0000"": 212, ""1001"": 61, ""0001"": 474, ""0010"": 20, ""1011"": 32, ""1101"": 25, ""0100"": 32, ""0011"": 21, ""0101"": 55, ""1100"": 8, ""1111"": 6, ""0110"": 11, ""0111"": 9, ""1010"": 6, ""1110"": 2}","{""0001"": 700, ""0000"": 300}"
2576,"{""000"": 843, ""110"": 13, ""001"": 29, ""010"": 62, ""101"": 14, ""111"": 8, ""100"": 25, ""011"": 6}","{""000"": 999, ""001"": 1}"
2577,"{""100"": 59, ""001"": 50, ""000"": 768, ""010"": 43, ""111"": 22, ""110"": 14, ""101"": 23, ""011"": 21}","{""000"": 1000}"
2578,"{""01011"": 130, ""00010"": 31, ""01001"": 14, ""01010"": 246, ""11010"": 284, ""00100"": 1, ""11011"": 122, ""11111"": 14, ""01000"": 33, ""10010"": 25, ""10111"": 5, ""11001"": 9, ""00110"": 4, ""01110"": 16, ""00011"": 9, ""11000"": 11, ""10011"": 15, ""11100"": 2, ""01111"": 11, ""10001"": 4, ""11110"": 7, ""10101"": 1, ""10110"": 2, ""10000"": 1, ""01100"": 1, ""00101"": 1, ""00001"": 1}","{""01010"": 334, ""01000"": 14, ""11010"": 336, ""01011"": 148, ""10011"": 4, ""00010"": 20, ""10010"": 11, ""11011"": 118, ""00011"": 6, ""01001"": 8, ""00000"": 1}"
2579,"{""00101"": 86, ""11101"": 10, ""01110"": 82, ""10001"": 92, ""10000"": 94, ""01101"": 92, ""00100"": 76, ""00111"": 73, ""10010"": 6, ""10100"": 5, ""00011"": 8, ""01100"": 88, ""11000"": 89, ""11001"": 85, ""01111"": 7, ""10101"": 8, ""10110"": 5, ""11011"": 5, ""11010"": 11, ""11111"": 1, ""00000"": 10, ""00001"": 10, ""10011"": 12, ""00110"": 6, ""11110"": 5, ""10111"": 6, ""01010"": 11, ""01000"": 8, ""01001"": 3, ""11100"": 4, ""01011"": 2}","{""01110"": 106, ""00101"": 97, ""00111"": 90, ""11000"": 102, ""01101"": 102, ""00100"": 114, ""11001"": 95, ""01100"": 95, ""10001"": 94, ""00000"": 2, ""01010"": 6, ""10000"": 85, ""11100"": 1, ""11101"": 3, ""10101"": 3, ""10100"": 2, ""00001"": 1, ""00011"": 2}"
