circuit_index,noisy_counts,ideal_counts
2081,"{""11011"": 8, ""00011"": 314, ""00000"": 10, ""11111"": 7, ""00111"": 358, ""01001"": 7, ""10101"": 8, ""10111"": 25, ""11110"": 6, ""00010"": 39, ""00110"": 37, ""00101"": 30, ""01101"": 5, ""01110"": 11, ""01011"": 13, ""00100"": 9, ""00001"": 36, ""11001"": 3, ""01000"": 6, ""10011"": 22, ""01111"": 11, ""11101"": 5, ""11010"": 6, ""01100"": 2, ""10110"": 7, ""01010"": 4, ""10010"": 4, ""10100"": 3, ""10001"": 2, ""11000"": 1, ""10000"": 1}","{""00111"": 490, ""00011"": 510}"
2082,"{""000"": 849, ""001"": 39, ""010"": 21, ""100"": 36, ""011"": 9, ""111"": 18, ""101"": 17, ""110"": 11}","{""000"": 1000}"
2083,"{""11"": 228, ""00"": 292, ""01"": 263, ""10"": 217}","{""00"": 282, ""01"": 282, ""10"": 220, ""11"": 216}"
2084,"{""00"": 360, ""01"": 257, ""10"": 228, ""11"": 155}","{""10"": 243, ""01"": 241, ""00"": 346, ""11"": 170}"
2085,"{""01"": 875, ""11"": 117, ""00"": 6, ""10"": 2}","{""01"": 887, ""11"": 113}"
2086,"{""01"": 942, ""00"": 46, ""10"": 6, ""11"": 6}","{""01"": 973, ""00"": 27}"
2087,"{""11"": 599, ""01"": 257, ""10"": 107, ""00"": 37}","{""11"": 612, ""01"": 238, ""10"": 114, ""00"": 36}"
2088,"{""11001"": 3, ""10001"": 4, ""00000"": 120, ""01000"": 664, ""00001"": 16, ""11000"": 35, ""01010"": 22, ""00010"": 13, ""01001"": 30, ""01110"": 22, ""10011"": 2, ""10000"": 13, ""10010"": 4, ""00110"": 8, ""00011"": 2, ""11010"": 13, ""01100"": 17, ""01011"": 4, ""00100"": 4, ""10110"": 1, ""11011"": 1, ""11100"": 2}","{""00000"": 77, ""01000"": 878, ""01110"": 37, ""00110"": 8}"
2089,"{""010"": 396, ""011"": 509, ""111"": 21, ""100"": 15, ""001"": 20, ""101"": 10, ""110"": 18, ""000"": 11}","{""011"": 591, ""010"": 409}"
2090,"{""110"": 765, ""111"": 195, ""100"": 12, ""010"": 14, ""101"": 6, ""001"": 5, ""000"": 1, ""011"": 2}","{""110"": 806, ""111"": 194}"
2091,"{""00"": 504, ""01"": 472, ""11"": 16, ""10"": 8}","{""01"": 490, ""00"": 510}"
2092,"{""101"": 81, ""111"": 163, ""010"": 230, ""011"": 251, ""110"": 168, ""000"": 15, ""001"": 89, ""100"": 3}","{""011"": 255, ""010"": 237, ""110"": 197, ""001"": 84, ""101"": 83, ""111"": 136, ""000"": 8}"
2093,"{""11"": 719, ""01"": 31, ""00"": 139, ""10"": 111}","{""11"": 726, ""00"": 151, ""10"": 107, ""01"": 16}"
2094,"{""000"": 847, ""010"": 37, ""101"": 7, ""100"": 24, ""001"": 63, ""011"": 15, ""111"": 3, ""110"": 4}","{""000"": 953, ""001"": 47}"
2095,"{""00111"": 517, ""00010"": 22, ""01100"": 7, ""00011"": 296, ""01110"": 4, ""01111"": 7, ""01001"": 2, ""00001"": 9, ""00000"": 3, ""00110"": 25, ""00101"": 18, ""10111"": 25, ""10110"": 1, ""11101"": 4, ""11100"": 13, ""10011"": 20, ""01101"": 4, ""01011"": 6, ""01010"": 6, ""11010"": 7, ""00100"": 1, ""10010"": 1, ""11011"": 1, ""10101"": 1}","{""00111"": 645, ""00110"": 3, ""00011"": 319, ""00010"": 5, ""11100"": 21, ""11010"": 6, ""11101"": 1}"
2096,"{""0000"": 626, ""1001"": 40, ""0001"": 33, ""0100"": 112, ""0101"": 19, ""1110"": 8, ""0010"": 40, ""0011"": 5, ""1000"": 27, ""0111"": 5, ""1010"": 34, ""1101"": 12, ""1111"": 9, ""1100"": 12, ""0110"": 11, ""1011"": 7}","{""0000"": 867, ""1010"": 48, ""0100"": 80, ""1111"": 5}"
2097,"{""01"": 677, ""11"": 144, ""10"": 156, ""00"": 23}","{""11"": 137, ""01"": 689, ""10"": 159, ""00"": 15}"
2098,"{""00111"": 177, ""10101"": 44, ""00110"": 168, ""10001"": 38, ""01010"": 15, ""00001"": 12, ""00010"": 149, ""01011"": 10, ""10000"": 43, ""00011"": 146, ""00101"": 11, ""10011"": 11, ""01111"": 13, ""10110"": 16, ""10100"": 40, ""11100"": 2, ""10111"": 17, ""10010"": 19, ""11011"": 6, ""11010"": 5, ""01110"": 11, ""00100"": 9, ""00000"": 14, ""11110"": 7, ""11001"": 3, ""01000"": 1, ""11111"": 7, ""11101"": 2, ""11000"": 3, ""01001"": 1}","{""10101"": 57, ""10000"": 61, ""00111"": 206, ""00010"": 200, ""00011"": 195, ""00110"": 174, ""10001"": 51, ""10100"": 56}"
2099,"{""00000"": 351, ""00010"": 40, ""10011"": 2, ""01110"": 23, ""10100"": 16, ""00100"": 182, ""00110"": 197, ""10010"": 12, ""00111"": 11, ""01000"": 33, ""10000"": 24, ""11110"": 8, ""01010"": 12, ""10001"": 3, ""00101"": 11, ""00001"": 23, ""01101"": 2, ""10110"": 12, ""01100"": 12, ""11001"": 3, ""10111"": 2, ""01011"": 1, ""11011"": 3, ""01001"": 8, ""00011"": 3, ""01111"": 2, ""11000"": 2, ""11100"": 1, ""11010"": 1}","{""00000"": 509, ""00100"": 258, ""00110"": 233}"
2100,"{""01"": 896, ""00"": 45, ""11"": 55, ""10"": 4}","{""01"": 925, ""00"": 30, ""10"": 4, ""11"": 41}"
2101,"{""10"": 87, ""01"": 447, ""00"": 409, ""11"": 57}","{""00"": 417, ""11"": 50, ""01"": 431, ""10"": 102}"
2102,"{""00011"": 292, ""10000"": 12, ""00001"": 40, ""01001"": 3, ""00110"": 26, ""10011"": 29, ""00010"": 348, ""00000"": 52, ""01011"": 18, ""10111"": 5, ""01110"": 5, ""10101"": 5, ""10001"": 11, ""11110"": 13, ""01111"": 7, ""11000"": 5, ""01010"": 19, ""10010"": 30, ""01000"": 7, ""10110"": 7, ""11011"": 6, ""10100"": 6, ""11001"": 5, ""00100"": 7, ""11010"": 6, ""01100"": 2, ""11111"": 6, ""00101"": 7, ""00111"": 11, ""11101"": 7, ""11100"": 2, ""01101"": 1}","{""00011"": 461, ""00001"": 27, ""00000"": 16, ""00010"": 496}"
2103,"{""10"": 471, ""01"": 489, ""11"": 27, ""00"": 13}","{""01"": 509, ""10"": 491}"
2104,"{""01"": 324, ""10"": 504, ""11"": 16, ""00"": 156}","{""01"": 358, ""10"": 493, ""00"": 146, ""11"": 3}"
2105,"{""0000"": 200, ""0011"": 274, ""1001"": 13, ""0001"": 260, ""0110"": 17, ""1011"": 11, ""0010"": 152, ""0101"": 18, ""1100"": 3, ""0100"": 10, ""1101"": 6, ""0111"": 11, ""1111"": 1, ""1000"": 14, ""1010"": 9, ""1110"": 1}","{""0010"": 211, ""0011"": 350, ""0001"": 275, ""0000"": 164}"
2106,"{""1000"": 207, ""0000"": 524, ""1010"": 18, ""0001"": 34, ""0100"": 72, ""1100"": 41, ""0010"": 38, ""1110"": 10, ""0110"": 16, ""1111"": 4, ""1001"": 12, ""1011"": 7, ""1101"": 4, ""0101"": 7, ""0011"": 6}","{""1000"": 290, ""0000"": 710}"
2107,"{""00"": 693, ""11"": 248, ""10"": 41, ""01"": 18}","{""00"": 736, ""11"": 264}"
2108,"{""00001"": 126, ""00111"": 106, ""10111"": 97, ""00110"": 9, ""11110"": 2, ""10101"": 110, ""10001"": 99, ""10011"": 96, ""00101"": 120, ""10010"": 9, ""01111"": 11, ""10000"": 10, ""00000"": 9, ""00010"": 4, ""00100"": 11, ""10100"": 7, ""00011"": 108, ""01101"": 7, ""01001"": 9, ""11001"": 4, ""11111"": 11, ""10110"": 13, ""01011"": 7, ""11011"": 4, ""11101"": 4, ""11000"": 1, ""01110"": 1, ""01010"": 1, ""11010"": 2, ""01100"": 1, ""01000"": 1}","{""10101"": 126, ""10011"": 138, ""10111"": 139, ""00111"": 108, ""00011"": 132, ""00001"": 135, ""00101"": 114, ""10001"": 106, ""00010"": 1, ""10010"": 1}"
2109,"{""010"": 863, ""000"": 109, ""110"": 14, ""011"": 9, ""111"": 2, ""100"": 3}","{""010"": 863, ""000"": 137}"
2110,"{""10"": 351, ""00"": 368, ""01"": 220, ""11"": 61}","{""01"": 212, ""00"": 383, ""10"": 332, ""11"": 73}"
2111,"{""10"": 611, ""11"": 379, ""01"": 6, ""00"": 4}","{""10"": 605, ""11"": 394, ""01"": 1}"
2112,"{""011"": 240, ""000"": 103, ""101"": 194, ""001"": 49, ""110"": 198, ""111"": 80, ""100"": 91, ""010"": 45}","{""100"": 91, ""101"": 219, ""001"": 43, ""110"": 218, ""011"": 241, ""111"": 71, ""010"": 23, ""000"": 94}"
2113,"{""010"": 2, ""001"": 200, ""111"": 459, ""100"": 277, ""011"": 16, ""110"": 22, ""101"": 16, ""000"": 8}","{""001"": 203, ""111"": 513, ""100"": 284}"
2114,"{""000"": 800, ""011"": 17, ""010"": 30, ""001"": 94, ""101"": 26, ""100"": 28, ""110"": 5}","{""000"": 934, ""001"": 66}"
2115,"{""1011"": 226, ""0011"": 201, ""1111"": 232, ""0000"": 15, ""0001"": 48, ""1010"": 79, ""1001"": 24, ""1110"": 70, ""0010"": 68, ""1100"": 5, ""1000"": 6, ""1101"": 12, ""0101"": 4, ""0111"": 7, ""0110"": 3}","{""0011"": 227, ""1110"": 57, ""0010"": 55, ""1011"": 276, ""1001"": 8, ""1010"": 76, ""1111"": 242, ""0000"": 16, ""0001"": 28, ""1000"": 5, ""1100"": 1, ""1101"": 9}"
2116,"{""0000"": 209, ""1001"": 169, ""0010"": 190, ""1011"": 148, ""1111"": 85, ""0110"": 46, ""1101"": 35, ""0100"": 36, ""1110"": 6, ""0011"": 17, ""0111"": 8, ""1010"": 20, ""1100"": 7, ""0001"": 9, ""1000"": 8, ""0101"": 7}","{""1001"": 237, ""0000"": 211, ""1101"": 15, ""0100"": 16, ""0010"": 246, ""1011"": 192, ""0110"": 11, ""1111"": 72}"
2117,"{""0111"": 127, ""1011"": 9, ""0010"": 100, ""1100"": 26, ""0000"": 50, ""1000"": 42, ""1001"": 169, ""1101"": 8, ""0100"": 11, ""0011"": 232, ""0001"": 119, ""0110"": 29, ""0101"": 70, ""1110"": 3, ""1010"": 1, ""1111"": 4}","{""0111"": 137, ""0010"": 97, ""0011"": 242, ""0001"": 133, ""1001"": 176, ""0110"": 16, ""0000"": 50, ""0101"": 69, ""1100"": 27, ""1000"": 40, ""0100"": 10, ""1101"": 3}"
2118,"{""01111"": 173, ""00011"": 41, ""01000"": 52, ""01101"": 135, ""01011"": 153, ""01110"": 51, ""00101"": 25, ""01010"": 52, ""00110"": 20, ""00111"": 35, ""00000"": 11, ""01001"": 116, ""00001"": 42, ""01100"": 43, ""00100"": 17, ""11111"": 4, ""10011"": 2, ""00010"": 13, ""11011"": 4, ""11001"": 3, ""10001"": 3, ""10000"": 1, ""11101"": 2, ""10111"": 1, ""11110"": 1}","{""01101"": 125, ""01100"": 48, ""00111"": 47, ""01111"": 171, ""00001"": 37, ""01010"": 55, ""01001"": 119, ""01011"": 173, ""00100"": 14, ""01000"": 44, ""00101"": 34, ""00010"": 13, ""01110"": 56, ""00011"": 42, ""00110"": 13, ""00000"": 9}"
2119,"{""00"": 943, ""10"": 41, ""11"": 5, ""01"": 11}","{""00"": 1000}"
2120,"{""1110"": 8, ""1010"": 70, ""0011"": 74, ""1100"": 65, ""0100"": 222, ""0000"": 73, ""0010"": 236, ""0110"": 34, ""1000"": 23, ""0111"": 15, ""0101"": 85, ""0001"": 26, ""1101"": 27, ""1011"": 29, ""1001"": 13}","{""0100"": 243, ""0000"": 66, ""1011"": 22, ""0010"": 226, ""1010"": 86, ""0110"": 46, ""1100"": 97, ""0101"": 57, ""0111"": 11, ""1101"": 27, ""0001"": 19, ""1000"": 16, ""0011"": 65, ""1110"": 9, ""1001"": 9, ""1111"": 1}"
2121,"{""01000"": 142, ""00000"": 490, ""10000"": 19, ""00001"": 31, ""11000"": 141, ""00011"": 15, ""01100"": 12, ""01101"": 1, ""00010"": 37, ""10001"": 3, ""01011"": 4, ""00101"": 9, ""00100"": 24, ""01110"": 2, ""00110"": 6, ""11011"": 4, ""01001"": 6, ""11010"": 11, ""11001"": 14, ""01010"": 9, ""11101"": 4, ""01111"": 1, ""11100"": 6, ""00111"": 2, ""11110"": 2, ""10100"": 2, ""10010"": 3}","{""01000"": 176, ""00000"": 657, ""11000"": 167}"
2122,"{""00100"": 326, ""01000"": 22, ""00000"": 351, ""00101"": 21, ""11100"": 8, ""00010"": 28, ""00110"": 38, ""10110"": 7, ""01001"": 17, ""10100"": 15, ""00001"": 29, ""01011"": 3, ""01100"": 29, ""11000"": 10, ""11101"": 8, ""10101"": 10, ""10000"": 19, ""00111"": 14, ""11010"": 4, ""00011"": 7, ""01101"": 8, ""01111"": 2, ""10010"": 3, ""01110"": 3, ""11110"": 4, ""01010"": 3, ""11001"": 4, ""10111"": 3, ""10001"": 3, ""11011"": 1}","{""00000"": 458, ""00100"": 491, ""01100"": 23, ""01001"": 28}"
2123,"{""100"": 180, ""110"": 247, ""111"": 41, ""010"": 231, ""000"": 198, ""001"": 27, ""101"": 32, ""011"": 44}","{""110"": 263, ""000"": 157, ""100"": 187, ""111"": 47, ""010"": 251, ""101"": 23, ""001"": 41, ""011"": 31}"
2124,"{""110"": 437, ""111"": 432, ""101"": 58, ""100"": 69, ""010"": 3, ""011"": 1}","{""111"": 429, ""110"": 461, ""101"": 45, ""100"": 65}"
2125,"{""1000"": 16, ""0000"": 413, ""0010"": 21, ""1110"": 13, ""1100"": 443, ""0100"": 27, ""0001"": 19, ""1001"": 3, ""1101"": 17, ""0011"": 6, ""1011"": 10, ""0101"": 4, ""1010"": 1, ""0110"": 3, ""0111"": 4}","{""0011"": 5, ""1100"": 468, ""0000"": 501, ""1101"": 9, ""0001"": 14, ""1011"": 3}"
2126,"{""01"": 646, ""00"": 239, ""11"": 72, ""10"": 43}","{""01"": 656, ""00"": 236, ""11"": 47, ""10"": 61}"
2127,"{""01"": 210, ""10"": 310, ""00"": 301, ""11"": 179}","{""01"": 187, ""00"": 316, ""10"": 314, ""11"": 183}"
2128,"{""01"": 939, ""10"": 23, ""00"": 30, ""11"": 8}","{""01"": 960, ""00"": 20, ""10"": 19, ""11"": 1}"
2129,"{""11001"": 19, ""10001"": 657, ""00001"": 94, ""11110"": 3, ""00100"": 11, ""10101"": 59, ""00010"": 1, ""11100"": 3, ""00101"": 24, ""11000"": 6, ""00000"": 18, ""11011"": 4, ""10000"": 36, ""00011"": 8, ""10011"": 21, ""11101"": 14, ""01001"": 7, ""01111"": 1, ""01011"": 1, ""11111"": 1, ""00111"": 2, ""01101"": 2, ""10100"": 4, ""10111"": 3, ""01100"": 1}","{""11001"": 8, ""10001"": 981, ""01001"": 1, ""00001"": 10}"
2130,"{""11110"": 17, ""00000"": 10, ""11010"": 52, ""00010"": 64, ""01011"": 98, ""00101"": 18, ""00110"": 131, ""00111"": 88, ""01010"": 143, ""10011"": 20, ""01110"": 38, ""01111"": 40, ""10110"": 36, ""10111"": 30, ""00011"": 41, ""01100"": 13, ""10100"": 5, ""11101"": 1, ""10000"": 3, ""00100"": 16, ""10001"": 2, ""11111"": 17, ""01000"": 24, ""11000"": 9, ""01101"": 8, ""11100"": 5, ""10010"": 21, ""11011"": 27, ""01001"": 8, ""11001"": 9, ""00001"": 4, ""10101"": 2}","{""00010"": 31, ""00110"": 204, ""10111"": 26, ""01010"": 187, ""11000"": 5, ""00101"": 17, ""01110"": 49, ""00000"": 4, ""00111"": 119, ""11110"": 9, ""01011"": 115, ""11010"": 37, ""00011"": 26, ""00100"": 24, ""01101"": 6, ""01100"": 7, ""01001"": 11, ""10110"": 37, ""10101"": 4, ""00001"": 1, ""01111"": 14, ""10100"": 5, ""11011"": 21, ""11111"": 4, ""10011"": 4, ""10010"": 10, ""01000"": 18, ""11101"": 2, ""11001"": 3}"
2131,"{""10011"": 10, ""10100"": 87, ""01001"": 58, ""11111"": 7, ""11001"": 43, ""01000"": 45, ""00000"": 56, ""01101"": 36, ""10110"": 11, ""00001"": 58, ""10101"": 67, ""10000"": 58, ""11101"": 49, ""10001"": 70, ""10010"": 2, ""11100"": 46, ""00100"": 62, ""11011"": 8, ""00101"": 66, ""00010"": 5, ""11010"": 6, ""11000"": 54, ""01110"": 3, ""01100"": 39, ""01111"": 6, ""01011"": 6, ""11110"": 4, ""01010"": 9, ""00111"": 4, ""10111"": 4, ""00011"": 7, ""00110"": 14}","{""11100"": 64, ""01001"": 67, ""00001"": 67, ""11000"": 53, ""01101"": 40, ""00000"": 61, ""10001"": 83, ""11101"": 49, ""11001"": 56, ""00101"": 74, ""10101"": 60, ""00100"": 76, ""01000"": 67, ""10100"": 66, ""01100"": 61, ""10000"": 56}"
2132,"{""00000"": 163, ""10001"": 7, ""00010"": 530, ""00011"": 50, ""11111"": 2, ""10110"": 54, ""01010"": 22, ""00110"": 19, ""10111"": 18, ""10101"": 2, ""10000"": 30, ""00100"": 9, ""10010"": 12, ""11000"": 10, ""10100"": 5, ""00001"": 28, ""01011"": 5, ""00101"": 4, ""10011"": 4, ""00111"": 3, ""01000"": 10, ""11010"": 1, ""11110"": 7, ""01100"": 2, ""01001"": 1, ""11001"": 1, ""01110"": 1}","{""00010"": 845, ""00000"": 155}"
2133,"{""10"": 419, ""11"": 491, ""00"": 35, ""01"": 55}","{""10"": 444, ""11"": 490, ""00"": 23, ""01"": 43}"
2134,"{""01"": 487, ""11"": 453, ""10"": 49, ""00"": 11}","{""11"": 437, ""01"": 528, ""10"": 35}"
2135,"{""011"": 906, ""001"": 33, ""111"": 15, ""010"": 27, ""110"": 6, ""000"": 5, ""101"": 8}","{""011"": 1000}"
2136,"{""11"": 6, ""01"": 463, ""10"": 513, ""00"": 18}","{""01"": 483, ""10"": 517}"
2137,"{""01010"": 133, ""11000"": 281, ""11011"": 7, ""10010"": 20, ""00010"": 23, ""10100"": 7, ""01000"": 250, ""10101"": 3, ""11001"": 13, ""11010"": 108, ""11100"": 15, ""01100"": 14, ""10110"": 8, ""10000"": 27, ""11110"": 11, ""01011"": 10, ""10001"": 3, ""01001"": 10, ""00000"": 32, ""00110"": 3, ""01110"": 10, ""00011"": 2, ""00001"": 5, ""00100"": 2, ""01111"": 1, ""01101"": 1, ""11101"": 1}","{""11010"": 121, ""01000"": 371, ""11000"": 360, ""01010"": 148}"
2138,"{""00000"": 77, ""01000"": 669, ""00001"": 23, ""11000"": 33, ""01001"": 45, ""01010"": 21, ""01100"": 23, ""00010"": 6, ""10000"": 16, ""00100"": 4, ""01101"": 7, ""01110"": 1, ""11101"": 6, ""11100"": 11, ""00011"": 9, ""11001"": 17, ""10001"": 11, ""11010"": 3, ""10010"": 4, ""10011"": 8, ""10101"": 1, ""01011"": 4, ""10100"": 1}","{""00000"": 83, ""01000"": 917}"
2139,"{""1111"": 49, ""0110"": 262, ""0100"": 388, ""1011"": 15, ""0010"": 56, ""0000"": 79, ""1000"": 27, ""1100"": 84, ""0001"": 4, ""0111"": 11, ""1110"": 9, ""1101"": 5, ""0101"": 7, ""0011"": 1, ""1010"": 3}","{""1011"": 11, ""0010"": 54, ""1111"": 52, ""0110"": 292, ""0100"": 379, ""1000"": 28, ""0000"": 92, ""1100"": 83, ""0011"": 1, ""1110"": 2, ""0111"": 2, ""0101"": 2, ""0001"": 2}"
2140,"{""10"": 679, ""11"": 287, ""00"": 22, ""01"": 12}","{""10"": 714, ""11"": 286}"
2141,"{""11"": 237, ""10"": 244, ""01"": 262, ""00"": 257}","{""00"": 272, ""11"": 212, ""01"": 253, ""10"": 263}"
2142,"{""000"": 860, ""100"": 18, ""011"": 16, ""010"": 36, ""001"": 34, ""110"": 8, ""111"": 17, ""101"": 11}","{""000"": 1000}"
2143,"{""100"": 333, ""110"": 583, ""111"": 31, ""010"": 20, ""101"": 16, ""001"": 2, ""000"": 14, ""011"": 1}","{""110"": 667, ""100"": 333}"
2144,"{""00001"": 71, ""00000"": 71, ""01000"": 13, ""10010"": 206, ""00011"": 47, ""10011"": 194, ""00010"": 54, ""10111"": 73, ""10001"": 9, ""10110"": 84, ""00100"": 32, ""01101"": 6, ""00101"": 28, ""11110"": 5, ""01100"": 4, ""00110"": 30, ""11010"": 17, ""10100"": 4, ""11011"": 7, ""01010"": 5, ""10000"": 10, ""11111"": 5, ""01110"": 2, ""01001"": 7, ""00111"": 10, ""11001"": 1, ""11100"": 1, ""11000"": 2, ""10101"": 1, ""01111"": 1}","{""00001"": 70, ""01000"": 4, ""00000"": 78, ""10011"": 222, ""00011"": 47, ""10010"": 223, ""10111"": 90, ""00101"": 24, ""11110"": 3, ""00100"": 31, ""10110"": 82, ""00010"": 72, ""11010"": 8, ""00110"": 27, ""00111"": 18, ""01010"": 1}"
2145,"{""1000"": 19, ""0000"": 710, ""0011"": 13, ""1100"": 6, ""1001"": 5, ""0001"": 190, ""0100"": 20, ""0010"": 21, ""0111"": 1, ""1011"": 1, ""0110"": 3, ""0101"": 7, ""1101"": 4}","{""0000"": 813, ""0001"": 187}"
2146,"{""00"": 396, ""10"": 434, ""11"": 64, ""01"": 106}","{""01"": 88, ""10"": 428, ""00"": 391, ""11"": 93}"
2147,"{""00"": 898, ""01"": 79, ""10"": 21, ""11"": 2}","{""00"": 972, ""01"": 20, ""10"": 8}"
2148,"{""0000"": 154, ""0100"": 235, ""0101"": 251, ""1011"": 13, ""0010"": 27, ""0001"": 151, ""1111"": 13, ""0111"": 29, ""1100"": 11, ""1001"": 11, ""1110"": 16, ""1010"": 14, ""0110"": 35, ""1101"": 7, ""1000"": 6, ""0011"": 27}","{""0101"": 289, ""0100"": 266, ""0000"": 189, ""0011"": 17, ""0001"": 168, ""0111"": 14, ""0110"": 27, ""0010"": 15, ""1011"": 6, ""1010"": 3, ""1111"": 5, ""1110"": 1}"
2149,"{""01"": 469, ""00"": 528, ""11"": 2, ""10"": 1}","{""00"": 546, ""01"": 454}"
2150,"{""110"": 710, ""111"": 153, ""010"": 43, ""001"": 15, ""101"": 13, ""100"": 40, ""011"": 16, ""000"": 10}","{""110"": 844, ""111"": 154, ""000"": 2}"
2151,"{""1000"": 10, ""0100"": 109, ""0110"": 114, ""0001"": 118, ""1001"": 122, ""1110"": 148, ""0011"": 101, ""1011"": 123, ""1100"": 117, ""1010"": 7, ""1111"": 6, ""0101"": 4, ""0010"": 6, ""1101"": 5, ""0000"": 7, ""0111"": 3}","{""1001"": 121, ""0001"": 132, ""1011"": 120, ""1110"": 138, ""0110"": 116, ""0100"": 110, ""0011"": 146, ""1100"": 117}"
2152,"{""11"": 489, ""10"": 464, ""01"": 19, ""00"": 28}","{""11"": 520, ""10"": 445, ""00"": 22, ""01"": 13}"
2153,"{""111"": 367, ""110"": 92, ""010"": 380, ""100"": 21, ""011"": 99, ""001"": 8, ""000"": 24, ""101"": 9}","{""111"": 413, ""010"": 404, ""000"": 10, ""011"": 80, ""110"": 73, ""100"": 20}"
2154,"{""100"": 160, ""101"": 180, ""000"": 68, ""001"": 92, ""110"": 196, ""011"": 61, ""111"": 159, ""010"": 84}","{""101"": 182, ""011"": 64, ""010"": 81, ""000"": 62, ""110"": 186, ""100"": 161, ""111"": 180, ""001"": 84}"
2155,"{""01000"": 24, ""00000"": 582, ""01001"": 2, ""11000"": 19, ""10000"": 252, ""00010"": 13, ""00100"": 32, ""10100"": 26, ""00001"": 17, ""01010"": 1, ""00110"": 3, ""10001"": 6, ""10010"": 10, ""00101"": 5, ""00011"": 1, ""10101"": 3, ""10110"": 1, ""01100"": 1, ""11100"": 1, ""00111"": 1}","{""00000"": 740, ""10000"": 260}"
2156,"{""00"": 895, ""10"": 96, ""01"": 9}","{""00"": 926, ""10"": 73, ""01"": 1}"
2157,"{""0011"": 209, ""1011"": 6, ""0010"": 222, ""1010"": 14, ""0001"": 213, ""0000"": 236, ""1000"": 9, ""0101"": 19, ""0110"": 20, ""1001"": 6, ""0100"": 27, ""1111"": 3, ""1101"": 6, ""1110"": 2, ""0111"": 7, ""1100"": 1}","{""0001"": 212, ""0000"": 260, ""0011"": 268, ""0010"": 260}"
2158,"{""010"": 214, ""011"": 632, ""001"": 32, ""110"": 56, ""101"": 7, ""000"": 35, ""111"": 20, ""100"": 4}","{""010"": 215, ""011"": 655, ""110"": 55, ""001"": 14, ""000"": 45, ""111"": 12, ""101"": 4}"
2159,"{""110"": 462, ""000"": 420, ""010"": 31, ""111"": 29, ""100"": 33, ""001"": 20, ""101"": 2, ""011"": 3}","{""000"": 458, ""110"": 542}"
2160,"{""01000"": 47, ""00000"": 612, ""00111"": 9, ""11111"": 11, ""01100"": 5, ""10010"": 12, ""00010"": 64, ""00100"": 16, ""00011"": 7, ""00101"": 42, ""10000"": 39, ""11110"": 3, ""10101"": 17, ""11101"": 11, ""00001"": 15, ""11000"": 14, ""01101"": 27, ""00110"": 13, ""01111"": 3, ""01010"": 8, ""01011"": 1, ""11010"": 16, ""11100"": 1, ""10111"": 4, ""01001"": 2, ""10011"": 1}","{""00000"": 1000}"
2161,"{""1001"": 63, ""0001"": 267, ""1100"": 29, ""0010"": 18, ""0100"": 131, ""0101"": 108, ""1000"": 70, ""0000"": 225, ""1010"": 4, ""0111"": 9, ""1101"": 33, ""0011"": 11, ""1011"": 7, ""1111"": 11, ""1110"": 9, ""0110"": 5}","{""0001"": 282, ""1001"": 59, ""1000"": 60, ""0000"": 277, ""0101"": 120, ""1101"": 29, ""0100"": 136, ""1100"": 37}"
2162,"{""11000"": 40, ""01010"": 224, ""01001"": 26, ""00000"": 50, ""01000"": 444, ""01110"": 13, ""00010"": 31, ""01100"": 30, ""01011"": 7, ""11100"": 15, ""10010"": 18, ""10000"": 16, ""01101"": 8, ""11011"": 8, ""11110"": 7, ""10100"": 10, ""10001"": 4, ""01111"": 1, ""10110"": 4, ""00100"": 7, ""11010"": 19, ""11001"": 5, ""11101"": 2, ""00001"": 3, ""00111"": 2, ""10101"": 1, ""00110"": 1, ""00011"": 3, ""11111"": 1}","{""00000"": 33, ""01000"": 699, ""01010"": 255, ""00010"": 13}"
2163,"{""101"": 322, ""010"": 130, ""111"": 23, ""100"": 348, ""000"": 121, ""110"": 27, ""001"": 19, ""011"": 10}","{""100"": 387, ""101"": 340, ""010"": 128, ""000"": 120, ""111"": 7, ""110"": 9, ""001"": 4, ""011"": 5}"
2164,"{""01"": 818, ""11"": 147, ""00"": 29, ""10"": 6}","{""01"": 836, ""11"": 151, ""00"": 13}"
2165,"{""1000"": 40, ""0000"": 440, ""0001"": 42, ""1001"": 347, ""0010"": 15, ""0100"": 15, ""1101"": 18, ""0011"": 10, ""0111"": 7, ""1010"": 6, ""1100"": 13, ""1011"": 11, ""0110"": 12, ""0101"": 9, ""1111"": 9, ""1110"": 6}","{""1001"": 461, ""0000"": 539}"
2166,"{""00"": 679, ""11"": 101, ""10"": 135, ""01"": 85}","{""00"": 747, ""11"": 99, ""01"": 46, ""10"": 108}"
2167,"{""00"": 926, ""10"": 24, ""01"": 50}","{""00"": 995, ""10"": 5}"
2168,"{""00001"": 20, ""10000"": 105, ""11000"": 350, ""01000"": 146, ""00000"": 186, ""01100"": 15, ""10100"": 9, ""11100"": 14, ""00101"": 8, ""00011"": 2, ""00100"": 5, ""10010"": 15, ""11001"": 21, ""01010"": 15, ""11010"": 22, ""00010"": 7, ""11101"": 6, ""10001"": 8, ""11011"": 3, ""01001"": 19, ""11110"": 6, ""01101"": 6, ""01011"": 1, ""00110"": 3, ""10101"": 5, ""11111"": 1, ""10110"": 1, ""01111"": 1}","{""00000"": 272, ""01000"": 182, ""10000"": 107, ""11000"": 439}"
