circuit_index,noisy_counts,ideal_counts
2192,"{""001"": 521, ""000"": 422, ""010"": 13, ""100"": 14, ""110"": 11, ""111"": 6, ""101"": 6, ""011"": 7}","{""000"": 510, ""001"": 490}"
253,"{""0101"": 199, ""0000"": 57, ""1101"": 162, ""0001"": 60, ""0100"": 184, ""1111"": 11, ""1100"": 199, ""1001"": 55, ""1000"": 52, ""1010"": 3, ""1011"": 4, ""1110"": 5, ""0110"": 4, ""0111"": 2, ""0010"": 2, ""0011"": 1}","{""1100"": 207, ""0100"": 184, ""1101"": 177, ""0101"": 193, ""1001"": 66, ""0001"": 56, ""1000"": 62, ""0000"": 55}"
3662,"{""11110"": 58, ""10110"": 77, ""10000"": 12, ""01110"": 84, ""11100"": 82, ""00100"": 109, ""10101"": 26, ""11010"": 8, ""10100"": 103, ""10010"": 10, ""11111"": 3, ""00111"": 23, ""10111"": 22, ""00011"": 2, ""00110"": 81, ""01100"": 70, ""01010"": 16, ""01011"": 16, ""00000"": 13, ""11011"": 30, ""11001"": 8, ""00101"": 38, ""11000"": 10, ""01000"": 14, ""11101"": 26, ""01101"": 23, ""00001"": 6, ""01111"": 3, ""10011"": 4, ""10001"": 4, ""01001"": 5, ""00010"": 14}","{""11110"": 100, ""10101"": 16, ""00110"": 94, ""10110"": 111, ""01110"": 126, ""11101"": 23, ""10100"": 111, ""01100"": 99, ""00100"": 87, ""11100"": 124, ""00111"": 24, ""11011"": 21, ""01101"": 10, ""11010"": 2, ""00101"": 26, ""01000"": 2, ""01011"": 14, ""00010"": 1, ""10111"": 9}"
844,"{""0000"": 904, ""0010"": 36, ""0011"": 9, ""0001"": 27, ""0101"": 3, ""0111"": 2, ""1011"": 2, ""0100"": 8, ""1001"": 1, ""0110"": 3, ""1010"": 2, ""1000"": 3}","{""0000"": 1000}"
3752,"{""001"": 34, ""101"": 571, ""111"": 309, ""000"": 40, ""110"": 10, ""100"": 15, ""011"": 12, ""010"": 9}","{""111"": 299, ""101"": 661, ""000"": 40}"
1648,"{""111"": 192, ""000"": 258, ""101"": 224, ""100"": 23, ""011"": 113, ""110"": 91, ""001"": 79, ""010"": 20}","{""101"": 214, ""111"": 200, ""001"": 136, ""000"": 283, ""110"": 70, ""011"": 97}"
2511,"{""1001"": 375, ""0001"": 417, ""1101"": 73, ""0101"": 69, ""0000"": 14, ""1111"": 1, ""0011"": 6, ""1110"": 5, ""0010"": 5, ""0110"": 5, ""1011"": 4, ""1000"": 12, ""0111"": 4, ""1010"": 5, ""0100"": 5}","{""1001"": 406, ""0001"": 493, ""0101"": 60, ""1101"": 41}"
3388,"{""0000"": 758, ""1010"": 11, ""1000"": 52, ""0101"": 16, ""0001"": 67, ""0011"": 14, ""0111"": 9, ""0100"": 16, ""1001"": 9, ""0010"": 23, ""1111"": 4, ""1110"": 2, ""0110"": 6, ""1011"": 4, ""1101"": 4, ""1100"": 5}","{""0000"": 1000}"
1112,"{""00100"": 502, ""00101"": 418, ""00000"": 5, ""10100"": 9, ""11101"": 4, ""01101"": 8, ""01011"": 2, ""00111"": 8, ""01110"": 5, ""01100"": 11, ""00011"": 1, ""10111"": 1, ""00110"": 8, ""01111"": 2, ""01001"": 1, ""00001"": 6, ""10101"": 4, ""11011"": 1, ""11100"": 1, ""11111"": 3}","{""00101"": 524, ""00100"": 476}"
1239,"{""10"": 978, ""00"": 9, ""01"": 8, ""11"": 5}","{""10"": 987, ""01"": 6, ""00"": 7}"
