circuit_index,noisy_counts,ideal_counts
985,"{""0011"": 20, ""0001"": 860, ""0000"": 69, ""1010"": 1, ""0111"": 6, ""1101"": 7, ""1001"": 9, ""0010"": 8, ""0101"": 14, ""1100"": 1, ""0100"": 3, ""1110"": 1, ""1011"": 1}","{""0001"": 961, ""0000"": 39}"
3274,"{""01"": 399, ""10"": 200, ""00"": 261, ""11"": 140}","{""01"": 384, ""11"": 120, ""00"": 317, ""10"": 179}"
2861,"{""11111"": 162, ""11100"": 119, ""10100"": 119, ""00100"": 77, ""00111"": 41, ""10000"": 19, ""00000"": 10, ""01111"": 108, ""11110"": 37, ""00110"": 11, ""00011"": 5, ""10011"": 5, ""10111"": 57, ""01100"": 77, ""11011"": 24, ""01110"": 28, ""10110"": 21, ""10101"": 7, ""11010"": 8, ""01011"": 10, ""11000"": 19, ""01000"": 11, ""10010"": 3, ""01101"": 3, ""01010"": 8, ""11001"": 2, ""11101"": 3, ""00010"": 4, ""00001"": 1, ""00101"": 1}","{""10111"": 56, ""00100"": 89, ""10100"": 125, ""01011"": 14, ""11000"": 10, ""11111"": 155, ""01100"": 86, ""11011"": 16, ""10000"": 13, ""01000"": 16, ""11100"": 117, ""00111"": 41, ""01111"": 145, ""11110"": 39, ""00000"": 12, ""10110"": 15, ""01110"": 27, ""10011"": 7, ""10010"": 2, ""01010"": 3, ""00011"": 4, ""11010"": 3, ""00010"": 1, ""00110"": 4}"
46,"{""0000"": 438, ""1000"": 376, ""1011"": 77, ""0011"": 65, ""0001"": 3, ""1010"": 17, ""1001"": 5, ""0100"": 2, ""0010"": 11, ""0111"": 3, ""1100"": 2, ""1110"": 1}","{""0000"": 428, ""1000"": 429, ""1011"": 74, ""0011"": 69}"
3370,"{""000"": 866, ""100"": 91, ""111"": 4, ""001"": 12, ""101"": 15, ""010"": 5, ""011"": 3, ""110"": 4}","{""000"": 898, ""100"": 102}"
852,"{""00000"": 882, ""10000"": 11, ""00010"": 14, ""00001"": 46, ""10010"": 4, ""01000"": 9, ""01010"": 7, ""10110"": 1, ""10011"": 4, ""10001"": 6, ""01100"": 2, ""00011"": 4, ""11011"": 3, ""00100"": 5, ""00111"": 1, ""00101"": 1}","{""00000"": 1000}"
1434,"{""00000"": 820, ""01000"": 41, ""10100"": 5, ""10000"": 17, ""00110"": 6, ""00001"": 49, ""00100"": 18, ""10110"": 1, ""00010"": 18, ""10010"": 8, ""10101"": 4, ""11100"": 2, ""10001"": 1, ""11000"": 4, ""01001"": 2, ""00101"": 1, ""00011"": 2, ""01010"": 1}","{""00000"": 1000}"
3359,"{""01"": 424, ""10"": 123, ""11"": 412, ""00"": 41}","{""11"": 470, ""01"": 366, ""10"": 128, ""00"": 36}"
2858,"{""01"": 372, ""11"": 144, ""10"": 468, ""00"": 16}","{""10"": 424, ""01"": 422, ""11"": 154}"
3508,"{""01"": 348, ""11"": 364, ""10"": 107, ""00"": 181}","{""10"": 143, ""01"": 363, ""11"": 339, ""00"": 155}"
2754,"{""11011"": 1, ""00000"": 170, ""10101"": 150, ""10001"": 216, ""00100"": 181, ""00110"": 13, ""10000"": 71, ""00101"": 42, ""01100"": 10, ""10100"": 32, ""10111"": 10, ""00001"": 44, ""11000"": 4, ""11100"": 4, ""10011"": 3, ""10110"": 2, ""00010"": 4, ""01000"": 12, ""11101"": 6, ""00111"": 2, ""11001"": 6, ""01001"": 6, ""11111"": 4, ""01101"": 2, ""10010"": 2, ""01111"": 1, ""01010"": 1, ""11110"": 1}","{""00101"": 55, ""10100"": 50, ""10001"": 195, ""00000"": 197, ""00100"": 210, ""10101"": 203, ""10000"": 44, ""00001"": 46}"
1187,"{""1100"": 363, ""1000"": 416, ""0001"": 6, ""1001"": 98, ""1101"": 93, ""0100"": 10, ""0010"": 1, ""0110"": 1, ""0000"": 9, ""0111"": 1, ""1110"": 1, ""1111"": 1}","{""1000"": 388, ""1100"": 396, ""1001"": 100, ""1101"": 116}"
1659,"{""010"": 307, ""011"": 282, ""001"": 10, ""110"": 209, ""111"": 175, ""101"": 8, ""100"": 5, ""000"": 4}","{""010"": 294, ""111"": 194, ""110"": 201, ""011"": 311}"
1635,"{""0000"": 501, ""0001"": 12, ""1000"": 385, ""1100"": 10, ""1010"": 12, ""1011"": 1, ""0100"": 30, ""0011"": 5, ""0010"": 17, ""1001"": 11, ""1101"": 2, ""0111"": 3, ""1110"": 3, ""0110"": 5, ""0101"": 2, ""1111"": 1}","{""1000"": 496, ""0000"": 504}"
848,"{""000"": 953, ""011"": 8, ""100"": 25, ""110"": 1, ""010"": 9, ""111"": 1, ""001"": 3}","{""000"": 1000}"
3757,"{""10"": 368, ""11"": 594, ""01"": 33, ""00"": 5}","{""11"": 606, ""10"": 358, ""01"": 31, ""00"": 5}"
3741,"{""01"": 411, ""00"": 367, ""10"": 112, ""11"": 110}","{""00"": 349, ""11"": 97, ""01"": 471, ""10"": 83}"
757,"{""10000"": 415, ""00000"": 472, ""00001"": 7, ""10100"": 14, ""11010"": 1, ""10001"": 8, ""01000"": 19, ""11000"": 13, ""00100"": 15, ""11100"": 2, ""00010"": 8, ""01100"": 5, ""01001"": 2, ""10010"": 4, ""10011"": 2, ""10111"": 3, ""11001"": 2, ""11111"": 2, ""01101"": 2, ""00111"": 2, ""00011"": 1, ""10110"": 1}","{""10000"": 497, ""00000"": 503}"
