circuit_index,noisy_counts,ideal_counts
3704,"{""10010"": 20, ""00011"": 386, ""00101"": 18, ""00001"": 195, ""10000"": 8, ""01001"": 18, ""10011"": 53, ""00010"": 59, ""11101"": 14, ""00110"": 20, ""00000"": 41, ""01011"": 34, ""01110"": 6, ""01000"": 6, ""01010"": 14, ""11001"": 12, ""10001"": 24, ""01100"": 2, ""10110"": 9, ""11100"": 4, ""11111"": 2, ""00100"": 4, ""11010"": 5, ""00111"": 11, ""11011"": 13, ""10101"": 5, ""10100"": 3, ""01101"": 3, ""01111"": 2, ""11110"": 2, ""10111"": 3, ""11000"": 4}","{""00011"": 716, ""00001"": 284}"
3707,"{""10"": 133, ""01"": 241, ""00"": 610, ""11"": 16}","{""01"": 256, ""00"": 603, ""10"": 122, ""11"": 19}"
3708,"{""01000"": 56, ""00000"": 606, ""10000"": 30, ""00101"": 13, ""00110"": 6, ""00010"": 68, ""10011"": 4, ""00100"": 23, ""01011"": 10, ""11110"": 3, ""00011"": 10, ""01010"": 13, ""10010"": 12, ""01001"": 23, ""01111"": 2, ""00001"": 71, ""10101"": 6, ""10110"": 4, ""10100"": 14, ""10001"": 6, ""01100"": 2, ""11001"": 4, ""11100"": 1, ""01101"": 3, ""11101"": 1, ""00111"": 2, ""11011"": 2, ""11010"": 3, ""01110"": 1, ""11000"": 1}","{""00000"": 1000}"
3709,"{""1001"": 40, ""1010"": 41, ""0001"": 98, ""1011"": 66, ""0010"": 149, ""0011"": 350, ""1101"": 21, ""0110"": 36, ""1110"": 75, ""0000"": 37, ""0101"": 8, ""1000"": 13, ""0100"": 13, ""0111"": 25, ""1100"": 18, ""1111"": 10}","{""0000"": 36, ""1011"": 73, ""0010"": 123, ""1110"": 81, ""1001"": 41, ""1010"": 27, ""0001"": 92, ""0011"": 474, ""1101"": 14, ""1100"": 19, ""0110"": 13, ""1000"": 3, ""0100"": 2, ""1111"": 2}"
3710,"{""01"": 227, ""10"": 372, ""11"": 348, ""00"": 53}","{""10"": 346, ""01"": 239, ""11"": 363, ""00"": 52}"
3711,"{""11"": 52, ""01"": 370, ""10"": 425, ""00"": 153}","{""01"": 360, ""10"": 446, ""00"": 155, ""11"": 39}"
3712,"{""00"": 704, ""11"": 241, ""10"": 17, ""01"": 38}","{""00"": 730, ""11"": 266, ""10"": 1, ""01"": 3}"
3713,"{""00"": 507, ""10"": 355, ""01"": 81, ""11"": 57}","{""00"": 525, ""10"": 346, ""11"": 53, ""01"": 76}"
3718,"{""1111"": 340, ""0011"": 29, ""1100"": 38, ""1011"": 233, ""0101"": 17, ""1110"": 111, ""1001"": 28, ""0000"": 10, ""1010"": 65, ""1000"": 9, ""1101"": 31, ""0010"": 20, ""0110"": 22, ""0111"": 29, ""0001"": 10, ""0100"": 8}","{""1111"": 408, ""0010"": 17, ""1011"": 245, ""1110"": 147, ""1010"": 58, ""0001"": 6, ""1001"": 14, ""0111"": 22, ""1000"": 11, ""1100"": 24, ""0101"": 5, ""0000"": 6, ""0100"": 8, ""0110"": 12, ""0011"": 17}"
3719,"{""00100"": 382, ""11110"": 376, ""01100"": 28, ""00110"": 13, ""10000"": 6, ""00000"": 26, ""11010"": 17, ""01110"": 8, ""11000"": 16, ""11100"": 37, ""10001"": 4, ""00101"": 9, ""10110"": 9, ""00011"": 1, ""01111"": 8, ""11111"": 11, ""10101"": 3, ""10100"": 23, ""10010"": 2, ""11101"": 4, ""01000"": 3, ""00010"": 3, ""00001"": 5, ""00111"": 1, ""01010"": 2, ""10111"": 1, ""11001"": 2}","{""11110"": 486, ""00100"": 514}"
3720,"{""00000"": 420, ""00100"": 10, ""01101"": 3, ""00011"": 7, ""10000"": 17, ""01001"": 31, ""00001"": 425, ""00101"": 22, ""01010"": 7, ""01000"": 18, ""10001"": 13, ""11011"": 2, ""11000"": 2, ""10101"": 7, ""01011"": 5, ""00010"": 5, ""01111"": 2, ""01100"": 2, ""11111"": 1, ""11101"": 1}","{""01001"": 7, ""00001"": 502, ""01000"": 4, ""00000"": 487}"
3721,"{""10100"": 251, ""00010"": 10, ""10111"": 6, ""00110"": 205, ""10110"": 350, ""00100"": 58, ""10000"": 17, ""01010"": 5, ""11110"": 23, ""01110"": 12, ""10010"": 27, ""10101"": 5, ""11100"": 12, ""11000"": 1, ""01100"": 3, ""00101"": 2, ""00111"": 4, ""00000"": 3, ""00001"": 2, ""10011"": 1, ""11010"": 2, ""00011"": 1}","{""00110"": 223, ""10110"": 380, ""10100"": 313, ""10000"": 7, ""00100"": 59, ""10010"": 7, ""00010"": 8, ""00000"": 3}"
3723,"{""10011"": 182, ""00010"": 153, ""10010"": 198, ""00011"": 180, ""00110"": 26, ""10110"": 14, ""00111"": 16, ""11010"": 12, ""10000"": 31, ""00000"": 23, ""00001"": 25, ""10001"": 28, ""01110"": 10, ""01010"": 19, ""11011"": 13, ""01111"": 8, ""11111"": 8, ""00101"": 7, ""11001"": 4, ""01001"": 2, ""10100"": 6, ""11110"": 3, ""01011"": 7, ""10111"": 7, ""01101"": 3, ""11100"": 1, ""11101"": 4, ""01100"": 2, ""01000"": 2, ""10101"": 2, ""00100"": 4}","{""10010"": 344, ""00011"": 282, ""00010"": 171, ""10011"": 203}"
3725,"{""00"": 163, ""01"": 306, ""11"": 364, ""10"": 167}","{""10"": 162, ""11"": 327, ""01"": 341, ""00"": 170}"
3726,"{""00111"": 27, ""01110"": 4, ""00101"": 146, ""00010"": 71, ""10011"": 56, ""10111"": 121, ""00110"": 149, ""10001"": 69, ""00000"": 57, ""01100"": 8, ""00001"": 12, ""00100"": 16, ""10101"": 24, ""11100"": 117, ""10110"": 13, ""10000"": 5, ""10100"": 13, ""00011"": 7, ""11001"": 6, ""11010"": 5, ""11110"": 25, ""10010"": 7, ""11111"": 7, ""11101"": 7, ""01010"": 6, ""01101"": 10, ""01011"": 1, ""01000"": 3, ""11000"": 3, ""11011"": 2, ""01111"": 3}","{""00101"": 156, ""00000"": 72, ""10001"": 59, ""00110"": 168, ""10111"": 164, ""11110"": 17, ""00010"": 60, ""11100"": 189, ""10011"": 66, ""00111"": 18, ""10101"": 10, ""00100"": 21}"
3727,"{""00"": 826, ""01"": 62, ""10"": 102, ""11"": 10}","{""00"": 891, ""01"": 56, ""10"": 53}"
3729,"{""01"": 340, ""11"": 353, ""10"": 84, ""00"": 223}","{""10"": 99, ""11"": 357, ""00"": 206, ""01"": 338}"
3733,"{""00"": 439, ""01"": 148, ""10"": 311, ""11"": 102}","{""00"": 407, ""10"": 314, ""11"": 113, ""01"": 166}"
3737,"{""0001"": 67, ""1001"": 38, ""1010"": 106, ""1100"": 130, ""1011"": 308, ""0100"": 13, ""0000"": 18, ""1110"": 117, ""1000"": 61, ""1101"": 32, ""0011"": 24, ""0110"": 14, ""0010"": 34, ""0111"": 7, ""0101"": 11, ""1111"": 20}","{""1000"": 50, ""1011"": 428, ""1100"": 149, ""1001"": 18, ""0001"": 51, ""1010"": 106, ""1110"": 131, ""1101"": 26, ""0011"": 9, ""0000"": 10, ""0110"": 4, ""0010"": 14, ""1111"": 2, ""0100"": 2}"
3739,"{""01100"": 91, ""11010"": 72, ""01000"": 44, ""01111"": 19, ""11110"": 197, ""11111"": 25, ""11100"": 74, ""11000"": 50, ""01011"": 16, ""00101"": 36, ""01010"": 54, ""10101"": 23, ""10111"": 17, ""00011"": 4, ""00111"": 25, ""00001"": 4, ""00010"": 7, ""01101"": 19, ""00100"": 9, ""01110"": 109, ""10100"": 8, ""11001"": 5, ""01001"": 20, ""11101"": 17, ""10110"": 10, ""10010"": 7, ""00000"": 11, ""10011"": 1, ""11011"": 15, ""00110"": 8, ""10001"": 1, ""10000"": 2}","{""11011"": 4, ""01100"": 115, ""01010"": 47, ""11110"": 225, ""11100"": 108, ""11010"": 86, ""01000"": 41, ""01111"": 16, ""01110"": 156, ""11111"": 27, ""11000"": 55, ""01001"": 25, ""01011"": 11, ""00101"": 24, ""11101"": 9, ""01101"": 14, ""10101"": 15, ""00111"": 10, ""10111"": 12}"
3740,"{""00001"": 138, ""01001"": 20, ""10100"": 48, ""00101"": 280, ""01101"": 19, ""00100"": 170, ""11001"": 6, ""10001"": 66, ""10101"": 32, ""10000"": 72, ""01000"": 15, ""11110"": 4, ""10010"": 6, ""00000"": 45, ""11000"": 8, ""00111"": 11, ""11100"": 11, ""00010"": 6, ""10011"": 3, ""01100"": 17, ""00110"": 8, ""10111"": 3, ""11101"": 3, ""00011"": 5, ""11111"": 2, ""01110"": 2}","{""10100"": 50, ""00101"": 377, ""01101"": 9, ""00100"": 216, ""10000"": 120, ""00001"": 155, ""10001"": 44, ""00000"": 13, ""11000"": 5, ""01100"": 4, ""01001"": 2, ""11100"": 1, ""10101"": 4}"
3741,"{""11"": 127, ""01"": 416, ""00"": 373, ""10"": 84}","{""00"": 308, ""01"": 475, ""10"": 92, ""11"": 125}"
3742,"{""10011"": 16, ""01011"": 169, ""00010"": 341, ""00011"": 187, ""00111"": 12, ""10110"": 14, ""00000"": 70, ""01001"": 28, ""10001"": 4, ""10111"": 18, ""01111"": 9, ""10010"": 26, ""00001"": 32, ""01101"": 3, ""11011"": 13, ""11010"": 3, ""01010"": 23, ""10000"": 5, ""01110"": 4, ""01100"": 2, ""00110"": 7, ""10100"": 1, ""11110"": 3, ""00100"": 2, ""11000"": 1, ""11101"": 1, ""10101"": 1, ""11111"": 1, ""01000"": 3, ""00101"": 1}","{""01011"": 215, ""00010"": 458, ""01001"": 24, ""00001"": 35, ""00011"": 221, ""00000"": 47}"
