circuit_index,noisy_counts,ideal_counts
1425,"{""0001"": 16, ""0000"": 381, ""1010"": 288, ""0010"": 22, ""1110"": 38, ""0100"": 98, ""1000"": 16, ""1100"": 119, ""0110"": 6, ""0011"": 4, ""1001"": 3, ""1011"": 4, ""0111"": 1, ""1101"": 3, ""0101"": 1}","{""1010"": 343, ""0000"": 437, ""1100"": 106, ""0100"": 72, ""1110"": 32, ""0010"": 10}"
3144,"{""0010"": 26, ""0100"": 68, ""0001"": 32, ""0101"": 99, ""0000"": 672, ""1101"": 11, ""1001"": 7, ""1010"": 5, ""0111"": 7, ""1111"": 4, ""1100"": 10, ""1000"": 23, ""0110"": 16, ""1011"": 7, ""1110"": 6, ""0011"": 7}","{""0000"": 871, ""0101"": 129}"
2357,"{""011"": 18, ""100"": 475, ""000"": 447, ""010"": 17, ""110"": 11, ""001"": 10, ""111"": 7, ""101"": 15}","{""100"": 493, ""000"": 507}"
1537,"{""000"": 942, ""010"": 10, ""001"": 10, ""100"": 13, ""110"": 9, ""101"": 7, ""111"": 4, ""011"": 5}","{""000"": 1000}"
3340,"{""10111"": 125, ""10010"": 173, ""11101"": 20, ""00011"": 22, ""10001"": 162, ""10101"": 131, ""10000"": 24, ""00001"": 41, ""10110"": 61, ""10011"": 50, ""01111"": 5, ""00101"": 39, ""11011"": 14, ""10100"": 17, ""11111"": 14, ""00010"": 8, ""11010"": 6, ""11001"": 27, ""00110"": 6, ""01000"": 1, ""01101"": 5, ""01010"": 2, ""00111"": 15, ""01100"": 2, ""11110"": 4, ""01001"": 1, ""01110"": 2, ""00000"": 7, ""00100"": 7, ""11100"": 3, ""01011"": 1, ""11000"": 5}","{""00111"": 19, ""10110"": 93, ""10111"": 100, ""00011"": 18, ""10010"": 232, ""10101"": 246, ""10001"": 253, ""00101"": 24, ""00001"": 15}"
2081,"{""00111"": 274, ""00011"": 356, ""11010"": 5, ""10010"": 10, ""00110"": 32, ""00010"": 42, ""10110"": 8, ""10011"": 19, ""11101"": 4, ""11001"": 5, ""01011"": 15, ""00101"": 40, ""10100"": 3, ""01010"": 12, ""10101"": 6, ""10001"": 5, ""11000"": 5, ""10111"": 22, ""01000"": 12, ""00000"": 11, ""01101"": 15, ""11110"": 5, ""01001"": 10, ""11100"": 5, ""11011"": 10, ""01111"": 9, ""00100"": 7, ""00001"": 26, ""01110"": 4, ""10000"": 9, ""01100"": 10, ""11111"": 4}","{""00111"": 482, ""00011"": 518}"
3225,"{""0010"": 266, ""0011"": 56, ""0000"": 478, ""0110"": 21, ""1010"": 41, ""1000"": 34, ""1111"": 4, ""0100"": 29, ""0001"": 20, ""1100"": 8, ""1110"": 5, ""1011"": 12, ""1101"": 7, ""1001"": 7, ""0111"": 7, ""0101"": 5}","{""0010"": 494, ""0000"": 495, ""0011"": 11}"
1247,"{""0001"": 110, ""1000"": 82, ""0000"": 668, ""0010"": 32, ""0110"": 32, ""1011"": 2, ""1110"": 14, ""1001"": 19, ""0100"": 12, ""1010"": 7, ""0011"": 4, ""1100"": 9, ""1101"": 1, ""0101"": 4, ""0111"": 3, ""1111"": 1}","{""1000"": 167, ""0000"": 697, ""1001"": 14, ""0001"": 122}"
2679,"{""101"": 11, ""000"": 747, ""100"": 183, ""111"": 12, ""110"": 8, ""001"": 18, ""011"": 7, ""010"": 14}","{""000"": 816, ""100"": 184}"
2148,"{""0001"": 159, ""0101"": 234, ""0000"": 192, ""0100"": 245, ""1010"": 9, ""0110"": 36, ""1100"": 10, ""0010"": 33, ""1011"": 10, ""0011"": 8, ""1111"": 5, ""1110"": 30, ""0111"": 17, ""1001"": 4, ""1101"": 2, ""1000"": 6}","{""0101"": 263, ""0100"": 284, ""0001"": 214, ""0000"": 176, ""0011"": 12, ""0110"": 13, ""1111"": 9, ""0010"": 14, ""0111"": 8, ""1110"": 2, ""1010"": 3, ""1011"": 2}"
1523,"{""01100"": 391, ""00100"": 244, ""00000"": 58, ""11100"": 24, ""01101"": 12, ""01000"": 104, ""00110"": 46, ""10100"": 15, ""00010"": 19, ""10000"": 9, ""00001"": 3, ""00101"": 18, ""11000"": 11, ""10010"": 2, ""11111"": 5, ""01110"": 13, ""10110"": 5, ""01111"": 5, ""01001"": 4, ""11101"": 1, ""10111"": 2, ""01010"": 3, ""00011"": 1, ""00111"": 1, ""01011"": 1, ""11110"": 1, ""10101"": 2}","{""00100"": 369, ""01100"": 395, ""00000"": 115, ""01000"": 121}"
2750,"{""11"": 368, ""01"": 478, ""00"": 85, ""10"": 69}","{""01"": 430, ""11"": 394, ""10"": 84, ""00"": 92}"
3143,"{""0000"": 567, ""0110"": 12, ""0010"": 85, ""0001"": 205, ""1000"": 38, ""0101"": 14, ""1001"": 12, ""0100"": 36, ""0111"": 13, ""0011"": 10, ""1010"": 4, ""1100"": 1, ""1101"": 1, ""1011"": 2}","{""0000"": 713, ""0011"": 25, ""0001"": 122, ""0010"": 140}"
748,"{""10"": 542, ""00"": 445, ""01"": 10, ""11"": 3}","{""00"": 498, ""10"": 502}"
3406,"{""01"": 458, ""10"": 473, ""00"": 62, ""11"": 7}","{""01"": 472, ""10"": 477, ""00"": 51}"
2247,"{""101"": 337, ""100"": 283, ""000"": 337, ""111"": 6, ""110"": 9, ""001"": 19, ""010"": 6, ""011"": 3}","{""101"": 348, ""000"": 303, ""100"": 331, ""111"": 8, ""110"": 6, ""011"": 4}"
1168,"{""0010"": 516, ""0000"": 127, ""0011"": 254, ""0111"": 13, ""1011"": 9, ""0110"": 21, ""1010"": 20, ""1110"": 5, ""0100"": 5, ""1111"": 6, ""1101"": 4, ""0001"": 7, ""1000"": 7, ""1001"": 2, ""1100"": 3, ""0101"": 1}","{""0000"": 186, ""0010"": 498, ""0011"": 316}"
1461,"{""11000"": 62, ""10100"": 41, ""01101"": 92, ""00101"": 34, ""11001"": 77, ""01001"": 99, ""11101"": 86, ""11010"": 3, ""01100"": 85, ""11100"": 92, ""10001"": 49, ""00000"": 40, ""10101"": 34, ""00100"": 40, ""10000"": 39, ""01000"": 65, ""00011"": 2, ""00111"": 1, ""01011"": 4, ""00001"": 36, ""11110"": 3, ""10010"": 1, ""01110"": 3, ""01010"": 5, ""10110"": 2, ""01111"": 2, ""00110"": 1, ""00010"": 2}","{""11000"": 92, ""00001"": 44, ""01101"": 85, ""11100"": 95, ""01100"": 99, ""11101"": 83, ""11001"": 97, ""01000"": 85, ""10101"": 39, ""01001"": 88, ""00000"": 33, ""10001"": 28, ""00100"": 35, ""00101"": 29, ""10000"": 34, ""10100"": 34}"
3846,"{""010"": 22, ""100"": 320, ""000"": 302, ""111"": 271, ""101"": 33, ""001"": 20, ""011"": 8, ""110"": 24}","{""000"": 509, ""100"": 245, ""111"": 246}"
3647,"{""101"": 200, ""011"": 192, ""001"": 151, ""110"": 42, ""100"": 83, ""111"": 208, ""010"": 47, ""000"": 77}","{""111"": 201, ""110"": 40, ""101"": 202, ""000"": 62, ""011"": 191, ""100"": 68, ""001"": 197, ""010"": 39}"
92,"{""00"": 985, ""10"": 4, ""11"": 8, ""01"": 3}","{""00"": 1000}"
22,"{""10001"": 276, ""00001"": 693, ""00011"": 13, ""10011"": 3, ""00101"": 1, ""00000"": 9, ""11001"": 1, ""10101"": 1, ""10000"": 2, ""01001"": 1}","{""00001"": 716, ""10001"": 284}"
1596,"{""010"": 353, ""011"": 365, ""001"": 92, ""100"": 10, ""000"": 154, ""111"": 14, ""101"": 6, ""110"": 6}","{""010"": 398, ""000"": 119, ""011"": 368, ""001"": 115}"
506,"{""1010"": 86, ""0001"": 152, ""1000"": 186, ""0011"": 44, ""1001"": 233, ""0010"": 55, ""0000"": 136, ""1011"": 92, ""0101"": 1, ""1100"": 5, ""0100"": 4, ""1110"": 2, ""1111"": 3, ""1101"": 1}","{""1001"": 189, ""1010"": 110, ""0001"": 134, ""1000"": 212, ""0000"": 145, ""0010"": 72, ""1011"": 82, ""0011"": 56}"
2890,"{""00"": 235, ""01"": 604, ""11"": 114, ""10"": 47}","{""00"": 225, ""11"": 98, ""01"": 639, ""10"": 38}"
990,"{""0000"": 397, ""1000"": 3, ""0101"": 28, ""0100"": 514, ""0001"": 21, ""1100"": 11, ""0010"": 7, ""1001"": 2, ""0110"": 6, ""1010"": 2, ""1110"": 2, ""1011"": 3, ""1111"": 2, ""0111"": 1, ""1101"": 1}","{""0000"": 488, ""0100"": 512}"
2353,"{""00001"": 202, ""01000"": 70, ""01001"": 590, ""00111"": 10, ""10110"": 4, ""01010"": 7, ""10111"": 1, ""00000"": 19, ""01011"": 24, ""00011"": 11, ""01111"": 7, ""11100"": 3, ""10001"": 9, ""11001"": 13, ""11011"": 3, ""11111"": 6, ""11000"": 3, ""01110"": 2, ""00010"": 4, ""11010"": 3, ""11101"": 3, ""00110"": 1, ""11110"": 1, ""01101"": 3, ""10101"": 1}","{""01001"": 783, ""00001"": 197, ""00000"": 4, ""01000"": 16}"
1393,"{""0000"": 558, ""0001"": 412, ""0010"": 4, ""1000"": 8, ""0011"": 8, ""1001"": 9, ""0101"": 1}","{""0000"": 488, ""0001"": 512}"
2902,"{""001"": 137, ""101"": 337, ""100"": 335, ""000"": 169, ""010"": 6, ""110"": 5, ""011"": 7, ""111"": 4}","{""001"": 104, ""100"": 444, ""101"": 350, ""000"": 102}"
1978,"{""0000"": 846, ""1010"": 4, ""0101"": 26, ""1000"": 10, ""0011"": 3, ""0100"": 31, ""0010"": 18, ""0001"": 29, ""1001"": 12, ""0110"": 9, ""1101"": 4, ""0111"": 5, ""1111"": 2, ""1110"": 1}","{""0000"": 1000}"
1612,"{""0100"": 811, ""1100"": 37, ""1000"": 11, ""0000"": 71, ""1110"": 6, ""0001"": 6, ""0110"": 24, ""0011"": 4, ""0101"": 11, ""1111"": 2, ""1010"": 1, ""0010"": 7, ""1001"": 1, ""1101"": 4, ""0111"": 3, ""1011"": 1}","{""0100"": 1000}"
99,"{""00010"": 736, ""00000"": 164, ""10010"": 25, ""01010"": 28, ""00110"": 3, ""10000"": 31, ""10011"": 1, ""01000"": 3, ""11010"": 1, ""11000"": 3, ""00011"": 3, ""01011"": 1, ""00100"": 1}","{""00010"": 886, ""00000"": 114}"
850,"{""000"": 519, ""100"": 453, ""111"": 9, ""001"": 8, ""110"": 2, ""011"": 7, ""010"": 2}","{""000"": 491, ""100"": 509}"
1530,"{""1011"": 173, ""0110"": 28, ""1111"": 203, ""1110"": 237, ""0011"": 33, ""1010"": 200, ""0010"": 35, ""0000"": 5, ""1101"": 11, ""1000"": 31, ""0111"": 19, ""1100"": 12, ""1001"": 8, ""0100"": 3, ""0001"": 1, ""0101"": 1}","{""0110"": 21, ""1111"": 242, ""1110"": 222, ""1010"": 235, ""0010"": 15, ""1011"": 231, ""0111"": 16, ""0011"": 18}"
1651,"{""01000"": 277, ""01010"": 500, ""01110"": 15, ""00010"": 38, ""01111"": 5, ""11000"": 20, ""11010"": 16, ""01011"": 28, ""01001"": 11, ""00011"": 3, ""11110"": 8, ""00000"": 31, ""00111"": 5, ""10110"": 2, ""10011"": 2, ""11011"": 3, ""10111"": 2, ""01100"": 7, ""11111"": 7, ""11001"": 3, ""01101"": 7, ""10100"": 1, ""00001"": 2, ""10010"": 1, ""10000"": 2, ""11101"": 2, ""00110"": 1, ""00101"": 1}","{""01010"": 606, ""00000"": 26, ""01000"": 325, ""00010"": 43}"
153,"{""00"": 988, ""11"": 8, ""01"": 3, ""10"": 1}","{""00"": 1000}"
1217,"{""101"": 895, ""011"": 14, ""100"": 18, ""001"": 37, ""111"": 20, ""110"": 5, ""000"": 5, ""010"": 6}","{""101"": 997, ""000"": 3}"
3971,"{""0110"": 120, ""1100"": 100, ""1101"": 125, ""0111"": 112, ""0001"": 17, ""1111"": 101, ""1110"": 152, ""0101"": 128, ""0100"": 87, ""0011"": 11, ""1011"": 10, ""1010"": 6, ""0000"": 7, ""1001"": 7, ""1000"": 10, ""0010"": 7}","{""1110"": 96, ""0101"": 148, ""1101"": 117, ""0100"": 186, ""0110"": 139, ""1111"": 93, ""0111"": 132, ""1100"": 86, ""0000"": 3}"
3127,"{""011"": 463, ""101"": 389, ""100"": 38, ""001"": 25, ""000"": 38, ""010"": 18, ""111"": 18, ""110"": 11}","{""101"": 478, ""000"": 17, ""011"": 473, ""100"": 32}"
2651,"{""11"": 509, ""01"": 416, ""10"": 48, ""00"": 27}","{""01"": 437, ""11"": 498, ""00"": 29, ""10"": 36}"
2360,"{""10"": 935, ""00"": 14, ""01"": 45, ""11"": 6}","{""10"": 956, ""01"": 44}"
710,"{""00"": 972, ""11"": 15, ""01"": 4, ""10"": 9}","{""00"": 1000}"
641,"{""00000"": 411, ""10000"": 441, ""11010"": 2, ""01000"": 13, ""11001"": 3, ""10010"": 16, ""01101"": 4, ""00100"": 30, ""10100"": 31, ""00101"": 2, ""00110"": 2, ""11000"": 16, ""00001"": 10, ""11100"": 2, ""10001"": 2, ""10101"": 2, ""01100"": 3, ""01001"": 1, ""00010"": 7, ""00011"": 1, ""11101"": 1}","{""10000"": 520, ""00000"": 480}"
3134,"{""0001"": 30, ""0111"": 216, ""1011"": 252, ""1001"": 294, ""1000"": 34, ""1101"": 17, ""1110"": 13, ""0010"": 6, ""1010"": 49, ""1111"": 12, ""0101"": 21, ""0011"": 26, ""0110"": 19, ""0100"": 4, ""0000"": 5, ""1100"": 2}","{""1001"": 492, ""0001"": 14, ""1011"": 253, ""0111"": 227, ""0011"": 14}"
24,"{""0010"": 483, ""0000"": 466, ""0011"": 7, ""1010"": 10, ""0110"": 9, ""1001"": 2, ""0111"": 2, ""1000"": 5, ""1011"": 7, ""0100"": 5, ""0001"": 3, ""0101"": 1}","{""0000"": 516, ""0010"": 484}"
2308,"{""00"": 435, ""01"": 306, ""11"": 99, ""10"": 160}","{""11"": 103, ""00"": 464, ""01"": 275, ""10"": 158}"
2359,"{""10010"": 235, ""00010"": 284, ""00110"": 66, ""10110"": 67, ""00000"": 32, ""00011"": 76, ""10000"": 18, ""01010"": 10, ""10001"": 6, ""11100"": 11, ""10100"": 9, ""11000"": 4, ""11010"": 15, ""10011"": 60, ""01011"": 6, ""11011"": 4, ""10111"": 15, ""00111"": 22, ""00100"": 10, ""00001"": 14, ""01100"": 4, ""00101"": 5, ""10101"": 2, ""01110"": 4, ""11101"": 2, ""11111"": 2, ""01111"": 3, ""01001"": 2, ""01000"": 6, ""11110"": 5, ""11001"": 1}","{""10010"": 326, ""00010"": 328, ""00110"": 172, ""10110"": 172, ""00100"": 2}"
3572,"{""100"": 191, ""000"": 30, ""011"": 202, ""111"": 224, ""101"": 227, ""010"": 59, ""001"": 40, ""110"": 27}","{""100"": 186, ""111"": 242, ""011"": 237, ""001"": 38, ""101"": 202, ""000"": 36, ""010"": 31, ""110"": 28}"
1057,"{""000"": 479, ""010"": 440, ""101"": 11, ""011"": 16, ""001"": 11, ""100"": 15, ""111"": 15, ""110"": 13}","{""010"": 503, ""000"": 497}"
3095,"{""01"": 503, ""11"": 95, ""00"": 386, ""10"": 16}","{""00"": 430, ""01"": 487, ""11"": 81, ""10"": 2}"
3430,"{""0111"": 19, ""1111"": 333, ""0101"": 129, ""1001"": 268, ""1100"": 46, ""0000"": 23, ""1110"": 67, ""1101"": 16, ""0001"": 15, ""1011"": 19, ""0110"": 4, ""1010"": 12, ""1000"": 21, ""0100"": 9, ""0011"": 14, ""0010"": 5}","{""0101"": 114, ""1110"": 66, ""1001"": 364, ""1111"": 341, ""1100"": 78, ""0010"": 3, ""0000"": 25, ""0111"": 9}"
215,"{""0001"": 14, ""0000"": 929, ""0010"": 28, ""1100"": 9, ""0100"": 8, ""0011"": 5, ""1000"": 7}","{""0000"": 1000}"
3902,"{""001"": 128, ""101"": 66, ""000"": 257, ""100"": 273, ""110"": 100, ""011"": 60, ""010"": 63, ""111"": 53}","{""000"": 190, ""011"": 44, ""110"": 149, ""100"": 281, ""010"": 72, ""001"": 142, ""111"": 52, ""101"": 70}"
2889,"{""0000"": 65, ""1111"": 371, ""0110"": 406, ""0111"": 16, ""1001"": 64, ""1110"": 14, ""0010"": 6, ""0011"": 4, ""1101"": 5, ""1011"": 6, ""1010"": 3, ""1100"": 8, ""0100"": 14, ""1000"": 10, ""0101"": 5, ""0001"": 3}","{""0110"": 403, ""1111"": 451, ""1001"": 75, ""0000"": 71}"
2549,"{""001"": 832, ""010"": 19, ""011"": 18, ""000"": 53, ""110"": 20, ""100"": 20, ""101"": 29, ""111"": 9}","{""001"": 1000}"
2,"{""1000"": 769, ""0011"": 3, ""0000"": 95, ""1011"": 22, ""1010"": 28, ""1001"": 8, ""1100"": 48, ""1111"": 5, ""0100"": 12, ""0001"": 4, ""1110"": 4, ""1101"": 1, ""0010"": 1}","{""0000"": 90, ""1000"": 910}"
3906,"{""111"": 214, ""100"": 178, ""000"": 84, ""101"": 98, ""010"": 70, ""011"": 184, ""001"": 139, ""110"": 33}","{""111"": 225, ""101"": 55, ""011"": 226, ""010"": 29, ""100"": 178, ""001"": 133, ""000"": 127, ""110"": 27}"
2156,"{""00"": 888, ""10"": 94, ""11"": 6, ""01"": 12}","{""00"": 925, ""10"": 75}"
866,"{""101"": 456, ""111"": 497, ""001"": 8, ""110"": 13, ""100"": 12, ""000"": 4, ""011"": 8, ""010"": 2}","{""101"": 489, ""111"": 511}"
478,"{""00000"": 757, ""10111"": 1, ""00100"": 101, ""10100"": 1, ""00101"": 4, ""00001"": 37, ""01100"": 4, ""01000"": 32, ""01001"": 7, ""11001"": 2, ""01010"": 3, ""10000"": 13, ""11011"": 3, ""00111"": 1, ""11100"": 3, ""11000"": 9, ""00010"": 6, ""01111"": 2, ""00011"": 2, ""10011"": 3, ""00110"": 2, ""01011"": 2, ""01110"": 2, ""11010"": 1, ""11111"": 1, ""10001"": 1}","{""00000"": 881, ""00100"": 119}"
896,"{""00010"": 298, ""00100"": 215, ""00000"": 216, ""00110"": 206, ""10100"": 3, ""10010"": 7, ""01011"": 5, ""01111"": 5, ""01000"": 3, ""10101"": 3, ""11100"": 1, ""10001"": 4, ""01110"": 6, ""01010"": 3, ""00101"": 3, ""11111"": 7, ""10110"": 4, ""00001"": 3, ""11011"": 2, ""00111"": 1, ""10000"": 3, ""00011"": 1, ""01101"": 1}","{""00100"": 217, ""00010"": 254, ""00000"": 305, ""00110"": 224}"
604,"{""100"": 513, ""000"": 451, ""010"": 3, ""110"": 12, ""001"": 11, ""101"": 4, ""111"": 4, ""011"": 2}","{""100"": 500, ""000"": 500}"
3674,"{""10"": 474, ""01"": 266, ""00"": 170, ""11"": 90}","{""10"": 435, ""00"": 190, ""01"": 284, ""11"": 91}"
3857,"{""10"": 715, ""01"": 259, ""00"": 18, ""11"": 8}","{""10"": 695, ""01"": 299, ""11"": 6}"
3499,"{""00111"": 52, ""01011"": 100, ""00101"": 403, ""11110"": 3, ""00110"": 20, ""11101"": 10, ""00011"": 104, ""01001"": 23, ""01111"": 62, ""11111"": 4, ""01110"": 25, ""10011"": 10, ""11010"": 3, ""01101"": 20, ""00000"": 13, ""00010"": 9, ""10000"": 3, ""00100"": 67, ""00001"": 18, ""01100"": 9, ""11011"": 5, ""11001"": 4, ""01010"": 11, ""10101"": 5, ""10100"": 3, ""10110"": 4, ""10010"": 3, ""11100"": 1, ""10111"": 3, ""10001"": 2, ""01000"": 1}","{""11101"": 10, ""00101"": 422, ""01011"": 106, ""00011"": 114, ""10111"": 4, ""01111"": 95, ""00111"": 85, ""00100"": 89, ""00110"": 18, ""11111"": 6, ""01001"": 10, ""01101"": 5, ""01110"": 21, ""11100"": 5, ""10011"": 5, ""01100"": 1, ""11110"": 2, ""11011"": 2}"
3420,"{""00000"": 68, ""00100"": 699, ""11100"": 8, ""00110"": 28, ""10100"": 35, ""00101"": 52, ""01100"": 35, ""01101"": 3, ""10001"": 8, ""00010"": 5, ""10010"": 3, ""10101"": 4, ""00001"": 10, ""10000"": 13, ""00111"": 2, ""01110"": 2, ""01010"": 2, ""01111"": 5, ""11111"": 3, ""11011"": 4, ""11010"": 2, ""01000"": 3, ""11000"": 1, ""01001"": 2, ""11101"": 1, ""11110"": 1, ""00011"": 1}","{""00100"": 908, ""00000"": 92}"
2513,"{""10110"": 96, ""11110"": 49, ""00010"": 138, ""10111"": 6, ""00110"": 25, ""10011"": 5, ""01000"": 107, ""11100"": 58, ""00100"": 94, ""01100"": 90, ""00000"": 122, ""01010"": 81, ""11010"": 10, ""11000"": 17, ""10100"": 19, ""00001"": 4, ""10000"": 9, ""11101"": 5, ""01110"": 17, ""11011"": 2, ""10010"": 10, ""00101"": 3, ""00011"": 7, ""01101"": 5, ""01011"": 3, ""01111"": 3, ""01001"": 4, ""00111"": 4, ""11111"": 4, ""10001"": 1, ""11001"": 1, ""10101"": 1}","{""00000"": 198, ""11100"": 27, ""00010"": 185, ""11110"": 25, ""00100"": 204, ""01010"": 56, ""01100"": 57, ""10110"": 200, ""01000"": 48}"
651,"{""0010"": 33, ""0000"": 844, ""0110"": 8, ""1000"": 16, ""1011"": 5, ""0001"": 52, ""0101"": 7, ""1001"": 4, ""0100"": 20, ""1100"": 6, ""0011"": 1, ""1010"": 3, ""0111"": 1}","{""0000"": 975, ""0010"": 25}"
3868,"{""1000"": 837, ""1010"": 20, ""1001"": 13, ""0000"": 82, ""1011"": 4, ""0100"": 7, ""1110"": 3, ""1100"": 18, ""0010"": 7, ""0001"": 3, ""0111"": 1, ""0011"": 2, ""0110"": 1, ""1101"": 2}","{""0000"": 38, ""1000"": 962}"
2367,"{""000"": 744, ""001"": 236, ""011"": 7, ""010"": 1, ""111"": 3, ""101"": 1, ""100"": 6, ""110"": 2}","{""000"": 728, ""001"": 272}"
3852,"{""000"": 865, ""101"": 61, ""001"": 16, ""100"": 4, ""010"": 32, ""111"": 6, ""011"": 9, ""110"": 7}","{""000"": 1000}"
332,"{""00000"": 765, ""01000"": 119, ""10100"": 5, ""00010"": 57, ""10000"": 25, ""01100"": 2, ""11010"": 2, ""10010"": 4, ""00001"": 2, ""00100"": 9, ""01010"": 6, ""11000"": 3, ""10110"": 1}","{""00000"": 871, ""01000"": 129}"
2243,"{""00000"": 804, ""11111"": 5, ""10100"": 5, ""01000"": 7, ""00001"": 14, ""00101"": 20, ""11011"": 23, ""10001"": 5, ""00110"": 5, ""10101"": 6, ""10000"": 24, ""01110"": 5, ""11001"": 4, ""00010"": 11, ""11010"": 20, ""01101"": 1, ""01011"": 6, ""01010"": 14, ""01111"": 3, ""00100"": 8, ""10010"": 1, ""11110"": 1, ""00011"": 2, ""10111"": 1, ""01100"": 1, ""11101"": 1, ""11000"": 1, ""10011"": 1, ""00111"": 1}","{""00000"": 980, ""00101"": 19, ""10101"": 1}"
3369,"{""110"": 345, ""111"": 121, ""011"": 24, ""010"": 123, ""000"": 214, ""001"": 73, ""100"": 72, ""101"": 28}","{""110"": 376, ""010"": 139, ""100"": 43, ""111"": 122, ""001"": 59, ""011"": 29, ""000"": 171, ""101"": 61}"
2897,"{""0100"": 402, ""0000"": 375, ""0010"": 50, ""1000"": 30, ""0110"": 34, ""0101"": 18, ""1100"": 29, ""0001"": 26, ""1101"": 2, ""0011"": 6, ""1110"": 6, ""1010"": 8, ""1111"": 2, ""0111"": 2, ""1001"": 6, ""1011"": 4}","{""0000"": 509, ""0100"": 491}"
3462,"{""11"": 219, ""10"": 486, ""00"": 161, ""01"": 134}","{""10"": 560, ""11"": 182, ""01"": 133, ""00"": 125}"
3817,"{""110"": 119, ""000"": 729, ""010"": 19, ""001"": 79, ""100"": 27, ""101"": 12, ""111"": 11, ""011"": 4}","{""000"": 845, ""110"": 114, ""001"": 32, ""111"": 9}"
3292,"{""00"": 980, ""11"": 13, ""10"": 4, ""01"": 3}","{""00"": 1000}"
1262,"{""0000"": 544, ""1000"": 382, ""0001"": 6, ""1100"": 14, ""1001"": 3, ""1111"": 1, ""0100"": 21, ""1010"": 12, ""0011"": 2, ""0110"": 4, ""0010"": 5, ""1011"": 4, ""0101"": 2}","{""1000"": 512, ""0000"": 488}"
957,"{""01"": 623, ""00"": 361, ""11"": 5, ""10"": 11}","{""01"": 640, ""00"": 360}"
1342,"{""010"": 103, ""100"": 319, ""101"": 33, ""000"": 366, ""001"": 62, ""110"": 90, ""111"": 13, ""011"": 14}","{""101"": 47, ""000"": 331, ""110"": 109, ""100"": 341, ""011"": 9, ""001"": 39, ""010"": 112, ""111"": 12}"
186,"{""11"": 480, ""01"": 502, ""10"": 8, ""00"": 10}","{""11"": 501, ""01"": 499}"
