circuit_index,noisy_counts,ideal_counts
125,"{""01"": 980, ""11"": 9, ""00"": 11}","{""01"": 1000}"
132,"{""00"": 981, ""10"": 8, ""01"": 7, ""11"": 4}","{""00"": 1000}"
141,"{""100"": 237, ""110"": 267, ""010"": 240, ""000"": 233, ""111"": 6, ""001"": 3, ""101"": 5, ""011"": 9}","{""100"": 253, ""000"": 274, ""110"": 224, ""010"": 249}"
142,"{""000"": 909, ""010"": 50, ""100"": 15, ""110"": 5, ""001"": 15, ""011"": 4, ""111"": 2}","{""000"": 1000}"
157,"{""10"": 525, ""11"": 466, ""01"": 5, ""00"": 4}","{""10"": 515, ""11"": 485}"
158,"{""11"": 384, ""00"": 590, ""10"": 16, ""01"": 10}","{""00"": 605, ""11"": 395}"
161,"{""10"": 513, ""00"": 476, ""11"": 4, ""01"": 7}","{""00"": 497, ""10"": 503}"
165,"{""1000"": 19, ""0000"": 837, ""0010"": 22, ""0101"": 10, ""0110"": 14, ""0100"": 69, ""0011"": 7, ""0001"": 19, ""1001"": 2, ""1010"": 1}","{""0000"": 1000}"
170,"{""000"": 925, ""110"": 5, ""010"": 46, ""111"": 6, ""101"": 5, ""100"": 6, ""001"": 6, ""011"": 1}","{""000"": 1000}"
182,"{""00"": 907, ""10"": 84, ""01"": 6, ""11"": 3}","{""10"": 71, ""00"": 929}"
191,"{""110"": 483, ""010"": 498, ""000"": 9, ""111"": 4, ""011"": 4, ""100"": 1, ""101"": 1}","{""010"": 491, ""110"": 509}"
194,"{""1000"": 239, ""0000"": 646, ""1001"": 28, ""0001"": 72, ""1101"": 1, ""0100"": 7, ""0101"": 2, ""0111"": 3, ""1010"": 2}","{""1000"": 283, ""0000"": 717}"
195,"{""10100"": 615, ""00000"": 277, ""01100"": 2, ""10000"": 9, ""11110"": 5, ""00100"": 19, ""11100"": 12, ""10110"": 16, ""10101"": 9, ""01010"": 1, ""00010"": 12, ""10111"": 2, ""11111"": 3, ""01000"": 4, ""00001"": 5, ""00110"": 4, ""11000"": 2, ""00011"": 1, ""01001"": 2}","{""10100"": 702, ""00000"": 298}"
212,"{""01000"": 31, ""00000"": 793, ""00110"": 11, ""00100"": 28, ""10100"": 14, ""00001"": 25, ""11000"": 4, ""10000"": 33, ""00010"": 25, ""00101"": 3, ""10010"": 3, ""01100"": 9, ""01010"": 4, ""11010"": 2, ""00111"": 3, ""11100"": 5, ""10101"": 1, ""01001"": 3, ""01110"": 1, ""00011"": 2}","{""00000"": 1000}"
213,"{""10"": 325, ""01"": 178, ""11"": 324, ""00"": 173}","{""11"": 332, ""10"": 316, ""00"": 178, ""01"": 174}"
218,"{""11001"": 20, ""10001"": 838, ""10011"": 77, ""10101"": 24, ""01001"": 7, ""10000"": 4, ""00001"": 19, ""00011"": 5, ""10111"": 3, ""01101"": 1, ""11011"": 2}","{""10001"": 994, ""10011"": 6}"
225,"{""10"": 278, ""11"": 248, ""01"": 255, ""00"": 219}","{""01"": 243, ""11"": 262, ""10"": 247, ""00"": 248}"
226,"{""1000"": 20, ""0000"": 856, ""1010"": 3, ""0001"": 23, ""0100"": 61, ""0101"": 6, ""0011"": 4, ""0010"": 19, ""0110"": 2, ""1100"": 6}","{""0000"": 1000}"
228,"{""00"": 977, ""10"": 12, ""01"": 8, ""11"": 3}","{""00"": 1000}"
230,"{""000"": 957, ""101"": 3, ""001"": 22, ""100"": 9, ""010"": 9}","{""000"": 1000}"
231,"{""01"": 459, ""10"": 20, ""00"": 502, ""11"": 19}","{""01"": 451, ""00"": 518, ""11"": 10, ""10"": 21}"
232,"{""00"": 574, ""10"": 417, ""11"": 7, ""01"": 2}","{""00"": 574, ""10"": 426}"
233,"{""001"": 507, ""000"": 476, ""101"": 3, ""010"": 7, ""100"": 4, ""011"": 3}","{""001"": 509, ""000"": 491}"
237,"{""01000"": 14, ""00000"": 383, ""00100"": 539, ""01100"": 14, ""00011"": 1, ""00111"": 1, ""10100"": 5, ""11000"": 2, ""01110"": 4, ""10000"": 5, ""00101"": 6, ""00001"": 4, ""00110"": 5, ""01010"": 3, ""00010"": 4, ""11110"": 2, ""01111"": 1, ""10110"": 1, ""10001"": 2, ""10101"": 2, ""11011"": 1, ""11010"": 1}","{""00100"": 567, ""00000"": 433}"
247,"{""000"": 924, ""001"": 17, ""100"": 32, ""010"": 18, ""111"": 2, ""110"": 2, ""011"": 5}","{""000"": 1000}"
255,"{""00"": 984, ""01"": 9, ""10"": 6, ""11"": 1}","{""00"": 1000}"
263,"{""10"": 801, ""00"": 188, ""11"": 7, ""01"": 4}","{""10"": 825, ""00"": 175}"
267,"{""110"": 666, ""000"": 278, ""111"": 8, ""010"": 20, ""100"": 22, ""001"": 4, ""011"": 1, ""101"": 1}","{""000"": 320, ""110"": 680}"
270,"{""00"": 470, ""01"": 506, ""10"": 16, ""11"": 8}","{""01"": 477, ""00"": 496, ""10"": 11, ""11"": 16}"
273,"{""000"": 929, ""100"": 12, ""010"": 32, ""001"": 19, ""111"": 3, ""110"": 3, ""101"": 2}","{""000"": 1000}"
275,"{""10"": 370, ""00"": 618, ""11"": 4, ""01"": 8}","{""10"": 381, ""00"": 619}"
279,"{""1101"": 7, ""0100"": 6, ""1001"": 23, ""0001"": 885, ""1111"": 11, ""0101"": 13, ""0000"": 38, ""0011"": 10, ""1000"": 3, ""1110"": 1, ""1011"": 1, ""1100"": 1, ""0111"": 1}","{""0001"": 1000}"
285,"{""1000"": 7, ""0000"": 796, ""0101"": 135, ""0100"": 17, ""0001"": 23, ""1001"": 5, ""0010"": 12, ""1100"": 1, ""1101"": 1, ""0110"": 1, ""0111"": 2}","{""0000"": 860, ""0101"": 140}"
286,"{""00"": 981, ""10"": 8, ""01"": 9, ""11"": 2}","{""00"": 1000}"
289,"{""1000"": 445, ""0000"": 524, ""0100"": 7, ""1100"": 6, ""0001"": 3, ""1010"": 5, ""1001"": 4, ""0110"": 2, ""0010"": 3, ""1110"": 1}","{""0000"": 513, ""1000"": 487}"
290,"{""00"": 980, ""10"": 4, ""11"": 4, ""01"": 12}","{""00"": 1000}"
292,"{""1000"": 23, ""0000"": 903, ""0100"": 40, ""1011"": 2, ""0010"": 12, ""0001"": 6, ""0011"": 4, ""1100"": 6, ""1010"": 3, ""0110"": 1}","{""0000"": 1000}"
293,"{""000"": 160, ""001"": 643, ""110"": 132, ""111"": 32, ""011"": 8, ""101"": 13, ""010"": 9, ""100"": 3}","{""001"": 683, ""111"": 30, ""110"": 150, ""000"": 137}"
299,"{""00"": 985, ""10"": 7, ""01"": 8}","{""00"": 1000}"
301,"{""010"": 412, ""100"": 559, ""110"": 6, ""000"": 16, ""011"": 3, ""101"": 4}","{""100"": 567, ""010"": 433}"
312,"{""101"": 499, ""111"": 470, ""100"": 3, ""011"": 16, ""110"": 2, ""001"": 10}","{""101"": 517, ""111"": 483}"
315,"{""0001"": 11, ""1010"": 7, ""1001"": 41, ""1000"": 459, ""0000"": 451, ""1100"": 10, ""1110"": 2, ""1111"": 1, ""0010"": 9, ""0100"": 7, ""1011"": 1, ""1101"": 1}","{""1000"": 522, ""0000"": 463, ""1001"": 15}"
318,"{""000"": 959, ""100"": 18, ""101"": 6, ""010"": 11, ""001"": 6}","{""000"": 1000}"
319,"{""000"": 919, ""110"": 12, ""001"": 45, ""010"": 11, ""011"": 3, ""100"": 8, ""111"": 2}","{""000"": 1000}"
329,"{""01"": 459, ""11"": 484, ""00"": 25, ""10"": 32}","{""01"": 462, ""11"": 476, ""00"": 33, ""10"": 29}"
337,"{""1000"": 32, ""0000"": 909, ""0100"": 14, ""1010"": 2, ""0001"": 16, ""0010"": 18, ""0110"": 6, ""0101"": 1, ""0011"": 1, ""1001"": 1}","{""0000"": 1000}"
341,"{""000"": 904, ""010"": 54, ""100"": 8, ""011"": 7, ""110"": 8, ""001"": 12, ""101"": 4, ""111"": 3}","{""000"": 1000}"
344,"{""1001"": 8, ""0001"": 439, ""1000"": 7, ""0000"": 480, ""0100"": 19, ""0101"": 24, ""0010"": 10, ""0011"": 10, ""0111"": 1, ""0110"": 2}","{""0001"": 475, ""0000"": 525}"
350,"{""10"": 233, ""11"": 268, ""01"": 249, ""00"": 250}","{""10"": 258, ""11"": 230, ""00"": 238, ""01"": 274}"
351,"{""00"": 978, ""10"": 8, ""01"": 12, ""11"": 2}","{""00"": 1000}"
353,"{""000"": 915, ""100"": 13, ""010"": 44, ""001"": 16, ""101"": 11, ""110"": 1}","{""000"": 1000}"
355,"{""00"": 958, ""11"": 8, ""10"": 11, ""01"": 23}","{""00"": 973, ""01"": 22, ""11"": 5}"
356,"{""11"": 767, ""10"": 224, ""01"": 8, ""00"": 1}","{""10"": 250, ""11"": 750}"
364,"{""1011"": 1, ""0010"": 936, ""0011"": 12, ""0110"": 7, ""1111"": 3, ""0111"": 3, ""1010"": 34, ""0000"": 4}","{""0010"": 1000}"
367,"{""00"": 899, ""10"": 91, ""11"": 2, ""01"": 8}","{""00"": 920, ""10"": 80}"
373,"{""1000"": 7, ""0000"": 902, ""0100"": 54, ""1010"": 2, ""0001"": 19, ""0011"": 2, ""0111"": 2, ""0010"": 10, ""0101"": 1, ""0110"": 1}","{""0000"": 956, ""0100"": 44}"
382,"{""010"": 495, ""100"": 23, ""000"": 453, ""110"": 26, ""011"": 2, ""111"": 1}","{""010"": 520, ""000"": 480}"
385,"{""101"": 6, ""100"": 966, ""011"": 2, ""000"": 10, ""110"": 9, ""001"": 6, ""111"": 1}","{""100"": 1000}"
387,"{""01100"": 75, ""00101"": 3, ""11101"": 7, ""01101"": 387, ""00000"": 5, ""01000"": 448, ""01111"": 10, ""01001"": 39, ""01011"": 3, ""01010"": 7, ""11000"": 7, ""00100"": 1, ""10101"": 2, ""01110"": 4, ""10000"": 2}","{""01101"": 459, ""01000"": 480, ""01010"": 11, ""01100"": 44, ""01111"": 5, ""01110"": 1}"
397,"{""001"": 565, ""000"": 362, ""101"": 40, ""100"": 22, ""011"": 7, ""010"": 4}","{""001"": 581, ""000"": 419}"
398,"{""10000"": 9, ""01010"": 15, ""11000"": 553, ""10001"": 2, ""11010"": 166, ""01000"": 221, ""10010"": 6, ""11100"": 10, ""01110"": 2, ""01100"": 3, ""00000"": 3, ""11001"": 2, ""11110"": 3, ""00001"": 2, ""11011"": 3}","{""00000"": 1, ""01000"": 209, ""11010"": 155, ""11000"": 635}"
401,"{""0100"": 891, ""0000"": 39, ""1100"": 23, ""0101"": 18, ""1110"": 6, ""0110"": 17, ""0001"": 2, ""0010"": 2, ""1101"": 2}","{""0100"": 1000}"
409,"{""01"": 510, ""00"": 479, ""11"": 6, ""10"": 5}","{""00"": 515, ""01"": 485}"
417,"{""00000"": 437, ""01000"": 479, ""01011"": 5, ""00011"": 5, ""00001"": 11, ""10000"": 11, ""01010"": 2, ""11000"": 9, ""01001"": 10, ""00010"": 10, ""01100"": 7, ""00100"": 6, ""00101"": 1, ""00110"": 2, ""01101"": 4, ""10001"": 1}","{""00000"": 509, ""01000"": 491}"
425,"{""000"": 215, ""011"": 269, ""010"": 282, ""001"": 186, ""110"": 13, ""111"": 20, ""100"": 5, ""101"": 10}","{""011"": 332, ""010"": 289, ""000"": 193, ""001"": 186}"
435,"{""00000"": 7, ""01000"": 913, ""01100"": 61, ""11000"": 3, ""01001"": 2, ""01010"": 11, ""01110"": 2, ""01101"": 1}","{""01000"": 1000}"
438,"{""000"": 887, ""010"": 61, ""100"": 22, ""110"": 7, ""011"": 10, ""001"": 12, ""101"": 1}","{""000"": 1000}"
439,"{""01100"": 730, ""01000"": 34, ""00000"": 118, ""00100"": 20, ""01101"": 37, ""11100"": 20, ""01001"": 9, ""11000"": 1, ""00001"": 7, ""01110"": 5, ""01111"": 4, ""11101"": 4, ""00101"": 4, ""10000"": 2, ""00011"": 1, ""11011"": 1, ""00010"": 2, ""10001"": 1}","{""01100"": 899, ""00000"": 101}"
441,"{""1000"": 403, ""0000"": 404, ""1100"": 76, ""0100"": 72, ""1010"": 8, ""0001"": 6, ""1001"": 18, ""0010"": 7, ""0101"": 3, ""1101"": 1, ""1011"": 1, ""0011"": 1}","{""0000"": 448, ""1000"": 423, ""1100"": 75, ""0100"": 54}"
443,"{""0001"": 391, ""1001"": 116, ""1000"": 83, ""0000"": 308, ""0011"": 30, ""0100"": 9, ""1101"": 7, ""0010"": 23, ""0111"": 2, ""0101"": 8, ""1010"": 5, ""1011"": 11, ""1100"": 3, ""1111"": 1, ""0110"": 2, ""1110"": 1}","{""0000"": 318, ""1000"": 105, ""0001"": 432, ""1001"": 145}"
444,"{""10000"": 13, ""11000"": 4, ""01001"": 8, ""01010"": 239, ""00000"": 229, ""01000"": 227, ""00010"": 237, ""10010"": 7, ""11010"": 10, ""00001"": 5, ""01011"": 5, ""01100"": 4, ""10100"": 1, ""01110"": 7, ""11110"": 1, ""00100"": 2, ""10110"": 1}","{""01000"": 242, ""00000"": 273, ""00010"": 244, ""01010"": 241}"
450,"{""111"": 388, ""101"": 8, ""011"": 369, ""010"": 10, ""000"": 110, ""100"": 99, ""001"": 10, ""110"": 6}","{""000"": 116, ""111"": 402, ""011"": 380, ""100"": 102}"
451,"{""1000"": 79, ""0000"": 880, ""1001"": 4, ""0001"": 7, ""0010"": 13, ""0101"": 6, ""0100"": 7, ""1100"": 2, ""0110"": 1, ""1010"": 1}","{""0000"": 923, ""1000"": 73, ""0100"": 4}"
458,"{""00100"": 435, ""10000"": 14, ""01000"": 18, ""00000"": 416, ""00010"": 16, ""00101"": 16, ""10100"": 11, ""00110"": 16, ""00001"": 18, ""01100"": 13, ""10001"": 2, ""01010"": 4, ""11000"": 4, ""10010"": 4, ""10101"": 5, ""01101"": 3, ""00111"": 1, ""01110"": 1, ""00011"": 2, ""11100"": 1}","{""00000"": 491, ""00100"": 509}"
461,"{""01"": 748, ""00"": 90, ""10"": 22, ""11"": 140}","{""11"": 125, ""01"": 761, ""00"": 94, ""10"": 20}"
464,"{""0000"": 125, ""0100"": 625, ""0101"": 170, ""0110"": 27, ""1100"": 11, ""0111"": 8, ""0001"": 18, ""0010"": 3, ""1000"": 8, ""1110"": 1, ""1101"": 2, ""0011"": 1, ""1001"": 1}","{""0101"": 159, ""0100"": 709, ""0000"": 108, ""0001"": 24}"
470,"{""00001"": 26, ""10000"": 42, ""11000"": 378, ""11010"": 13, ""01000"": 37, ""11001"": 18, ""00000"": 385, ""11101"": 4, ""00101"": 4, ""10011"": 1, ""11011"": 7, ""00100"": 5, ""00111"": 3, ""01111"": 1, ""00010"": 18, ""00011"": 15, ""11100"": 18, ""00110"": 2, ""01001"": 7, ""10111"": 1, ""10001"": 4, ""01010"": 1, ""11110"": 2, ""11111"": 3, ""01100"": 1, ""10010"": 1, ""01110"": 1, ""10100"": 1, ""01011"": 1}","{""00000"": 506, ""11000"": 494}"
472,"{""10010"": 21, ""00011"": 219, ""00001"": 199, ""10000"": 26, ""00000"": 222, ""10011"": 22, ""00010"": 241, ""00110"": 3, ""01001"": 3, ""10001"": 25, ""01110"": 1, ""00100"": 3, ""11110"": 1, ""01111"": 1, ""01010"": 4, ""11011"": 1, ""00101"": 1, ""01000"": 3, ""01100"": 1, ""10101"": 1, ""01011"": 1, ""11000"": 1}","{""00011"": 251, ""00001"": 236, ""00010"": 262, ""00000"": 251}"
474,"{""00"": 977, ""01"": 11, ""10"": 7, ""11"": 5}","{""00"": 1000}"
475,"{""1000"": 128, ""0000"": 246, ""1100"": 194, ""0100"": 385, ""1110"": 5, ""0110"": 17, ""0111"": 1, ""0010"": 8, ""1101"": 3, ""0011"": 2, ""1010"": 2, ""0101"": 4, ""0001"": 4, ""1001"": 1}","{""1100"": 215, ""1000"": 134, ""0000"": 227, ""0100"": 424}"
479,"{""111"": 311, ""100"": 234, ""101"": 258, ""011"": 6, ""110"": 182, ""010"": 2, ""000"": 5, ""001"": 2}","{""101"": 262, ""100"": 265, ""111"": 318, ""110"": 155}"
480,"{""10000"": 253, ""11000"": 221, ""10100"": 154, ""11100"": 144, ""01000"": 76, ""11001"": 12, ""00000"": 67, ""11011"": 2, ""00111"": 1, ""01001"": 1, ""11101"": 11, ""00100"": 8, ""01100"": 9, ""10101"": 5, ""00001"": 6, ""11110"": 3, ""10010"": 5, ""10011"": 1, ""10111"": 2, ""00010"": 1, ""10001"": 13, ""01010"": 1, ""10110"": 2, ""11111"": 1, ""11010"": 1}","{""10100"": 187, ""11000"": 237, ""10000"": 243, ""11100"": 183, ""00000"": 68, ""01000"": 82}"
481,"{""000"": 975, ""100"": 7, ""010"": 7, ""001"": 6, ""011"": 2, ""110"": 3}","{""000"": 1000}"
482,"{""1000"": 34, ""0000"": 918, ""0001"": 12, ""0100"": 6, ""0010"": 18, ""0111"": 2, ""0011"": 7, ""0101"": 1, ""1010"": 1, ""1001"": 1}","{""0000"": 1000}"
495,"{""01"": 527, ""00"": 463, ""11"": 6, ""10"": 4}","{""00"": 493, ""01"": 507}"
496,"{""10001"": 143, ""00000"": 324, ""11000"": 1, ""00001"": 167, ""10000"": 337, ""00011"": 5, ""00010"": 7, ""10100"": 2, ""11001"": 2, ""10010"": 5, ""10011"": 2, ""01000"": 1, ""00100"": 1, ""10101"": 1, ""11011"": 1, ""11010"": 1}","{""10001"": 155, ""00000"": 369, ""00001"": 135, ""10000"": 341}"
497,"{""000"": 972, ""001"": 12, ""100"": 8, ""010"": 7, ""011"": 1}","{""000"": 1000}"
500,"{""00"": 983, ""10"": 10, ""01"": 7}","{""00"": 1000}"
504,"{""000"": 399, ""011"": 5, ""100"": 101, ""001"": 418, ""101"": 72, ""010"": 5}","{""101"": 88, ""001"": 411, ""000"": 415, ""100"": 86}"
505,"{""01011"": 5, ""00010"": 423, ""01000"": 13, ""00000"": 460, ""10000"": 21, ""00001"": 22, ""00011"": 14, ""10010"": 20, ""11000"": 3, ""01001"": 2, ""01010"": 3, ""10011"": 1, ""00110"": 1, ""10001"": 3, ""00100"": 2, ""11011"": 2, ""11001"": 5}","{""00000"": 481, ""00010"": 519}"
507,"{""1000"": 18, ""0000"": 894, ""0001"": 21, ""0101"": 7, ""1100"": 4, ""0010"": 22, ""0100"": 21, ""0110"": 9, ""0011"": 2, ""1010"": 2}","{""0000"": 1000}"
512,"{""00"": 799, ""11"": 188, ""01"": 6, ""10"": 7}","{""11"": 200, ""00"": 800}"
514,"{""10"": 982, ""11"": 6, ""00"": 12}","{""10"": 1000}"
515,"{""10"": 955, ""00"": 38, ""11"": 7}","{""10"": 962, ""00"": 38}"
517,"{""001"": 579, ""000"": 311, ""010"": 17, ""011"": 87, ""100"": 4, ""101"": 2}","{""001"": 633, ""000"": 340, ""011"": 27}"
518,"{""01"": 900, ""11"": 92, ""00"": 8}","{""01"": 926, ""11"": 74}"
519,"{""00"": 942, ""10"": 41, ""11"": 3, ""01"": 14}","{""00"": 964, ""10"": 36}"
527,"{""00111"": 189, ""01111"": 189, ""00110"": 200, ""00010"": 55, ""01011"": 62, ""01110"": 191, ""01010"": 48, ""00011"": 58, ""01101"": 1, ""00001"": 2, ""00101"": 2, ""11110"": 1, ""11010"": 1, ""01100"": 1}","{""01011"": 54, ""00010"": 47, ""01110"": 184, ""00011"": 60, ""00110"": 195, ""01111"": 190, ""00111"": 218, ""01010"": 52}"
537,"{""10"": 378, ""01"": 99, ""11"": 407, ""00"": 116}","{""11"": 359, ""00"": 108, ""10"": 435, ""01"": 98}"
543,"{""10"": 333, ""00"": 360, ""11"": 153, ""01"": 154}","{""10"": 349, ""11"": 169, ""01"": 168, ""00"": 314}"
546,"{""1000"": 12, ""0000"": 943, ""1011"": 2, ""0010"": 8, ""0100"": 8, ""0001"": 22, ""0011"": 3, ""0110"": 2}","{""0000"": 1000}"
553,"{""1000"": 19, ""0000"": 819, ""0010"": 23, ""0110"": 6, ""0100"": 52, ""1001"": 5, ""0001"": 48, ""0101"": 17, ""1010"": 2, ""1100"": 5, ""0011"": 3, ""1101"": 1}","{""0000"": 1000}"
554,"{""00"": 536, ""11"": 442, ""01"": 7, ""10"": 15}","{""00"": 562, ""11"": 438}"
556,"{""00110"": 344, ""00010"": 316, ""01100"": 5, ""00011"": 16, ""00100"": 112, ""00000"": 110, ""01110"": 7, ""10110"": 8, ""10011"": 1, ""10000"": 6, ""01010"": 9, ""11110"": 14, ""00001"": 5, ""11010"": 4, ""11100"": 3, ""10100"": 6, ""10010"": 8, ""00111"": 18, ""00101"": 2, ""01000"": 4, ""10001"": 1, ""11000"": 1}","{""00010"": 375, ""00000"": 109, ""00110"": 361, ""11110"": 6, ""00100"": 111, ""01010"": 4, ""00111"": 10, ""01100"": 2, ""00011"": 12, ""00001"": 2, ""00101"": 4, ""01000"": 3, ""01011"": 1}"
559,"{""0110"": 9, ""0010"": 578, ""1011"": 225, ""0011"": 53, ""0001"": 15, ""1001"": 8, ""1000"": 10, ""0000"": 37, ""1110"": 3, ""1010"": 38, ""0111"": 7, ""0100"": 7, ""1101"": 2, ""1111"": 7, ""0101"": 1}","{""0010"": 699, ""1011"": 301}"
560,"{""00001"": 98, ""00111"": 123, ""00101"": 136, ""00000"": 128, ""00100"": 115, ""10111"": 4, ""00110"": 114, ""00010"": 113, ""00011"": 103, ""01011"": 9, ""11101"": 2, ""01000"": 7, ""01101"": 6, ""10011"": 3, ""01110"": 6, ""01100"": 6, ""10001"": 3, ""01111"": 2, ""10100"": 4, ""11010"": 1, ""01001"": 3, ""10110"": 3, ""10101"": 1, ""01010"": 2, ""11110"": 1, ""10010"": 2, ""11000"": 1, ""11001"": 1, ""11111"": 1, ""10000"": 1, ""11100"": 1}","{""00110"": 109, ""00101"": 125, ""00000"": 116, ""00001"": 123, ""00011"": 109, ""00010"": 133, ""00111"": 147, ""00100"": 138}"
561,"{""010"": 648, ""011"": 29, ""000"": 304, ""001"": 11, ""100"": 1, ""110"": 6, ""101"": 1}","{""000"": 303, ""010"": 697}"
562,"{""00001"": 19, ""10000"": 10, ""01001"": 290, ""11001"": 8, ""00000"": 540, ""00010"": 24, ""00011"": 4, ""00110"": 9, ""01100"": 9, ""01000"": 28, ""01101"": 11, ""00101"": 9, ""01111"": 4, ""00100"": 14, ""01011"": 11, ""01010"": 1, ""11101"": 1, ""10010"": 3, ""00111"": 2, ""11011"": 1, ""01110"": 1, ""11000"": 1}","{""00000"": 618, ""01001"": 382}"
