circuit_index,noisy_counts,ideal_counts
1425,"{""0000"": 397, ""1010"": 320, ""1100"": 113, ""0010"": 19, ""1110"": 36, ""1000"": 22, ""0101"": 4, ""0100"": 65, ""0001"": 9, ""0011"": 2, ""1011"": 6, ""1101"": 5, ""1111"": 1, ""0110"": 1}","{""0000"": 452, ""1010"": 329, ""1110"": 25, ""1100"": 111, ""0100"": 76, ""0010"": 7}"
3144,"{""0000"": 676, ""1011"": 5, ""0110"": 11, ""0101"": 119, ""0001"": 20, ""0111"": 10, ""0100"": 52, ""1101"": 12, ""0010"": 27, ""1010"": 10, ""1000"": 23, ""1111"": 4, ""1001"": 12, ""1110"": 9, ""0011"": 3, ""1100"": 7}","{""0000"": 873, ""0101"": 127}"
2357,"{""000"": 438, ""100"": 475, ""101"": 10, ""110"": 24, ""001"": 19, ""111"": 10, ""011"": 12, ""010"": 12}","{""000"": 499, ""100"": 501}"
1537,"{""000"": 926, ""001"": 10, ""100"": 20, ""011"": 6, ""010"": 19, ""110"": 9, ""101"": 7, ""111"": 3}","{""000"": 1000}"
3340,"{""00101"": 27, ""10001"": 222, ""00011"": 31, ""01000"": 7, ""10101"": 139, ""10110"": 63, ""10111"": 80, ""11000"": 10, ""10100"": 25, ""10010"": 162, ""00110"": 8, ""00001"": 43, ""11001"": 26, ""01011"": 3, ""11110"": 4, ""01010"": 4, ""00111"": 19, ""10000"": 34, ""11111"": 7, ""11010"": 13, ""11011"": 11, ""11101"": 14, ""00000"": 11, ""10011"": 14, ""01001"": 5, ""00010"": 7, ""01101"": 1, ""00100"": 4, ""11100"": 3, ""01100"": 2, ""01111"": 1}","{""10001"": 256, ""00001"": 26, ""10101"": 266, ""00011"": 21, ""10010"": 199, ""10111"": 110, ""10110"": 88, ""00101"": 22, ""00111"": 12}"
2081,"{""00111"": 304, ""01001"": 7, ""00001"": 58, ""00011"": 361, ""00101"": 36, ""00010"": 35, ""10000"": 5, ""01111"": 13, ""01110"": 7, ""10011"": 31, ""10010"": 9, ""01010"": 7, ""01000"": 4, ""10101"": 4, ""10001"": 8, ""01101"": 4, ""00110"": 25, ""01011"": 11, ""11101"": 4, ""11110"": 3, ""00000"": 9, ""10111"": 17, ""00100"": 10, ""01100"": 4, ""10100"": 2, ""11011"": 4, ""11000"": 3, ""10110"": 8, ""11010"": 2, ""11111"": 3, ""11001"": 2}","{""00111"": 489, ""00011"": 511}"
3225,"{""0000"": 496, ""0010"": 260, ""0011"": 53, ""1010"": 29, ""0100"": 23, ""1000"": 48, ""1001"": 13, ""0001"": 14, ""1011"": 5, ""0101"": 9, ""0110"": 16, ""0111"": 8, ""1100"": 9, ""1110"": 8, ""1101"": 7, ""1111"": 2}","{""0000"": 508, ""0010"": 475, ""0011"": 17}"
1247,"{""0001"": 116, ""0000"": 662, ""0110"": 33, ""0010"": 29, ""1000"": 85, ""1001"": 21, ""1111"": 3, ""1101"": 6, ""1110"": 13, ""1100"": 8, ""0100"": 6, ""0011"": 9, ""0101"": 3, ""1010"": 4, ""0111"": 2}","{""1000"": 158, ""0000"": 723, ""1001"": 25, ""0001"": 94}"
2679,"{""000"": 762, ""001"": 15, ""100"": 163, ""010"": 12, ""110"": 10, ""011"": 11, ""111"": 13, ""101"": 14}","{""000"": 832, ""100"": 168}"
2148,"{""0101"": 202, ""0001"": 163, ""0000"": 166, ""0011"": 8, ""0110"": 31, ""0100"": 336, ""1110"": 14, ""1001"": 8, ""1011"": 4, ""0111"": 17, ""1010"": 10, ""0010"": 13, ""1100"": 13, ""1101"": 8, ""1111"": 2, ""1000"": 5}","{""0000"": 180, ""0010"": 14, ""0001"": 180, ""0100"": 259, ""0101"": 296, ""0011"": 12, ""0111"": 20, ""0110"": 16, ""1010"": 5, ""1111"": 4, ""1110"": 8, ""1011"": 6}"
1523,"{""00001"": 9, ""00100"": 288, ""01100"": 313, ""00111"": 6, ""01110"": 16, ""00000"": 88, ""10100"": 22, ""01000"": 104, ""00010"": 13, ""01111"": 9, ""11100"": 28, ""11111"": 4, ""10111"": 3, ""00110"": 33, ""01010"": 5, ""00101"": 12, ""11110"": 4, ""01001"": 2, ""10110"": 2, ""10101"": 2, ""00011"": 5, ""11000"": 7, ""10000"": 9, ""11101"": 2, ""01101"": 9, ""10011"": 1, ""01011"": 4}","{""00100"": 405, ""01100"": 375, ""01000"": 120, ""00000"": 100}"
2750,"{""01"": 480, ""11"": 349, ""00"": 101, ""10"": 70}","{""01"": 496, ""11"": 359, ""00"": 83, ""10"": 62}"
3143,"{""0100"": 39, ""0000"": 602, ""0110"": 12, ""1000"": 45, ""0001"": 184, ""0010"": 64, ""0101"": 13, ""1010"": 5, ""1100"": 6, ""1001"": 8, ""0011"": 18, ""0111"": 4}","{""0000"": 689, ""0011"": 30, ""0001"": 125, ""0010"": 156}"
748,"{""10"": 531, ""00"": 454, ""01"": 12, ""11"": 3}","{""10"": 494, ""00"": 506}"
3406,"{""10"": 470, ""01"": 474, ""00"": 42, ""11"": 14}","{""01"": 521, ""10"": 433, ""00"": 46}"
2247,"{""011"": 4, ""100"": 289, ""000"": 297, ""001"": 21, ""101"": 371, ""010"": 7, ""111"": 6, ""110"": 5}","{""100"": 346, ""000"": 283, ""101"": 357, ""110"": 6, ""011"": 4, ""111"": 4}"
1168,"{""0010"": 538, ""0000"": 129, ""1110"": 8, ""1111"": 4, ""0011"": 232, ""0110"": 17, ""0001"": 14, ""1100"": 3, ""0111"": 14, ""0100"": 10, ""1011"": 8, ""1000"": 7, ""1001"": 2, ""1010"": 11, ""1101"": 3}","{""0010"": 485, ""0011"": 313, ""0000"": 202}"
1461,"{""01001"": 108, ""01101"": 100, ""00100"": 42, ""01000"": 97, ""10000"": 24, ""00101"": 37, ""10001"": 32, ""11100"": 75, ""11000"": 85, ""11001"": 92, ""11101"": 83, ""10101"": 33, ""10100"": 21, ""01100"": 82, ""00000"": 36, ""00001"": 37, ""11011"": 2, ""01011"": 3, ""11110"": 3, ""10111"": 1, ""11111"": 3, ""10110"": 1, ""10010"": 1, ""00011"": 1, ""01111"": 1}","{""01001"": 86, ""11000"": 98, ""00001"": 31, ""01100"": 79, ""11100"": 104, ""01101"": 82, ""00000"": 35, ""01000"": 93, ""00100"": 31, ""11101"": 105, ""11001"": 101, ""00101"": 36, ""10100"": 35, ""10101"": 33, ""10000"": 27, ""10001"": 24}"
3846,"{""100"": 308, ""000"": 308, ""101"": 41, ""111"": 252, ""010"": 21, ""011"": 17, ""110"": 28, ""001"": 25}","{""111"": 237, ""000"": 503, ""100"": 260}"
3647,"{""100"": 65, ""111"": 195, ""000"": 79, ""101"": 210, ""011"": 188, ""110"": 46, ""001"": 177, ""010"": 40}","{""001"": 211, ""011"": 194, ""000"": 68, ""101"": 202, ""010"": 38, ""110"": 39, ""100"": 57, ""111"": 191}"
92,"{""00"": 975, ""10"": 9, ""11"": 9, ""01"": 7}","{""00"": 1000}"
22,"{""10001"": 290, ""00001"": 684, ""00101"": 3, ""10011"": 5, ""00000"": 6, ""00011"": 10, ""01001"": 1, ""11001"": 1}","{""00001"": 728, ""10001"": 272}"
1596,"{""001"": 143, ""011"": 355, ""010"": 281, ""000"": 194, ""111"": 3, ""110"": 5, ""100"": 7, ""101"": 12}","{""010"": 391, ""011"": 358, ""001"": 121, ""000"": 130}"
506,"{""1000"": 223, ""0001"": 144, ""1001"": 193, ""0101"": 2, ""1010"": 88, ""1011"": 84, ""0000"": 147, ""1100"": 5, ""0010"": 50, ""1110"": 1, ""0011"": 53, ""0111"": 1, ""1111"": 3, ""0100"": 4, ""1101"": 2}","{""1010"": 104, ""0001"": 157, ""1001"": 216, ""0000"": 138, ""1000"": 200, ""0011"": 64, ""1011"": 73, ""0010"": 48}"
2890,"{""01"": 613, ""00"": 234, ""10"": 44, ""11"": 109}","{""01"": 641, ""10"": 40, ""00"": 213, ""11"": 106}"
990,"{""0100"": 520, ""1110"": 2, ""0000"": 395, ""1111"": 8, ""1011"": 5, ""0101"": 33, ""1100"": 7, ""0001"": 14, ""1010"": 1, ""0110"": 6, ""1000"": 2, ""0111"": 1, ""0011"": 1, ""1001"": 1, ""0010"": 2, ""1101"": 2}","{""0000"": 516, ""0100"": 484}"
2353,"{""01000"": 54, ""00001"": 227, ""01001"": 605, ""01011"": 17, ""01010"": 8, ""01111"": 8, ""01101"": 1, ""00101"": 2, ""11001"": 16, ""01110"": 5, ""00011"": 9, ""10001"": 6, ""10100"": 2, ""10000"": 2, ""00111"": 6, ""00000"": 15, ""11011"": 2, ""10010"": 1, ""11111"": 5, ""00010"": 5, ""10011"": 1, ""00110"": 1, ""11101"": 1, ""11000"": 1}","{""01001"": 797, ""00001"": 189, ""00000"": 3, ""01000"": 11}"
1393,"{""0001"": 533, ""1000"": 4, ""0000"": 436, ""1001"": 15, ""0100"": 8, ""1101"": 1, ""0011"": 1, ""0101"": 2}","{""0000"": 519, ""0001"": 481}"
2902,"{""100"": 363, ""001"": 136, ""000"": 188, ""101"": 295, ""110"": 4, ""010"": 5, ""011"": 5, ""111"": 4}","{""100"": 396, ""000"": 99, ""101"": 406, ""001"": 99}"
1978,"{""0000"": 840, ""0111"": 7, ""0011"": 9, ""0010"": 49, ""0100"": 11, ""0001"": 24, ""1011"": 4, ""0110"": 10, ""1110"": 3, ""0101"": 22, ""1000"": 12, ""1111"": 1, ""1010"": 3, ""1001"": 4, ""1100"": 1}","{""0000"": 1000}"
1612,"{""0100"": 762, ""1100"": 43, ""0101"": 17, ""0110"": 25, ""0000"": 97, ""1000"": 13, ""0001"": 6, ""0010"": 15, ""1111"": 1, ""1010"": 3, ""0011"": 2, ""1101"": 7, ""1110"": 1, ""0111"": 1, ""1001"": 7}","{""0100"": 1000}"
99,"{""00000"": 136, ""00010"": 794, ""00011"": 4, ""10000"": 7, ""01010"": 34, ""10010"": 5, ""01110"": 3, ""01000"": 8, ""01100"": 1, ""00110"": 5, ""01011"": 2, ""00001"": 1}","{""00010"": 877, ""00000"": 123}"
850,"{""000"": 506, ""100"": 465, ""110"": 6, ""001"": 9, ""010"": 2, ""111"": 2, ""011"": 6, ""101"": 4}","{""000"": 498, ""100"": 502}"
1530,"{""1011"": 164, ""1111"": 168, ""1110"": 191, ""1101"": 14, ""1010"": 187, ""1000"": 37, ""0011"": 38, ""1100"": 39, ""0110"": 37, ""0111"": 33, ""0101"": 13, ""0010"": 37, ""1001"": 14, ""0100"": 6, ""0001"": 6, ""0000"": 16}","{""1010"": 232, ""1110"": 225, ""0110"": 15, ""1111"": 240, ""0010"": 16, ""1011"": 239, ""0011"": 19, ""0111"": 14}"
1651,"{""01010"": 500, ""01011"": 25, ""01000"": 265, ""01001"": 16, ""00010"": 65, ""11010"": 12, ""01101"": 7, ""00000"": 24, ""01111"": 12, ""11000"": 11, ""11001"": 4, ""00011"": 9, ""11101"": 4, ""10100"": 1, ""01110"": 9, ""10110"": 2, ""11111"": 3, ""00110"": 4, ""00100"": 3, ""11110"": 6, ""01100"": 8, ""10001"": 2, ""11100"": 1, ""00101"": 2, ""00111"": 1, ""10010"": 1, ""11011"": 1, ""00001"": 1, ""10000"": 1}","{""00000"": 30, ""01000"": 325, ""00010"": 36, ""01010"": 609}"
153,"{""00"": 981, ""10"": 6, ""01"": 6, ""11"": 7}","{""00"": 1000}"
1217,"{""101"": 916, ""010"": 8, ""011"": 8, ""001"": 33, ""000"": 4, ""111"": 14, ""110"": 3, ""100"": 14}","{""101"": 1000}"
3971,"{""0110"": 130, ""0101"": 101, ""1110"": 133, ""0111"": 112, ""1100"": 103, ""1101"": 124, ""0100"": 106, ""0000"": 10, ""1111"": 102, ""1001"": 11, ""0010"": 17, ""0001"": 15, ""1000"": 5, ""0011"": 11, ""1010"": 15, ""1011"": 5}","{""1110"": 97, ""0101"": 136, ""1100"": 89, ""1101"": 112, ""0100"": 140, ""1111"": 105, ""0110"": 161, ""0111"": 158, ""1010"": 1, ""0010"": 1}"
3127,"{""101"": 395, ""011"": 453, ""000"": 38, ""001"": 32, ""100"": 39, ""111"": 14, ""110"": 6, ""010"": 23}","{""011"": 482, ""101"": 463, ""100"": 27, ""000"": 28}"
2651,"{""11"": 493, ""01"": 429, ""10"": 46, ""00"": 32}","{""11"": 505, ""01"": 428, ""10"": 42, ""00"": 25}"
2360,"{""10"": 952, ""01"": 32, ""11"": 8, ""00"": 8}","{""10"": 966, ""01"": 34}"
710,"{""00"": 964, ""11"": 20, ""10"": 6, ""01"": 10}","{""00"": 1000}"
641,"{""00000"": 424, ""10000"": 435, ""00100"": 39, ""11000"": 9, ""10100"": 26, ""01000"": 9, ""00110"": 1, ""00010"": 5, ""01100"": 2, ""10010"": 4, ""10001"": 14, ""01010"": 4, ""01001"": 1, ""00001"": 9, ""11011"": 1, ""11100"": 2, ""10011"": 1, ""11010"": 2, ""11001"": 3, ""00011"": 4, ""10101"": 3, ""11101"": 2}","{""10000"": 525, ""00000"": 475}"
3134,"{""0111"": 205, ""0001"": 25, ""1011"": 259, ""1111"": 12, ""1100"": 5, ""0110"": 21, ""1001"": 294, ""0000"": 8, ""0101"": 21, ""0100"": 5, ""1101"": 23, ""1000"": 48, ""1010"": 28, ""0011"": 24, ""0010"": 11, ""1110"": 11}","{""0001"": 19, ""1001"": 498, ""1011"": 237, ""0111"": 235, ""0011"": 11}"
24,"{""0000"": 436, ""0110"": 8, ""0010"": 499, ""1001"": 7, ""1010"": 10, ""1000"": 7, ""0100"": 11, ""0101"": 1, ""0001"": 7, ""1011"": 9, ""0011"": 5}","{""0010"": 502, ""0000"": 498}"
2308,"{""00"": 459, ""01"": 281, ""10"": 154, ""11"": 106}","{""00"": 485, ""10"": 145, ""11"": 86, ""01"": 284}"
2359,"{""00010"": 346, ""10010"": 297, ""11100"": 5, ""01101"": 2, ""00000"": 29, ""10111"": 10, ""10101"": 5, ""00110"": 85, ""10110"": 73, ""01010"": 13, ""11110"": 2, ""11000"": 8, ""10001"": 4, ""01100"": 7, ""00111"": 7, ""00101"": 4, ""10100"": 12, ""10000"": 22, ""11101"": 2, ""10011"": 9, ""11010"": 12, ""01111"": 1, ""00011"": 12, ""01000"": 10, ""00001"": 4, ""11001"": 2, ""00100"": 7, ""01110"": 2, ""01011"": 1, ""01001"": 1, ""11111"": 5, ""11011"": 1}","{""00010"": 321, ""10110"": 182, ""00110"": 175, ""10010"": 320, ""00000"": 2}"
3572,"{""011"": 200, ""111"": 225, ""101"": 210, ""100"": 209, ""001"": 45, ""010"": 45, ""110"": 30, ""000"": 36}","{""011"": 234, ""100"": 210, ""001"": 42, ""101"": 201, ""111"": 218, ""010"": 31, ""110"": 32, ""000"": 32}"
1057,"{""010"": 447, ""000"": 474, ""001"": 21, ""100"": 12, ""101"": 8, ""110"": 18, ""111"": 12, ""011"": 8}","{""000"": 514, ""010"": 486}"
3095,"{""00"": 354, ""01"": 542, ""11"": 90, ""10"": 14}","{""00"": 411, ""01"": 499, ""11"": 86, ""10"": 4}"
3430,"{""1111"": 360, ""1001"": 271, ""0101"": 112, ""1100"": 46, ""1110"": 69, ""0001"": 23, ""1101"": 16, ""1010"": 11, ""0000"": 23, ""0011"": 8, ""1000"": 15, ""0111"": 16, ""0110"": 6, ""0100"": 12, ""0010"": 4, ""1011"": 8}","{""1001"": 346, ""0111"": 11, ""0101"": 103, ""1110"": 64, ""1111"": 401, ""0010"": 6, ""0000"": 16, ""1100"": 53}"
215,"{""1100"": 9, ""0000"": 923, ""0010"": 26, ""0001"": 14, ""0100"": 17, ""1000"": 6, ""1001"": 2, ""0011"": 3}","{""0000"": 1000}"
3902,"{""101"": 97, ""000"": 250, ""010"": 77, ""100"": 258, ""111"": 65, ""011"": 50, ""001"": 116, ""110"": 87}","{""110"": 174, ""001"": 163, ""100"": 232, ""000"": 229, ""111"": 35, ""010"": 75, ""101"": 57, ""011"": 35}"
2889,"{""0110"": 395, ""1111"": 355, ""1001"": 82, ""0001"": 5, ""1110"": 27, ""0000"": 70, ""0111"": 24, ""1101"": 5, ""0011"": 2, ""0101"": 6, ""0010"": 5, ""1010"": 4, ""0100"": 9, ""1100"": 7, ""1000"": 1, ""1011"": 3}","{""1111"": 418, ""0110"": 428, ""0000"": 73, ""1001"": 81}"
2549,"{""011"": 30, ""001"": 820, ""110"": 22, ""010"": 22, ""100"": 20, ""000"": 43, ""101"": 33, ""111"": 10}","{""001"": 1000}"
2,"{""1000"": 832, ""0000"": 84, ""1011"": 15, ""0011"": 4, ""1100"": 6, ""0100"": 2, ""1001"": 25, ""0001"": 5, ""1010"": 21, ""1110"": 3, ""1111"": 1, ""1101"": 1, ""0010"": 1}","{""0000"": 78, ""1000"": 922}"
3906,"{""110"": 45, ""010"": 49, ""111"": 200, ""011"": 208, ""101"": 87, ""100"": 185, ""000"": 98, ""001"": 128}","{""111"": 221, ""100"": 161, ""000"": 126, ""001"": 134, ""101"": 61, ""110"": 30, ""011"": 242, ""010"": 25}"
2156,"{""00"": 903, ""10"": 81, ""11"": 9, ""01"": 7}","{""00"": 919, ""10"": 81}"
866,"{""111"": 483, ""101"": 462, ""110"": 23, ""001"": 8, ""011"": 7, ""100"": 17}","{""111"": 513, ""101"": 487}"
478,"{""00000"": 745, ""00100"": 106, ""00101"": 4, ""00001"": 37, ""01010"": 2, ""01000"": 32, ""00011"": 5, ""00010"": 16, ""01011"": 3, ""01001"": 8, ""10000"": 16, ""01101"": 2, ""10100"": 2, ""11011"": 1, ""01110"": 1, ""01100"": 3, ""11001"": 1, ""10101"": 1, ""10010"": 1, ""11000"": 7, ""10011"": 1, ""11100"": 3, ""00110"": 1, ""10001"": 2}","{""00000"": 885, ""00100"": 115}"
896,"{""00100"": 242, ""00000"": 316, ""00110"": 171, ""00010"": 169, ""01010"": 8, ""10100"": 12, ""01000"": 13, ""10110"": 9, ""10010"": 4, ""10001"": 4, ""01110"": 7, ""01100"": 7, ""11011"": 4, ""10000"": 10, ""01101"": 1, ""00101"": 5, ""10101"": 6, ""11110"": 2, ""10111"": 1, ""11001"": 1, ""01111"": 3, ""00001"": 1, ""11111"": 1, ""00011"": 2, ""00111"": 1}","{""00000"": 279, ""00100"": 205, ""00010"": 310, ""00110"": 206}"
604,"{""100"": 522, ""000"": 437, ""110"": 9, ""001"": 9, ""111"": 5, ""011"": 5, ""101"": 9, ""010"": 4}","{""000"": 518, ""100"": 482}"
3674,"{""01"": 297, ""00"": 173, ""10"": 426, ""11"": 104}","{""10"": 425, ""01"": 280, ""11"": 92, ""00"": 203}"
3857,"{""01"": 245, ""10"": 722, ""00"": 28, ""11"": 5}","{""01"": 316, ""10"": 678, ""11"": 6}"
3499,"{""00101"": 323, ""00100"": 84, ""01111"": 130, ""00111"": 86, ""01100"": 10, ""11010"": 2, ""11001"": 2, ""10111"": 7, ""00110"": 23, ""00011"": 86, ""10001"": 6, ""01011"": 88, ""00001"": 26, ""01110"": 24, ""00000"": 8, ""11100"": 8, ""00010"": 10, ""01001"": 9, ""01000"": 6, ""11101"": 12, ""11011"": 3, ""10101"": 3, ""01101"": 9, ""11111"": 8, ""01010"": 8, ""10100"": 5, ""11110"": 2, ""10011"": 5, ""10000"": 2, ""11000"": 2, ""10110"": 1, ""10010"": 2}","{""00101"": 398, ""01011"": 114, ""01101"": 9, ""00100"": 79, ""01111"": 95, ""00110"": 20, ""00011"": 118, ""00111"": 105, ""11101"": 8, ""01001"": 12, ""10011"": 4, ""01110"": 21, ""11111"": 4, ""11011"": 4, ""10111"": 4, ""11110"": 1, ""11100"": 2, ""01100"": 2}"
3420,"{""00000"": 85, ""00100"": 695, ""10100"": 35, ""00110"": 42, ""10000"": 13, ""00101"": 28, ""11110"": 9, ""00111"": 4, ""11000"": 1, ""01001"": 2, ""01100"": 22, ""01111"": 5, ""11100"": 4, ""00001"": 5, ""01110"": 6, ""11011"": 2, ""01011"": 5, ""10001"": 8, ""10101"": 4, ""11001"": 4, ""00010"": 8, ""10110"": 5, ""11101"": 2, ""10010"": 1, ""00011"": 1, ""01010"": 1, ""11010"": 1, ""01000"": 1, ""01101"": 1}","{""00100"": 888, ""00000"": 112}"
2513,"{""10110"": 125, ""00100"": 186, ""00000"": 138, ""10100"": 27, ""01010"": 64, ""01111"": 5, ""00111"": 13, ""00010"": 119, ""00110"": 21, ""10101"": 6, ""01100"": 49, ""11100"": 34, ""01000"": 74, ""10000"": 19, ""01011"": 3, ""10001"": 2, ""11011"": 1, ""00011"": 8, ""11110"": 30, ""10010"": 15, ""01110"": 8, ""00001"": 7, ""11010"": 6, ""00101"": 9, ""11111"": 3, ""11000"": 11, ""10011"": 5, ""11101"": 1, ""10111"": 4, ""01001"": 3, ""11001"": 3, ""01101"": 1}","{""01000"": 53, ""00000"": 200, ""01100"": 65, ""10110"": 186, ""11110"": 37, ""00100"": 196, ""00010"": 191, ""01010"": 49, ""11100"": 23}"
651,"{""0000"": 835, ""1100"": 21, ""0001"": 27, ""0010"": 52, ""1001"": 12, ""0110"": 7, ""1000"": 11, ""1010"": 5, ""0101"": 1, ""1011"": 4, ""1111"": 3, ""0100"": 11, ""0011"": 5, ""1101"": 3, ""1110"": 2, ""0111"": 1}","{""0000"": 977, ""0010"": 23}"
3868,"{""1000"": 836, ""0010"": 8, ""0000"": 84, ""1100"": 22, ""1010"": 23, ""1110"": 5, ""1111"": 1, ""1011"": 6, ""0001"": 1, ""1101"": 1, ""0100"": 4, ""0110"": 2, ""1001"": 5, ""0111"": 1, ""0011"": 1}","{""0000"": 53, ""1000"": 947}"
2367,"{""000"": 710, ""001"": 260, ""011"": 12, ""010"": 4, ""110"": 6, ""101"": 2, ""111"": 1, ""100"": 5}","{""000"": 697, ""001"": 303}"
3852,"{""011"": 12, ""000"": 844, ""101"": 91, ""010"": 28, ""111"": 6, ""110"": 6, ""100"": 6, ""001"": 7}","{""000"": 1000}"
332,"{""00000"": 739, ""01000"": 123, ""00010"": 48, ""10000"": 51, ""00001"": 7, ""01010"": 8, ""10001"": 6, ""11000"": 4, ""00101"": 1, ""01001"": 3, ""00011"": 2, ""01100"": 1, ""10010"": 3, ""10100"": 1, ""00100"": 2, ""11010"": 1}","{""01000"": 140, ""00000"": 860}"
2243,"{""11011"": 12, ""00000"": 813, ""10101"": 6, ""00001"": 14, ""00010"": 15, ""00101"": 24, ""10000"": 36, ""11111"": 2, ""11000"": 3, ""00100"": 6, ""11110"": 1, ""11010"": 16, ""10001"": 8, ""00110"": 4, ""00111"": 1, ""00011"": 2, ""01010"": 18, ""11101"": 1, ""01000"": 6, ""01100"": 2, ""01111"": 1, ""10011"": 2, ""10100"": 2, ""11001"": 1, ""01101"": 2, ""10111"": 1, ""01110"": 1}","{""00000"": 986, ""00101"": 12, ""10101"": 2}"
3369,"{""000"": 133, ""110"": 408, ""010"": 133, ""001"": 71, ""111"": 116, ""100"": 37, ""011"": 59, ""101"": 43}","{""110"": 398, ""001"": 72, ""000"": 191, ""010"": 112, ""111"": 123, ""101"": 32, ""100"": 39, ""011"": 33}"
2897,"{""0010"": 57, ""0000"": 392, ""0001"": 21, ""0100"": 356, ""0110"": 38, ""0101"": 27, ""1000"": 38, ""1100"": 28, ""1011"": 4, ""1110"": 8, ""0011"": 6, ""0111"": 4, ""1010"": 6, ""1111"": 7, ""1001"": 4, ""1101"": 4}","{""0000"": 485, ""0100"": 515}"
3462,"{""10"": 483, ""11"": 226, ""01"": 122, ""00"": 169}","{""01"": 136, ""11"": 208, ""10"": 530, ""00"": 126}"
3817,"{""000"": 728, ""110"": 138, ""011"": 23, ""001"": 55, ""010"": 19, ""100"": 19, ""111"": 11, ""101"": 7}","{""000"": 851, ""001"": 37, ""110"": 108, ""111"": 4}"
3292,"{""00"": 985, ""01"": 4, ""11"": 9, ""10"": 2}","{""00"": 1000}"
1262,"{""0000"": 481, ""1000"": 317, ""0100"": 91, ""0110"": 7, ""1100"": 57, ""1010"": 7, ""1011"": 3, ""0010"": 7, ""1101"": 2, ""1110"": 7, ""0001"": 9, ""0111"": 4, ""0011"": 4, ""1001"": 1, ""0101"": 2, ""1111"": 1}","{""0000"": 516, ""1000"": 484}"
957,"{""01"": 626, ""00"": 361, ""10"": 6, ""11"": 7}","{""00"": 357, ""01"": 643}"
1342,"{""100"": 293, ""010"": 129, ""000"": 405, ""110"": 81, ""101"": 31, ""001"": 42, ""111"": 9, ""011"": 10}","{""100"": 330, ""110"": 123, ""101"": 33, ""001"": 43, ""010"": 108, ""000"": 340, ""011"": 9, ""111"": 14}"
