circuit_index,noisy_counts,ideal_counts
541,"{""11010"": 358, ""01010"": 184, ""11000"": 228, ""01110"": 3, ""01000"": 140, ""01001"": 3, ""10001"": 5, ""11110"": 13, ""11011"": 12, ""01011"": 7, ""00011"": 4, ""10000"": 2, ""11100"": 5, ""11111"": 2, ""10011"": 11, ""10010"": 7, ""11001"": 5, ""10101"": 2, ""00001"": 2, ""00000"": 3, ""11101"": 1, ""01100"": 1, ""10110"": 1, ""00010"": 1}","{""01000"": 140, ""11010"": 378, ""11000"": 262, ""01010"": 220}"
2588,"{""1000"": 366, ""0000"": 324, ""0001"": 113, ""1100"": 14, ""1001"": 89, ""0010"": 16, ""1010"": 26, ""0110"": 2, ""0101"": 8, ""0011"": 9, ""1011"": 8, ""0100"": 11, ""1101"": 4, ""1111"": 4, ""1110"": 4, ""0111"": 2}","{""1000"": 397, ""0000"": 402, ""1001"": 98, ""0001"": 103}"
359,"{""0000"": 830, ""0001"": 48, ""0011"": 8, ""0010"": 12, ""1000"": 56, ""1011"": 2, ""0100"": 15, ""1001"": 10, ""1010"": 10, ""0110"": 5, ""1101"": 1, ""1100"": 1, ""1110"": 2}","{""0000"": 1000}"
1490,"{""10000"": 11, ""10100"": 746, ""00100"": 143, ""10110"": 20, ""11100"": 20, ""10101"": 19, ""01100"": 9, ""11000"": 5, ""11101"": 3, ""00101"": 10, ""10010"": 3, ""00110"": 3, ""11110"": 2, ""00000"": 1, ""10001"": 1, ""00111"": 1, ""00010"": 1, ""01000"": 1, ""01101"": 1}","{""10100"": 876, ""00100"": 124}"
2830,"{""110"": 418, ""000"": 324, ""111"": 86, ""010"": 47, ""001"": 58, ""101"": 19, ""011"": 38, ""100"": 10}","{""000"": 356, ""010"": 28, ""110"": 431, ""001"": 74, ""101"": 8, ""111"": 74, ""011"": 28, ""100"": 1}"
3048,"{""00011"": 725, ""10010"": 41, ""10100"": 7, ""00001"": 71, ""10011"": 17, ""00010"": 29, ""10001"": 14, ""00000"": 4, ""01001"": 8, ""01010"": 33, ""11011"": 4, ""01000"": 7, ""00111"": 4, ""01011"": 10, ""10000"": 5, ""10111"": 2, ""01100"": 1, ""11001"": 2, ""11100"": 1, ""10110"": 7, ""11010"": 1, ""01110"": 1, ""11111"": 3, ""00110"": 3}","{""10010"": 45, ""00011"": 830, ""10011"": 21, ""10000"": 3, ""00001"": 101}"
2042,"{""0000"": 509, ""0010"": 348, ""1101"": 12, ""0011"": 14, ""1100"": 17, ""1000"": 22, ""1011"": 8, ""1110"": 9, ""0001"": 15, ""0110"": 5, ""0111"": 3, ""1010"": 15, ""1111"": 11, ""0100"": 7, ""1001"": 3, ""0101"": 2}","{""0000"": 467, ""0010"": 533}"
2940,"{""1110"": 241, ""0100"": 187, ""1000"": 19, ""0110"": 137, ""1100"": 294, ""0101"": 10, ""0000"": 30, ""1101"": 10, ""1010"": 14, ""0010"": 28, ""1011"": 2, ""1111"": 10, ""0011"": 2, ""0111"": 11, ""1001"": 4, ""0001"": 1}","{""0100"": 251, ""0110"": 239, ""1110"": 221, ""1100"": 255, ""0000"": 7, ""1000"": 9, ""1010"": 10, ""0010"": 8}"
1754,"{""00000"": 825, ""00001"": 53, ""01000"": 42, ""00100"": 17, ""01100"": 6, ""00010"": 13, ""10000"": 13, ""11110"": 2, ""11000"": 4, ""01110"": 2, ""11100"": 14, ""01001"": 2, ""10100"": 5, ""00011"": 1, ""11010"": 1}","{""00000"": 1000}"
1234,"{""01"": 557, ""11"": 386, ""10"": 30, ""00"": 27}","{""01"": 463, ""00"": 24, ""11"": 495, ""10"": 18}"
3363,"{""00000"": 193, ""01000"": 13, ""10000"": 203, ""01010"": 196, ""11010"": 173, ""00100"": 23, ""00001"": 10, ""11111"": 15, ""01110"": 21, ""01111"": 14, ""10101"": 13, ""00101"": 12, ""11110"": 25, ""10010"": 10, ""11101"": 2, ""10100"": 17, ""01100"": 1, ""11000"": 17, ""11011"": 10, ""01001"": 1, ""11001"": 1, ""00010"": 15, ""10011"": 1, ""01011"": 4, ""11100"": 1, ""10110"": 2, ""10001"": 2, ""00110"": 2, ""10111"": 1, ""01101"": 1, ""00111"": 1}","{""01010"": 218, ""10000"": 220, ""00000"": 214, ""11010"": 199, ""01111"": 17, ""11110"": 10, ""00101"": 21, ""11111"": 12, ""00001"": 10, ""10010"": 8, ""10100"": 10, ""01110"": 5, ""11011"": 5, ""00100"": 12, ""00010"": 7, ""01011"": 9, ""10101"": 10, ""10110"": 1, ""00111"": 2, ""10001"": 8, ""10011"": 1, ""00011"": 1}"
1,"{""00"": 975, ""11"": 12, ""10"": 6, ""01"": 7}","{""00"": 1000}"
1082,"{""10001"": 781, ""10000"": 46, ""11001"": 40, ""11101"": 7, ""00001"": 42, ""10101"": 13, ""01001"": 5, ""10010"": 3, ""10011"": 14, ""11100"": 7, ""11000"": 21, ""11011"": 12, ""11111"": 2, ""01011"": 1, ""10100"": 5, ""00101"": 1}","{""10001"": 960, ""00001"": 40}"
274,"{""0000"": 885, ""1000"": 60, ""0001"": 16, ""0010"": 24, ""0100"": 6, ""1001"": 4, ""1010"": 2, ""0011"": 2, ""1011"": 1}","{""0000"": 1000}"
1246,"{""00"": 618, ""11"": 359, ""01"": 15, ""10"": 8}","{""11"": 346, ""00"": 641, ""01"": 9, ""10"": 4}"
2140,"{""11"": 319, ""10"": 669, ""01"": 4, ""00"": 8}","{""10"": 692, ""11"": 308}"
3271,"{""00000"": 191, ""00011"": 5, ""11001"": 96, ""01001"": 62, ""11000"": 200, ""01000"": 162, ""10000"": 142, ""10111"": 3, ""00010"": 10, ""01010"": 6, ""10011"": 5, ""01011"": 4, ""11010"": 9, ""10001"": 13, ""10110"": 3, ""00001"": 15, ""00111"": 2, ""11101"": 7, ""01100"": 12, ""01110"": 6, ""11011"": 8, ""00100"": 3, ""01101"": 4, ""11100"": 5, ""10101"": 5, ""00101"": 4, ""10100"": 7, ""11111"": 4, ""01111"": 1, ""11110"": 1, ""10010"": 4, ""00110"": 1}","{""11000"": 235, ""01001"": 63, ""10000"": 171, ""01000"": 166, ""11001"": 79, ""00000"": 286}"
880,"{""00000"": 414, ""01000"": 371, ""11010"": 7, ""01010"": 30, ""01001"": 13, ""01100"": 7, ""00110"": 4, ""11000"": 23, ""11101"": 1, ""00010"": 30, ""11011"": 4, ""10110"": 2, ""00001"": 15, ""00100"": 23, ""01011"": 3, ""10010"": 4, ""11001"": 2, ""00011"": 5, ""10000"": 22, ""01110"": 2, ""01111"": 2, ""10100"": 5, ""10011"": 1, ""11110"": 2, ""00101"": 2, ""10001"": 1, ""00111"": 1, ""11100"": 3, ""10101"": 1}","{""01000"": 499, ""00000"": 501}"
955,"{""010"": 186, ""000"": 198, ""001"": 200, ""011"": 223, ""110"": 44, ""111"": 47, ""101"": 57, ""100"": 45}","{""011"": 193, ""010"": 219, ""100"": 51, ""001"": 200, ""000"": 200, ""111"": 42, ""110"": 50, ""101"": 45}"
2002,"{""111"": 575, ""101"": 51, ""011"": 296, ""010"": 22, ""100"": 11, ""110"": 12, ""000"": 10, ""001"": 23}","{""111"": 698, ""011"": 269, ""001"": 10, ""101"": 23}"
1622,"{""0000"": 570, ""0100"": 175, ""1001"": 8, ""1100"": 20, ""0010"": 88, ""0001"": 15, ""1000"": 52, ""0110"": 21, ""1011"": 4, ""1101"": 6, ""0011"": 10, ""0101"": 6, ""0111"": 4, ""1010"": 16, ""1111"": 2, ""1110"": 3}","{""0000"": 743, ""0100"": 257}"
52,"{""00000"": 914, ""01000"": 22, ""10000"": 7, ""00100"": 9, ""00011"": 10, ""01001"": 17, ""00111"": 2, ""00010"": 3, ""00001"": 8, ""01011"": 2, ""01101"": 1, ""10100"": 1, ""01010"": 1, ""01100"": 1, ""00110"": 1, ""00101"": 1}","{""00000"": 1000}"
2430,"{""0100"": 84, ""0001"": 46, ""0010"": 273, ""1110"": 16, ""0101"": 158, ""0011"": 212, ""1011"": 14, ""0110"": 134, ""1010"": 15, ""1001"": 5, ""0000"": 13, ""1111"": 6, ""1101"": 5, ""0111"": 15, ""1000"": 4}","{""0001"": 53, ""0101"": 150, ""1111"": 1, ""0110"": 182, ""0010"": 356, ""0011"": 192, ""0100"": 66}"
3428,"{""0101"": 123, ""0100"": 180, ""0010"": 179, ""0011"": 102, ""0000"": 159, ""0001"": 95, ""0110"": 83, ""1001"": 5, ""0111"": 42, ""1101"": 10, ""1000"": 6, ""1110"": 5, ""1100"": 4, ""1011"": 3, ""1111"": 2, ""1010"": 2}","{""0100"": 152, ""0010"": 292, ""0000"": 161, ""0011"": 116, ""0110"": 131, ""0001"": 38, ""0111"": 74, ""0101"": 36}"
160,"{""00"": 971, ""10"": 18, ""11"": 4, ""01"": 7}","{""00"": 1000}"
2886,"{""00"": 233, ""11"": 232, ""10"": 253, ""01"": 282}","{""10"": 254, ""11"": 186, ""00"": 234, ""01"": 326}"
2697,"{""00000"": 497, ""01100"": 133, ""10001"": 15, ""00101"": 9, ""10000"": 41, ""00100"": 101, ""01000"": 18, ""01011"": 5, ""01110"": 13, ""01101"": 31, ""00010"": 22, ""01001"": 9, ""00001"": 43, ""11110"": 4, ""00011"": 4, ""10010"": 7, ""11100"": 4, ""10011"": 6, ""10110"": 5, ""11010"": 2, ""01111"": 2, ""00111"": 2, ""11111"": 5, ""10100"": 9, ""00110"": 5, ""11000"": 2, ""10101"": 4, ""01010"": 1, ""11101"": 1}","{""00000"": 692, ""01100"": 240, ""00100"": 68}"
3015,"{""111"": 159, ""010"": 131, ""100"": 272, ""110"": 130, ""011"": 130, ""001"": 62, ""000"": 89, ""101"": 27}","{""100"": 248, ""011"": 122, ""000"": 66, ""111"": 171, ""101"": 41, ""110"": 154, ""010"": 127, ""001"": 71}"
2636,"{""00"": 720, ""01"": 256, ""10"": 15, ""11"": 9}","{""00"": 741, ""01"": 259}"
3364,"{""00000"": 693, ""01100"": 17, ""00100"": 77, ""00010"": 52, ""00110"": 16, ""01000"": 18, ""10000"": 17, ""00011"": 6, ""10010"": 7, ""00001"": 32, ""11000"": 9, ""10110"": 5, ""10100"": 7, ""01011"": 2, ""11100"": 4, ""01111"": 6, ""11010"": 3, ""11001"": 1, ""10011"": 1, ""00101"": 6, ""01110"": 3, ""01101"": 4, ""11011"": 1, ""01010"": 7, ""01001"": 2, ""11111"": 2, ""00111"": 1, ""11110"": 1}","{""00000"": 997, ""00010"": 3}"
2464,"{""01"": 494, ""00"": 470, ""10"": 19, ""11"": 17}","{""01"": 481, ""00"": 489, ""10"": 8, ""11"": 22}"
2506,"{""001"": 34, ""010"": 92, ""011"": 288, ""101"": 433, ""111"": 60, ""100"": 34, ""000"": 24, ""110"": 35}","{""101"": 536, ""001"": 5, ""011"": 282, ""010"": 91, ""100"": 29, ""000"": 13, ""111"": 15, ""110"": 29}"
3908,"{""001"": 323, ""000"": 594, ""110"": 7, ""011"": 20, ""010"": 11, ""100"": 17, ""111"": 15, ""101"": 13}","{""000"": 600, ""001"": 400}"
1524,"{""00010"": 350, ""10100"": 89, ""10110"": 374, ""00000"": 103, ""10011"": 1, ""11110"": 9, ""10111"": 4, ""01000"": 3, ""00100"": 13, ""00110"": 17, ""11111"": 2, ""00011"": 6, ""10010"": 8, ""01010"": 4, ""11100"": 3, ""10000"": 7, ""10101"": 3, ""00001"": 2, ""00111"": 1, ""01011"": 1}","{""00000"": 68, ""10110"": 454, ""10100"": 69, ""00010"": 409}"
902,"{""0000"": 861, ""1000"": 34, ""1110"": 2, ""0010"": 28, ""0100"": 21, ""1010"": 10, ""0001"": 17, ""0110"": 3, ""1001"": 9, ""1111"": 2, ""0011"": 7, ""1101"": 3, ""1100"": 1, ""0101"": 2}","{""0000"": 1000}"
2917,"{""110"": 540, ""101"": 287, ""011"": 82, ""111"": 25, ""010"": 24, ""000"": 11, ""001"": 13, ""100"": 18}","{""101"": 309, ""110"": 601, ""011"": 90}"
2915,"{""1110"": 62, ""1000"": 341, ""0000"": 376, ""0100"": 38, ""0110"": 69, ""1100"": 19, ""0010"": 19, ""1001"": 16, ""1101"": 7, ""0011"": 14, ""0111"": 3, ""1111"": 4, ""0001"": 12, ""1011"": 5, ""1010"": 12, ""0101"": 3}","{""0000"": 416, ""1000"": 413, ""1110"": 87, ""0110"": 84}"
2019,"{""01"": 971, ""00"": 12, ""11"": 6, ""10"": 11}","{""01"": 1000}"
3269,"{""0010"": 292, ""0001"": 180, ""0011"": 235, ""0000"": 163, ""1001"": 11, ""1111"": 2, ""0101"": 26, ""0111"": 10, ""0100"": 23, ""1110"": 2, ""0110"": 25, ""1010"": 15, ""1011"": 8, ""1000"": 6, ""1100"": 2}","{""0001"": 219, ""0011"": 259, ""0010"": 237, ""0100"": 6, ""0000"": 241, ""0101"": 6, ""0111"": 13, ""0110"": 19}"
1815,"{""010"": 304, ""001"": 412, ""000"": 99, ""111"": 11, ""100"": 61, ""110"": 40, ""101"": 50, ""011"": 23}","{""010"": 283, ""100"": 48, ""001"": 460, ""101"": 61, ""011"": 18, ""110"": 36, ""111"": 8, ""000"": 86}"
